Freq.	V(vout)
2.91975583247793e+003	(-1.33127835770799e+001dB,1.15546252819349e+002°)
2.98708461318096e+003	(-1.34917967283703e+001dB,1.14986877908402e+002°)
3.05596597737763e+003	(-1.36716178874916e+001dB,1.14438897269712e+002°)
3.12643572722386e+003	(-1.38522142694922e+001dB,1.13902125789819e+002°)
3.19853049046361e+003	(-1.40335542858921e+001dB,1.13376378164386e+002°)
3.27228773946672e+003	(-1.42156075121560e+001dB,1.12861469141893e+002°)
3.34774581070578e+003	(-1.43983446550610e+001dB,1.12357213750525e+002°)
3.42494392468205e+003	(-1.45817375200681e+001dB,1.11863427508998e+002°)
3.50392220631095e+003	(-1.47657589787980e+001dB,1.11379926621934e+002°)
3.58472170577765e+003	(-1.49503829367010e+001dB,1.10906528160541e+002°)
3.66738441987346e+003	(-1.51355843009977e+001dB,1.10443050229305e+002°)
3.75195331382437e+003	(-1.53213389489623e+001dB,1.09989312119322e+002°)
3.83847234362286e+003	(-1.55076236966139e+001dB,1.09545134448966e+002°)
3.92698647887475e+003	(-1.56944162678668e+001dB,1.09110339292517e+002°)
4.01754172617278e+003	(-1.58816952641900e+001dB,1.08684750297405e+002°)
4.11018515300933e+003	(-1.60694401348135e+001dB,1.08268192790745e+002°)
4.20496491224042e+003	(-1.62576311475241e+001dB,1.07860493875569e+002°)
4.30193026711391e+003	(-1.64462493600704e+001dB,1.07461482517603e+002°)
4.40113161687487e+003	(-1.66352765922087e+001dB,1.07070989622909e+002°)
4.50262052296133e+003	(-1.68246953984069e+001dB,1.06688848107063e+002°)
4.60644973580415e+003	(-1.70144890412211e+001dB,1.06314892956339e+002°)
4.71267322224489e+003	(-1.72046414653593e+001dB,1.05948961281361e+002°)
4.82134619358588e+003	(-1.73951372724357e+001dB,1.05590892363823e+002°)
4.93252513428718e+003	(-1.75859616964246e+001dB,1.05240527696544e+002°)
5.04626783132522e+003	(-1.77771005798159e+001dB,1.04897711017413e+002°)
5.16263340422852e+003	(-1.79685403504667e+001dB,1.04562288337637e+002°)
5.28168233580594e+003	(-1.81602679991558e+001dB,1.04234107964576e+002°)
5.40347650358358e+003	(-1.83522710578203e+001dB,1.03913020519706e+002°)
5.52807921196656e+003	(-1.85445375784911e+001dB,1.03598878951840e+002°)
5.65555522514250e+003	(-1.87370561128935e+001dB,1.03291538546177e+002°)
5.78597080074367e+003	(-1.89298156927235e+001dB,1.02990856929335e+002°)
5.91939372428546e+003	(-1.91228058105768e+001dB,1.02696694070655e+002°)
6.05589334439893e+003	(-1.93160164015275e+001dB,1.02408912280230e+002°)
6.19554060887581e+003	(-1.95094378253331e+001dB,1.02127376203665e+002°)
6.33840810154478e+003	(-1.97030608492657e+001dB,1.01851952814163e+002°)
6.48457007999797e+003	(-1.98968766315462e+001dB,1.01582511401656e+002°)
6.63410251418754e+003	(-2.00908767053654e+001dB,1.01318923559879e+002°)
6.78708312591221e+003	(-2.02850529634896e+001dB,1.01061063170956e+002°)
6.94359142921439e+003	(-2.04793976434180e+001dB,1.00808806388119e+002°)
7.10370877170883e+003	(-2.06739033130962e+001dB,1.00562031616447e+002°)
7.26751837686430e+003	(-2.08685628571478e+001dB,1.00320619492163e+002°)
7.43510538726025e+003	(-2.10633694636335e+001dB,1.00084452860225e+002°)
7.60655690884105e+003	(-2.12583166113024e+001dB,9.98534167505970e+001°)
7.78196205619060e+003	(-2.14533980573217e+001dB,9.96273983534745e+001°)
7.96141199885100e+003	(-2.16486078254924e+001dB,9.94062869931906e+001°)
8.14500000870941e+003	(-2.18439401949001e+001dB,9.91899741012775e+001°)
8.33282150847748e+003	(-2.20393896890129e+001dB,9.89783531887762e+001°)
8.52497412128882e+003	(-2.22349510652037e+001dB,9.87713198175644e+001°)
8.72155772144012e+003	(-2.24306193046742e+001dB,9.85687715712924e+001°)
8.92267448630237e+003	(-2.26263896027838e+001dB,9.83706080256253e+001°)
9.12842894942915e+003	(-2.28222573597486e+001dB,9.81767307179907e+001°)
9.33892805488952e+003	(-2.30182181717115e+001dB,9.79870431171282e+001°)
9.55428121285390e+003	(-2.32142678221694e+001dB,9.78014505919515e+001°)
9.77460035646166e+003	(-2.34104022737293e+001dB,9.76198603807166e+001°)
1.00000000000002e+004	(-2.36066176602042e+001dB,9.74421815594195e+001°)
1.02305972984252e+004	(-2.38029102790118e+001dB,9.72683250104732e+001°)
1.04665121082544e+004	(-2.39992765838854e+001dB,9.70982033910397e+001°)
1.07078670498641e+004	(-2.41957131778664e+001dB,9.69317311016002e+001°)
1.09547875712235e+004	(-2.43922168065784e+001dB,9.67688242542467e+001°)
1.12074020130980e+004	(-2.45887843517771e+001dB,9.66094006412939e+001°)
1.14658416757564e+004	(-2.47854128251402e+001dB,9.64533797037225e+001°)
1.17302408872163e+004	(-2.49820993623115e+001dB,9.63006825000784e+001°)
1.20007370730631e+004	(-2.51788412171913e+001dB,9.61512316751329e+001°)
1.22774708278789e+004	(-2.53756357564320e+001dB,9.60049514290177e+001°)
1.25605859883191e+004	(-2.55724804541628e+001dB,9.58617674864570e+001°)
1.28502297078733e+004	(-2.57693728869165e+001dB,9.57216070663477e+001°)
1.31465525333510e+004	(-2.59663107287583e+001dB,9.55843988513117e+001°)
1.34497084831305e+004	(-2.61632917465963e+001dB,9.54500729578364e+001°)
1.37598551272119e+004	(-2.63603137956803e+001dB,9.53185609064867e+001°)
1.40771536691175e+004	(-2.65573748152608e+001dB,9.51897955925831e+001°)
1.44017690296788e+004	(-2.67544728244188e+001dB,9.50637112569977e+001°)
1.47338699327574e+004	(-2.69516059180662e+001dB,9.49402434574658e+001°)
1.50736289929415e+004	(-2.71487722630593e+001dB,9.48193290400739e+001°)
1.54212228052649e+004	(-2.73459700944890e+001dB,9.47009061111727e+001°)
1.57768320369955e+004	(-2.75431977120934e+001dB,9.45849140096347e+001°)
1.61406415215392e+004	(-2.77404534767808e+001dB,9.44712932795304e+001°)
1.65128403545107e+004	(-2.79377358073000e+001dB,9.43599856429272e+001°)
1.68936219920182e+004	(-2.81350431770225e+001dB,9.42509339733024e+001°)
1.72831843512156e+004	(-2.83323741107993e+001dB,9.41440822691725e+001°)
1.76817299131729e+004	(-2.85297271819648e+001dB,9.40393756282660e+001°)
1.80894658281188e+004	(-2.87271010094162e+001dB,9.39367602217909e+001°)
1.85066040231105e+004	(-2.89244942547807e+001dB,9.38361832692067e+001°)
1.89333613121858e+004	(-2.91219056196685e+001dB,9.37375930136077e+001°)
1.93699595090554e+004	(-2.93193338430222e+001dB,9.36409386969258e+001°)
1.98166255423945e+004	(-2.95167776985179e+001dB,9.35461705359736e+001°)
2.02735915737923e+004	(-2.97142359920387e+001dB,9.34532396986317e+001°)
2.07410951184213e+004	(-2.99117075592639e+001dB,9.33620982805435e+001°)
2.12193791684899e+004	(-3.01091912631937e+001dB,9.32726992819433e+001°)
2.17086923195410e+004	(-3.03066859919078e+001dB,9.31849965849279e+001°)
2.22092888996638e+004	(-3.05041906561881e+001dB,9.30989449313412e+001°)
2.27214291016842e+004	(-3.07017041873362e+001dB,9.30144999005141e+001°)
2.32453791184048e+004	(-3.08992255349475e+001dB,9.29316178877422e+001°)
2.37814112809619e+004	(-3.10967536647387e+001dB,9.28502560828985e+001°)
2.43298042003744e+004	(-3.12942875564377e+001dB,9.27703724494191e+001°)
2.48908429123562e+004	(-3.14918262016459e+001dB,9.26919257038525e+001°)
2.54648190254675e+004	(-3.16893686018072e+001dB,9.26148752949944e+001°)
2.60520308726831e+004	(-3.18869137660948e+001dB,9.25391813845808e+001°)
2.66527836664559e+004	(-3.20844607093971e+001dB,9.24648048268584e+001°)
2.72673896573552e+004	(-3.22820084502859e+001dB,9.23917071495215e+001°)
2.78961682963642e+004	(-3.24795560089692e+001dB,9.23198505345860e+001°)
2.85394464009195e+004	(-3.26771024052915e+001dB,9.22491977994916e+001°)
2.91975583247795e+004	(-3.28746466566910e+001dB,9.21797123784454e+001°)
2.98708461318098e+004	(-3.30721877761949e+001dB,9.21113583042714e+001°)
3.05596597737765e+004	(-3.32697247703629e+001dB,9.20441001905666e+001°)
3.12643572722387e+004	(-3.34672566372421e+001dB,9.19779032134273e+001°)
3.19853049046362e+004	(-3.36647823643013e+001dB,9.19127330947592e+001°)
3.27228773946674e+004	(-3.38623009263411e+001dB,9.18485560843231e+001°)
3.34774581070579e+004	(-3.40598112833865e+001dB,9.17853389432190e+001°)
3.42494392468206e+004	(-3.42573123785294e+001dB,9.17230489269977e+001°)
3.50392220631097e+004	(-3.44548031357690e+001dB,9.16616537692915e+001°)
3.58472170577767e+004	(-3.46522824577855e+001dB,9.16011216652560e+001°)
3.66738441987348e+004	(-3.48497492236847e+001dB,9.15414212558894e+001°)
3.75195331382438e+004	(-3.50472022866608e+001dB,9.14825216121622e+001°)
3.83847234362288e+004	(-3.52446404717233e+001dB,9.14243922190450e+001°)
3.92698647887476e+004	(-3.54420625731735e+001dB,9.13670029605777e+001°)
4.01754172617280e+004	(-3.56394673521891e+001dB,9.13103241044662e+001°)
4.11018515300935e+004	(-3.58368535343003e+001dB,9.12543262869738e+001°)
4.20496491224044e+004	(-3.60342198067114e+001dB,9.11989804984229e+001°)
4.30193026711393e+004	(-3.62315648156647e+001dB,9.11442580681180e+001°)
4.40113161687489e+004	(-3.64288871636577e+001dB,9.10901306503131e+001°)
4.50262052296134e+004	(-3.66261854065651e+001dB,9.10365702096568e+001°)
4.60644973580417e+004	(-3.68234580506816e+001dB,9.09835490072632e+001°)
4.71267322224491e+004	(-3.70207035497186e+001dB,9.09310395864335e+001°)
4.82134619358590e+004	(-3.72179203015930e+001dB,9.08790147593991e+001°)
4.93252513428720e+004	(-3.74151066452110e+001dB,9.08274475930658e+001°)
5.04626783132524e+004	(-3.76122608570187e+001dB,9.07763113961149e+001°)
5.16263340422854e+004	(-3.78093811475889e+001dB,9.07255797050334e+001°)
5.28168233580597e+004	(-3.80064656579011e+001dB,9.06752262714065e+001°)
5.40347650358360e+004	(-3.82035124556443e+001dB,9.06252250484495e+001°)
5.52807921196658e+004	(-3.84005195312005e+001dB,9.05755501784362e+001°)
5.65555522514252e+004	(-3.85974847937119e+001dB,9.05261759793533e+001°)
5.78597080074369e+004	(-3.87944060667339e+001dB,9.04770769327976e+001°)
5.91939372428549e+004	(-3.89912810839151e+001dB,9.04282276707926e+001°)
6.05589334439895e+004	(-3.91881074844171e+001dB,9.03796029636566e+001°)
6.19554060887584e+004	(-3.93848828081725e+001dB,9.03311777074506e+001°)
6.33840810154480e+004	(-3.95816044909010e+001dB,9.02829269118805e+001°)
6.48457007999800e+004	(-3.97782698590308e+001dB,9.02348256879828e+001°)
6.63410251418756e+004	(-3.99748761243179e+001dB,9.01868492360731e+001°)
6.78708312591224e+004	(-4.01714203783022e+001dB,9.01389728338483e+001°)
6.94359142921442e+004	(-4.03678995864547e+001dB,9.00911718243580e+001°)
7.10370877170886e+004	(-4.05643105822563e+001dB,9.00434216043358e+001°)
7.26751837686433e+004	(-4.07606500607577e+001dB,8.99956976127010e+001°)
7.43510538726029e+004	(-4.09569145722157e+001dB,8.99479753183762e+001°)
7.60655690884109e+004	(-4.11531005151215e+001dB,8.99002302095514e+001°)
7.78196205619063e+004	(-4.13492041292221e+001dB,8.98524377815459e+001°)
7.96141199885104e+004	(-4.15452214880818e+001dB,8.98045735259894e+001°)
8.14500000870945e+004	(-4.17411484914169e+001dB,8.97566129192210e+001°)
8.33282150847752e+004	(-4.19369808570379e+001dB,8.97085314114073e+001°)
8.52497412128886e+004	(-4.21327141126141e+001dB,8.96603044152343e+001°)
8.72155772144016e+004	(-4.23283435868463e+001dB,8.96119072952422e+001°)
8.92267448630241e+004	(-4.25238644006126e+001dB,8.95633153564422e+001°)
9.12842894942919e+004	(-4.27192714574194e+001dB,8.95145038340680e+001°)
9.33892805488956e+004	(-4.29145594336468e+001dB,8.94654478825162e+001°)
9.55428121285394e+004	(-4.31097227684529e+001dB,8.94161225648746e+001°)
9.77460035646171e+004	(-4.33047556530950e+001dB,8.93665028424986e+001°)
1.00000000000000e+005	(-4.34996520198968e+001dB,8.93165635644824e+001°)
