Freq.	V(vout)
9.55428121285390e+003	-9.37554562923648e-003,6.84302673839767e-002
9.77460035646166e+003	-8.95412803990528e-003,6.69310866267544e-002
1.00000000000002e+004	-8.55115647712335e-003,6.54628872101908e-002
1.02305972984252e+004	-8.16583788034635e-003,6.40251540540445e-002
1.04665121082544e+004	-7.79741203540782e-003,6.26173719046533e-002
1.07078670498641e+004	-7.44515032414025e-003,6.12390260841024e-002
1.09547875712235e+004	-7.10835451137525e-003,5.98896031768602e-002
1.12074020130980e+004	-6.78635556975440e-003,5.85685916578096e-002
1.14658416757564e+004	-6.47851254150894e-003,5.72754824657524e-002
1.17302408872163e+004	-6.18421143741073e-003,5.60097695257399e-002
1.20007370730631e+004	-5.90286417167101e-003,5.47709502237161e-002
1.22774708278789e+004	-5.63390753295610e-003,5.35585258367915e-002
1.25605859883191e+004	-5.37680219046755e-003,5.23720019219988e-002
1.28502297078733e+004	-5.13103173464990e-003,5.12108886664598e-002
1.31465525333510e+004	-4.89610175144256e-003,5.00747012016091e-002
1.34497084831305e+004	-4.67153892988337e-003,4.89629598839989e-002
1.37598551272119e+004	-4.45689020178453e-003,4.78751905450021e-002
1.40771536691175e+004	-4.25172191302935e-003,4.68109247117062e-002
1.44017690296788e+004	-4.05561902534819e-003,4.57696998009897e-002
1.47338699327574e+004	-3.86818434806792e-003,4.47510592886708e-002
1.50736289929415e+004	-3.68903779872601e-003,4.37545528558350e-002
1.54212228052649e+004	-3.51781569187172e-003,4.27797365136620e-002
1.57768320369955e+004	-3.35417005515984e-003,4.18261727086067e-002
1.61406415215392e+004	-3.19776797194626e-003,4.08934304094498e-002
1.65128403545107e+004	-3.04829094931596e-003,3.99810851774183e-002
1.68936219920182e+004	-2.90543431108881e-003,3.90887192208071e-002
1.72831843512156e+004	-2.76890661470207e-003,3.82159214354892e-002
1.76817299131729e+004	-2.63842909136410e-003,3.73622874320708e-002
1.80894658281188e+004	-2.51373510840862e-003,3.65274195510973e-002
1.85066040231105e+004	-2.39456965334877e-003,3.57109268671920e-002
1.89333613121858e+004	-2.28068883891954e-003,3.49124251830411e-002
1.93699595090554e+004	-2.17185942786745e-003,3.41315370140637e-002
1.98166255423945e+004	-2.06785837741948e-003,3.33678915646876e-002
2.02735915737923e+004	-1.96847240227374e-003,3.26211246969119e-002
2.07410951184213e+004	-1.87349755563694e-003,3.18908788916556e-002
2.12193791684899e+004	-1.78273882746069e-003,3.11768032042257e-002
2.17086923195410e+004	-1.69600975934260e-003,3.04785532133602e-002
2.22092888996638e+004	-1.61313207562102e-003,2.97957909657589e-002
2.27214291016842e+004	-1.53393532957140e-003,2.91281849154267e-002
2.32453791184048e+004	-1.45825656463861e-003,2.84754098591261e-002
2.37814112809619e+004	-1.38593998978437e-003,2.78371468680483e-002
2.43298042003744e+004	-1.31683666852056e-003,2.72130832160757e-002
2.48908429123562e+004	-1.25080422119097e-003,2.66029123052989e-002
2.54648190254675e+004	-1.18770653949781e-003,2.60063335887276e-002
2.60520308726831e+004	-1.12741351372862e-003,2.54230524910627e-002
2.66527836664559e+004	-1.06980077091955e-003,2.48527803273188e-002
2.72673896573552e+004	-1.01474942466125e-003,2.42952342198789e-002
2.78961682963642e+004	-9.62145835428857e-004,2.37501370142480e-002
2.85394464009195e+004	-9.11881381136836e-004,2.32172171935442e-002
2.91975583247795e+004	-8.63852237520721e-004,2.26962087922031e-002
2.98708461318098e+004	-8.17959168038003e-004,2.21868513088551e-002
3.05596597737765e+004	-7.74107322820972e-004,2.16888896188017e-002
3.12643572722387e+004	-7.32206046027074e-004,2.12020738860929e-002
3.19853049046362e+004	-6.92168692001254e-004,2.07261594754138e-002
3.27228773946674e+004	-6.53912448821083e-004,2.02609068639589e-002
3.34774581070579e+004	-6.17358169913869e-004,1.98060815533690e-002
3.42494392468206e+004	-5.82430212750430e-004,1.93614539819396e-002
3.50392220631097e+004	-5.49056284635005e-004,1.89267994370811e-002
3.58472170577767e+004	-5.17167295057662e-004,1.85018979682770e-002
3.66738441987348e+004	-4.86697214682723e-004,1.80865343005260e-002
3.75195331382438e+004	-4.57582940342913e-004,1.76804977484614e-002
3.83847234362288e+004	-4.29764165818166e-004,1.72835821309138e-002
3.92698647887476e+004	-4.03183258519223e-004,1.68955856866120e-002
4.01754172617280e+004	-3.77785141340044e-004,1.65163109903461e-002
4.11018515300935e+004	-3.53517179710644e-004,1.61455648700844e-002
4.20496491224044e+004	-3.30329073712607e-004,1.57831583251530e-002
4.30193026711393e+004	-3.08172754698808e-004,1.54289064451466e-002
4.40113161687489e+004	-2.87002286684315e-004,1.50826283299481e-002
4.50262052296134e+004	-2.66773771871318e-004,1.47441470107886e-002
4.60644973580417e+004	-2.47445260439533e-004,1.44132893723281e-002
4.71267322224491e+004	-2.28976664164858e-004,1.40898860757307e-002
4.82134619358590e+004	-2.11329674050334e-004,1.37737714830057e-002
4.93252513428720e+004	-1.94467681290965e-004,1.34647835822962e-002
5.04626783132524e+004	-1.78355702007784e-004,1.31627639144752e-002
5.16263340422854e+004	-1.62960305003332e-004,1.28675575006409e-002
5.28168233580597e+004	-1.48249542960005e-004,1.25790127710291e-002
5.40347650358360e+004	-1.34192886461458e-004,1.22969814948449e-002
5.52807921196658e+004	-1.20761161091175e-004,1.20213187115068e-002
5.65555522514252e+004	-1.07926487106401e-004,1.17518826627214e-002
5.78597080074369e+004	-9.56622220086200e-005,1.14885347260783e-002
5.91939372428549e+004	-8.39429053963373e-005,1.12311393495368e-002
6.05589334439895e+004	-7.27442064404226e-005,1.09795639871905e-002
6.19554060887584e+004	-6.20428735695422e-005,1.07336790361552e-002
6.33840810154480e+004	-5.18166864410577e-005,1.04933577746684e-002
6.48457007999800e+004	-4.20444099691097e-005,1.02584763011954e-002
6.63410251418756e+004	-3.27057504115563e-005,1.00289134747850e-002
6.78708312591224e+004	-2.37813134023088e-005,9.80455085648121e-003
6.94359142921442e+004	-1.52525637956613e-005,9.58527265193949e-003
7.10370877170886e+004	-7.10178732659784e-006,9.37096565495377e-003
7.26751837686433e+004	6.87946027129290e-007,9.16151919237634e-003
7.43510538726029e+004	8.13281719238091e-006,8.95682506974708e-003
7.60655690884109e+004	1.52482913831648e-005,8.75677751835514e-003
7.78196205619063e+004	2.20491502462298e-005,8.56127314306131e-003
7.96141199885104e+004	2.85495224013252e-005,8.37021087133648e-003
8.14500000870945e+004	3.47629127684529e-005,8.18349190324492e-003
8.33282150847752e+004	4.07022305122532e-005,8.00101966251381e-003
8.52497412128886e+004	4.63798158312126e-005,7.82269974845525e-003
8.72155772144016e+004	5.18074654939011e-005,7.64843988910494e-003
8.92267448630241e+004	5.69964573621544e-005,7.47814989502764e-003
9.12842894942919e+004	6.19575737013849e-005,7.31174161437155e-003
9.33892805488956e+004	6.67011235882357e-005,7.14912888869876e-003
9.55428121285394e+004	7.12369642728849e-005,6.99022750969733e-003
9.77460035646171e+004	7.55745216167166e-005,6.83495517694734e-003
1.00000000000000e+005	7.97228096627176e-005,6.68323145651527e-003
