Freq.	V(vout)
1.14658416757564e+004	3.11788954695250e-002,-2.03111554202420e-001
1.17302408872163e+004	2.99499605417433e-002,-1.98701300030719e-001
1.20007370730631e+004	2.87738799935230e-002,-1.94379769226557e-001
1.22774708278789e+004	2.76484614012391e-002,-1.90145645110830e-001
1.25605859883191e+004	2.65715963545903e-002,-1.85997598417062e-001
1.28502297078733e+004	2.55412578415082e-002,-1.81934290079915e-001
1.31465525333510e+004	2.45554976593458e-002,-1.77954373824708e-001
1.34497084831305e+004	2.36124438570430e-002,-1.74056498569420e-001
1.37598551272119e+004	2.27102982160860e-002,-1.70239310647964e-001
1.40771536691175e+004	2.18473337702659e-002,-1.66501455865653e-001
1.44017690296788e+004	2.10218923731652e-002,-1.62841581395980e-001
1.47338699327574e+004	2.02323823109078e-002,-1.59258337527228e-001
1.50736289929415e+004	1.94772759675163e-002,-1.55750379268072e-001
1.54212228052649e+004	1.87551075423603e-002,-1.52316367820692e-001
1.57768320369955e+004	1.80644708225971e-002,-1.48954971928956e-001
1.61406415215392e+004	1.74040170099232e-002,-1.45664869108504e-001
1.65128403545107e+004	1.67724526067171e-002,-1.42444746768309e-001
1.68936219920182e+004	1.61685373573535e-002,-1.39293303227716e-001
1.72831843512156e+004	1.55910822489898e-002,-1.36209248637336e-001
1.76817299131729e+004	1.50389475693074e-002,-1.33191305809549e-001
1.80894658281188e+004	1.45110410232933e-002,-1.30238210964350e-001
1.85066040231105e+004	1.40063159072818e-002,-1.27348714396280e-001
1.89333613121858e+004	1.35237693401179e-002,-1.24521581067274e-001
1.93699595090554e+004	1.30624405514109e-002,-1.21755591131707e-001
1.98166255423945e+004	1.26214092258994e-002,-1.19049540396067e-001
2.02735915737923e+004	1.21997939028134e-002,-1.16402240720468e-001
2.07410951184213e+004	1.17967504292473e-002,-1.13812520363580e-001
2.12193791684899e+004	1.14114704680626e-002,-1.11279224277395e-001
2.17086923195410e+004	1.10431800560048e-002,-1.08801214353000e-001
2.22092888996638e+004	1.06911382145539e-002,-1.06377369623235e-001
2.27214291016842e+004	1.03546356105553e-002,-1.04006586423967e-001
2.32453791184048e+004	1.00329932643297e-002,-1.01687778517372e-001
2.37814112809619e+004	9.72556130642069e-003,-9.94198771811876e-002
2.43298042003744e+004	9.43171777992587e-003,-9.72018312645684e-002
2.48908429123562e+004	9.15086748863263e-003,-9.50326072154923e-002
2.54648190254675e+004	8.88244088674760e-003,-9.29111890802047e-002
2.60520308726831e+004	8.62589301358454e-003,-9.08365784782027e-002
2.66527836664559e+004	8.38070246730240e-003,-8.88077945537714e-002
2.72673896573552e+004	8.14637041919470e-003,-8.68238739073208e-002
2.78961682963642e+004	7.92241966626898e-003,-8.48838705068426e-002
2.85394464009195e+004	7.70839372151295e-003,-8.29868555828666e-002
2.91975583247795e+004	7.50385593964599e-003,-8.11319175068865e-002
2.98708461318098e+004	7.30838867768551e-003,-7.93181616560745e-002
3.05596597737765e+004	7.12159248982953e-003,-7.75447102647396e-002
3.12643572722387e+004	6.94308535366688e-003,-7.58107022643520e-002
3.19853049046362e+004	6.77250192873631e-003,-7.41152931131560e-002
3.27228773946674e+004	6.60949284450230e-003,-7.24576546167380e-002
3.34774581070579e+004	6.45372401762092e-003,-7.08369747397185e-002
3.42494392468206e+004	6.30487599761731e-003,-6.92524574110409e-002
3.50392220631097e+004	6.16264333891343e-003,-6.77033223220075e-002
3.58472170577767e+004	6.02673399927897e-003,-6.61888047199182e-002
3.66738441987348e+004	5.89686876299370e-003,-6.47081551956198e-002
3.75195331382438e+004	5.77278068820260e-003,-6.32606394680008e-002
3.83847234362288e+004	5.65421457733616e-003,-6.18455381647743e-002
3.92698647887476e+004	5.54092646976079e-003,-6.04621466002771e-002
4.01754172617280e+004	5.43268315556184e-003,-5.91097745516333e-002
4.11018515300935e+004	5.32926171058796e-003,-5.77877460325219e-002
4.20496491224044e+004	5.23044904987977e-003,-5.64953990661195e-002
4.30193026711393e+004	5.13604150156401e-003,-5.52320854573803e-002
4.40113161687489e+004	5.04584439757774e-003,-5.39971705646762e-002
4.50262052296134e+004	4.95967168288893e-003,-5.27900330716778e-002
4.60644973580417e+004	4.87734554043233e-003,-5.16100647589597e-002
4.71267322224491e+004	4.79869603340552e-003,-5.04566702777294e-002
4.82134619358590e+004	4.72356076128907e-003,-4.93292669224851e-002
4.93252513428720e+004	4.65178453248567e-003,-4.82272844065168e-002
5.04626783132524e+004	4.58321904959689e-003,-4.71501646382494e-002
5.16263340422854e+004	4.51772260927619e-003,-4.60973614989299e-002
5.28168233580597e+004	4.45515981448784e-003,-4.50683406226836e-002
5.40347650358360e+004	4.39540129972494e-003,-4.40625791784464e-002
5.52807921196658e+004	4.33832346795769e-003,-4.30795656537250e-002
5.65555522514252e+004	4.28380823915044e-003,-4.21187996414033e-002
5.78597080074369e+004	4.23174280952081e-003,-4.11797916279716e-002
5.91939372428549e+004	4.18201942183363e-003,-4.02620627857157e-002
6.05589334439895e+004	4.13453514550945e-003,-3.93651447661225e-002
6.19554060887584e+004	4.08919166607170e-003,-3.84885794971780e-002
6.33840810154480e+004	4.04589508463862e-003,-3.76319189826215e-002
6.48457007999800e+004	4.00455572557432e-003,-3.67947251050620e-002
6.63410251418756e+004	3.96508795301098e-003,-3.59765694311306e-002
6.78708312591224e+004	3.92740999559753e-003,-3.51770330202676e-002
6.94359142921442e+004	3.89144377887717e-003,-3.43957062364550e-002
7.10370877170886e+004	3.85711476488159e-003,-3.36321885626381e-002
7.26751837686433e+004	3.82435179964706e-003,-3.28860884194478e-002
7.43510538726029e+004	3.79308696687108e-003,-3.21570229855024e-002
7.60655690884109e+004	3.76325544851653e-003,-3.14446180220058e-002
7.78196205619063e+004	3.73479539156164e-003,-3.07485077003786e-002
7.96141199885104e+004	3.70764778086952e-003,-3.00683344328750e-002
8.14500000870945e+004	3.68175631796644e-003,-2.94037487065711e-002
8.33282150847752e+004	3.65706730496394e-003,-2.87544089206633e-002
8.52497412128886e+004	3.63352953425745e-003,-2.81199812267093e-002
8.72155772144016e+004	3.61109418307344e-003,-2.75001393727023e-002
8.92267448630241e+004	3.58971471279177e-003,-2.68945645496031e-002
9.12842894942919e+004	3.56934677335274e-003,-2.63029452418628e-002
9.33892805488956e+004	3.54994811171438e-003,-2.57249770809584e-002
9.55428121285394e+004	3.53147848484012e-003,-2.51603627017735e-002
9.77460035646171e+004	3.51389957687137e-003,-2.46088116028834e-002
1.00000000000000e+005	3.49717492004345e-003,-2.40700400095657e-002
