Freq.	V(vout)
3.42494392468205e+003	(-4.01224836201675e+000dB,-6.49076549282619e+001°)
3.50392220631095e+003	(-4.17597045684957e+000dB,-6.53959922639366e+001°)
3.58472170577765e+003	(-4.34096545789561e+000dB,-6.58768111903416e+001°)
3.66738441987346e+003	(-4.50719522680509e+000dB,-6.63500803569120e+001°)
3.75195331382437e+003	(-4.67462208336240e+000dB,-6.68157771357040e+001°)
3.83847234362286e+003	(-4.84320885373677e+000dB,-6.72738872565199e+001°)
3.92698647887475e+003	(-5.01291891423944e+000dB,-6.77244044360495e+001°)
4.01754172617278e+003	(-5.18371623070342e+000dB,-6.81673300031504e+001°)
4.11018515300933e+003	(-5.35556539361682e+000dB,-6.86026725223254e+001°)
4.20496491224042e+003	(-5.52843164914862e+000dB,-6.90304474172394e+001°)
4.30193026711391e+003	(-5.70228092624142e+000dB,-6.94506765958167e+001°)
4.40113161687487e+003	(-5.87707985992393e+000dB,-6.98633880786703e+001°)
4.50262052296133e+003	(-6.05279581103963e+000dB,-7.02686156321846e+001°)
4.60644973580415e+003	(-6.22939688257475e+000dB,-7.06663984073622e+001°)
4.71267322224489e+003	(-6.40685193275583e+000dB,-7.10567805856729e+001°)
4.82134619358588e+003	(-6.58513058514622e+000dB,-7.14398110327960e+001°)
4.93252513428718e+003	(-6.76420323590159e+000dB,-7.18155429610928e+001°)
5.04626783132522e+003	(-6.94404105838877e+000dB,-7.21840336014674e+001°)
5.16263340422852e+003	(-7.12461600535937e+000dB,-7.25453438853310e+001°)
5.28168233580594e+003	(-7.30590080885656e+000dB,-7.28995381368732e+001°)
5.40347650358358e+003	(-7.48786897805117e+000dB,-7.32466837764119e+001°)
5.52807921196656e+003	(-7.67049479515542e+000dB,-7.35868510345985e+001°)
5.65555522514250e+003	(-7.85375330961882e+000dB,-7.39201126781700e+001°)
5.78597080074367e+003	(-8.03762033073397e+000dB,-7.42465437470332e+001°)
5.91939372428546e+003	(-8.22207241884020e+000dB,-7.45662213027501e+001°)
6.05589334439893e+003	(-8.40708687524461e+000dB,-7.48792241886580e+001°)
6.19554060887581e+003	(-8.59264173102228e+000dB,-7.51856328011562e+001°)
6.33840810154478e+003	(-8.77871573481594e+000dB,-7.54855288723473e+001°)
6.48457007999797e+003	(-8.96528833977429e+000dB,-7.57789952638213e+001°)
6.63410251418754e+003	(-9.15233968971768e+000dB,-7.60661157711674e+001°)
6.78708312591221e+003	(-9.33985060468584e+000dB,-7.63469749391184e+001°)
6.94359142921439e+003	(-9.52780256592162e+000dB,-7.66216578872594e+001°)
7.10370877170883e+003	(-9.71617770040819e+000dB,-7.68902501454809e+001°)
7.26751837686430e+003	(-9.90495876506860e+000dB,-7.71528374994400e+001°)
7.43510538726025e+003	(-1.00941291306584e+001dB,-7.74095058454214e+001°)
7.60655690884105e+003	(-1.02836727654693e+001dB,-7.76603410541160e+001°)
7.78196205619060e+003	(-1.04735742188912e+001dB,-7.79054288434327e+001°)
7.96141199885100e+003	(-1.06638186048927e+001dB,-7.81448546594110e+001°)
8.14500000870941e+003	(-1.08543915854894e+001dB,-7.83787035654974e+001°)
8.33282150847748e+003	(-1.10452793542337e+001dB,-7.86070601392066e+001°)
8.52497412128882e+003	(-1.12364686197916e+001dB,-7.88300083764574e+001°)
8.72155772144012e+003	(-1.14279465896122e+001dB,-7.90476316025944e+001°)
8.92267448630237e+003	(-1.16197009537759e+001dB,-7.92600123903215e+001°)
9.12842894942915e+003	(-1.18117198690092e+001dB,-7.94672324839185e+001°)
9.33892805488952e+003	(-1.20039919429064e+001dB,-7.96693727292370e+001°)
9.55428121285390e+003	(-1.21965062184011e+001dB,-7.98665130096894e+001°)
9.77460035646166e+003	(-1.23892521584807e+001dB,-8.00587321874391e+001°)
1.00000000000002e+004	(-1.25822196311787e+001dB,-8.02461080496253e+001°)
1.02305972984252e+004	(-1.27753988948526e+001dB,-8.04287172593898e+001°)
1.04665121082544e+004	(-1.29687805837654e+001dB,-8.06066353115379e+001°)
1.07078670498641e+004	(-1.31623556939728e+001dB,-8.07799364921173e+001°)
1.09547875712235e+004	(-1.33561155695249e+001dB,-8.09486938422098e+001°)
1.12074020130980e+004	(-1.35500518889990e+001dB,-8.11129791253365e+001°)
1.14658416757564e+004	(-1.37441566523535e+001dB,-8.12728627983421e+001°)
1.17302408872163e+004	(-1.39384221681001e+001dB,-8.14284139854245e+001°)
1.20007370730631e+004	(-1.41328410408229e+001dB,-8.15797004553212e+001°)
1.22774708278789e+004	(-1.43274061590074e+001dB,-8.17267886011543e+001°)
1.25605859883191e+004	(-1.45221106832072e+001dB,-8.18697434230464e+001°)
1.28502297078733e+004	(-1.47169480345207e+001dB,-8.20086285130189e+001°)
1.31465525333510e+004	(-1.49119118834012e+001dB,-8.21435060420870e+001°)
1.34497084831305e+004	(-1.51069961387573e+001dB,-8.22744367497528e+001°)
1.37598551272119e+004	(-1.53021949373805e+001dB,-8.24014799347895e+001°)
1.40771536691175e+004	(-1.54975026336707e+001dB,-8.25246934485723e+001°)
1.44017690296788e+004	(-1.56929137896275e+001dB,-8.26441336891170e+001°)
1.47338699327574e+004	(-1.58884231651659e+001dB,-8.27598555974919e+001°)
1.50736289929415e+004	(-1.60840257086922e+001dB,-8.28719126549357e+001°)
1.54212228052649e+004	(-1.62797165479369e+001dB,-8.29803568814472e+001°)
1.57768320369955e+004	(-1.64754909810468e+001dB,-8.30852388353069e+001°)
1.61406415215392e+004	(-1.66713444679859e+001dB,-8.31866076141434e+001°)
1.65128403545107e+004	(-1.68672726220725e+001dB,-8.32845108560246e+001°)
1.68936219920182e+004	(-1.70632712018408e+001dB,-8.33789947421788e+001°)
1.72831843512156e+004	(-1.72593361030853e+001dB,-8.34701039998727e+001°)
1.76817299131729e+004	(-1.74554633511218e+001dB,-8.35578819063800e+001°)
1.80894658281188e+004	(-1.76516490932498e+001dB,-8.36423702930955e+001°)
1.85066040231105e+004	(-1.78478895914052e+001dB,-8.37236095503429e+001°)
1.89333613121858e+004	(-1.80441812150231e+001dB,-8.38016386326836e+001°)
1.93699595090554e+004	(-1.82405204340082e+001dB,-8.38764950644919e+001°)
1.98166255423945e+004	(-1.84369038119595e+001dB,-8.39482149457273e+001°)
2.02735915737923e+004	(-1.86333279994537e+001dB,-8.40168329581231e+001°)
2.07410951184213e+004	(-1.88297897275580e+001dB,-8.40823823716591e+001°)
2.12193791684899e+004	(-1.90262858013759e+001dB,-8.41448950506434e+001°)
2.17086923195410e+004	(-1.92228130938265e+001dB,-8.42044014608219e+001°)
2.22092888996638e+004	(-1.94193685394443e+001dB,-8.42609306758119e+001°)
2.27214291016842e+004	(-1.96159491283165e+001dB,-8.43145103835812e+001°)
2.32453791184048e+004	(-1.98125519001414e+001dB,-8.43651668935632e+001°)
2.37814112809619e+004	(-2.00091739382862e+001dB,-8.44129251431747e+001°)
2.43298042003744e+004	(-2.02058123640241e+001dB,-8.44578087045358e+001°)
2.48908429123562e+004	(-2.04024643307288e+001dB,-8.44998397906554e+001°)
2.54648190254675e+004	(-2.05991270181995e+001dB,-8.45390392626611e+001°)
2.60520308726831e+004	(-2.07957976269610e+001dB,-8.45754266354093e+001°)
2.66527836664559e+004	(-2.09924733726629e+001dB,-8.46090200841006e+001°)
2.72673896573552e+004	(-2.11891514804274e+001dB,-8.46398364503387e+001°)
2.78961682963642e+004	(-2.13858291792851e+001dB,-8.46678912481227e+001°)
2.85394464009195e+004	(-2.15825036965231e+001dB,-8.46931986694395e+001°)
2.91975583247795e+004	(-2.17791722521026e+001dB,-8.47157715899817e+001°)
2.98708461318098e+004	(-2.19758320529988e+001dB,-8.47356215747352e+001°)
3.05596597737765e+004	(-2.21724802875394e+001dB,-8.47527588828657e+001°)
3.12643572722387e+004	(-2.23691141196962e+001dB,-8.47671924732169e+001°)
3.19853049046362e+004	(-2.25657306833155e+001dB,-8.47789300088804e+001°)
3.27228773946674e+004	(-2.27623270762647e+001dB,-8.47879778621522e+001°)
3.34774581070579e+004	(-2.29589003545783e+001dB,-8.47943411191384e+001°)
3.42494392468206e+004	(-2.31554475264123e+001dB,-8.47980235839429e+001°)
3.50392220631097e+004	(-2.33519655460147e+001dB,-8.47990277831338e+001°)
3.58472170577767e+004	(-2.35484513074413e+001dB,-8.47973549697983e+001°)
3.66738441987348e+004	(-2.37449016383197e+001dB,-8.47930051276028e+001°)
3.75195331382438e+004	(-2.39413132933538e+001dB,-8.47859769746949e+001°)
3.83847234362288e+004	(-2.41376829477243e+001dB,-8.47762679675378e+001°)
3.92698647887476e+004	(-2.43340071903597e+001dB,-8.47638743046547e+001°)
4.01754172617280e+004	(-2.45302825169602e+001dB,-8.47487909305967e+001°)
4.11018515300935e+004	(-2.47265053229250e+001dB,-8.47310115391378e+001°)
4.20496491224044e+004	(-2.49226718960485e+001dB,-8.47105285777820e+001°)
4.30193026711393e+004	(-2.51187784089654e+001dB,-8.46873332508575e+001°)
4.40113161687489e+004	(-2.53148209114302e+001dB,-8.46614155239830e+001°)
4.50262052296134e+004	(-2.55107953223059e+001dB,-8.46327641276340e+001°)
4.60644973580417e+004	(-2.57066974214141e+001dB,-8.46013665618768e+001°)
4.71267322224491e+004	(-2.59025228408571e+001dB,-8.45672091000901e+001°)
4.82134619358590e+004	(-2.60982670564105e+001dB,-8.45302767945771e+001°)
4.93252513428720e+004	(-2.62939253783163e+001dB,-8.44905534806467e+001°)
5.04626783132524e+004	(-2.64894929418788e+001dB,-8.44480217827269e+001°)
5.16263340422854e+004	(-2.66849646977673e+001dB,-8.44026631197735e+001°)
5.28168233580597e+004	(-2.68803354018858e+001dB,-8.43544577119800e+001°)
5.40347650358360e+004	(-2.70755996048893e+001dB,-8.43033845875025e+001°)
5.52807921196658e+004	(-2.72707516413853e+001dB,-8.42494215900899e+001°)
5.65555522514252e+004	(-2.74657856185883e+001dB,-8.41925453874368e+001°)
5.78597080074369e+004	(-2.76606954047567e+001dB,-8.41327314805818e+001°)
5.91939372428549e+004	(-2.78554746168949e+001dB,-8.40699542137661e+001°)
6.05589334439895e+004	(-2.80501166082886e+001dB,-8.40041867854847e+001°)
6.19554060887584e+004	(-2.82446144553288e+001dB,-8.39354012613341e+001°)
6.33840810154480e+004	(-2.84389609439972e+001dB,-8.38635685868898e+001°)
6.48457007999800e+004	(-2.86331485556284e+001dB,-8.37886586031389e+001°)
6.63410251418756e+004	(-2.88271694523173e+001dB,-8.37106400627702e+001°)
6.78708312591224e+004	(-2.90210154616117e+001dB,-8.36294806480793e+001°)
6.94359142921442e+004	(-2.92146780606323e+001dB,-8.35451469909292e+001°)
7.10370877170886e+004	(-2.94081483596803e+001dB,-8.34576046950456e+001°)
7.26751837686433e+004	(-2.96014170848834e+001dB,-8.33668183594340e+001°)
7.43510538726029e+004	(-2.97944745605796e+001dB,-8.32727516049874e+001°)
7.60655690884109e+004	(-2.99873106907148e+001dB,-8.31753671032018e+001°)
7.78196205619063e+004	(-3.01799149395520e+001dB,-8.30746266078400e+001°)
7.96141199885104e+004	(-3.03722763116825e+001dB,-8.29704909893359e+001°)
8.14500000870945e+004	(-3.05643833312096e+001dB,-8.28629202721431e+001°)
8.33282150847752e+004	(-3.07562240201088e+001dB,-8.27518736762522e+001°)
8.52497412128886e+004	(-3.09477858758154e+001dB,-8.26373096614317e+001°)
8.72155772144016e+004	(-3.11390558477717e+001dB,-8.25191859759969e+001°)
8.92267448630241e+004	(-3.13300203133108e+001dB,-8.23974597098369e+001°)
9.12842894942919e+004	(-3.15206650523637e+001dB,-8.22720873513384e+001°)
9.33892805488956e+004	(-3.17109752212813e+001dB,-8.21430248500034e+001°)
9.55428121285394e+004	(-3.19009353257806e+001dB,-8.20102276836929e+001°)
9.77460035646171e+004	(-3.20905291926426e+001dB,-8.18736509314888e+001°)
1.00000000000000e+005	(-3.22797399405238e+001dB,-8.17332493528322e+001°)
