Freq.	V(vo)
1.02305972984251e+004	(-5.39788581885577e+001dB,3.75536887851557e-001°)
1.04665121082543e+004	(-5.39788479080717e+001dB,3.84196536258913e-001°)
1.07078670498640e+004	(-5.39788371595838e+001dB,3.93055862717691e-001°)
1.09547875712234e+004	(-5.39788259132436e+001dB,4.02119472512781e-001°)
1.12074020130978e+004	(-5.39788141234641e+001dB,4.11392078674886e-001°)
1.14658416757563e+004	(-5.39788017941509e+001dB,4.20878495584570e-001°)
1.17302408872162e+004	(-5.39787888817345e+001dB,4.30583655855114e-001°)
1.20007370730629e+004	(-5.39787753731118e+001dB,4.40512600378991e-001°)
1.22774708278787e+004	(-5.39787612351012e+001dB,4.50670489562265e-001°)
1.25605859883189e+004	(-5.39787464331326e+001dB,4.61062602541085e-001°)
1.28502297078731e+004	(-5.39787309440661e+001dB,4.71694338269314e-001°)
1.31465525333509e+004	(-5.39787147370009e+001dB,4.82571220851609e-001°)
1.34497084831303e+004	(-5.39786977627863e+001dB,4.93698904948650e-001°)
1.37598551272118e+004	(-5.39786800149547e+001dB,5.05083167337593e-001°)
1.40771536691173e+004	(-5.39786614118181e+001dB,5.16729931746909e-001°)
1.44017690296787e+004	(-5.39786419689457e+001dB,5.28645239376261e-001°)
1.47338699327572e+004	(-5.39786216033266e+001dB,5.40835289495333e-001°)
1.50736289929413e+004	(-5.39786002870078e+001dB,5.53306413165263e-001°)
1.54212228052647e+004	(-5.39785779838293e+001dB,5.66065088095126e-001°)
1.57768320369953e+004	(-5.39785546303679e+001dB,5.79117947048605e-001°)
1.61406415215390e+004	(-5.39785301927145e+001dB,5.92471768395459e-001°)
1.65128403545105e+004	(-5.39785046179425e+001dB,6.06133490443660e-001°)
1.68936219920180e+004	(-5.39784778529904e+001dB,6.20110210794707e-001°)
1.72831843512154e+004	(-5.39784498297096e+001dB,6.34409193733731e-001°)
1.76817299131726e+004	(-5.39784205007038e+001dB,6.49037865056362e-001°)
1.80894658281186e+004	(-5.39783898117111e+001dB,6.64003822684262e-001°)
1.85066040231103e+004	(-5.39783576783937e+001dB,6.79314846403852e-001°)
1.89333613121855e+004	(-5.39783240556413e+001dB,6.94978884373239e-001°)
1.93699595090551e+004	(-5.39782888680444e+001dB,7.11004074632412e-001°)
1.98166255423943e+004	(-5.39782520306781e+001dB,7.27398744612210e-001°)
2.02735915737920e+004	(-5.39782134764408e+001dB,7.44171407660708e-001°)
2.07410951184210e+004	(-5.39781731263634e+001dB,7.61330775344365e-001°)
2.12193791684896e+004	(-5.39781308873884e+001dB,7.78885762908291e-001°)
2.17086923195407e+004	(-5.39780866816445e+001dB,7.96845485123145e-001°)
2.22092888996635e+004	(-5.39780404146828e+001dB,8.15219270273697e-001°)
2.27214291016839e+004	(-5.39779919858685e+001dB,8.34016662146126e-001°)
2.32453791184045e+004	(-5.39779413091853e+001dB,8.53247417922629e-001°)
2.37814112809616e+004	(-5.39778882562289e+001dB,8.72921531609295e-001°)
2.43298042003741e+004	(-5.39778327296984e+001dB,8.93049215449056e-001°)
2.48908429123559e+004	(-5.39777746146667e+001dB,9.13640920731481e-001°)
2.54648190254671e+004	(-5.39777137910801e+001dB,9.34707339051722e-001°)
2.60520308726828e+004	(-5.39776501314228e+001dB,9.56259408697299e-001°)
2.66527836664555e+004	(-5.39775834960974e+001dB,9.78308321754904e-001°)
2.72673896573548e+004	(-5.39775137586221e+001dB,1.00086552075900e+000°)
2.78961682963638e+004	(-5.39774407589079e+001dB,1.02394272135790e+000°)
2.85394464009191e+004	(-5.39773643599084e+001dB,1.04755189744026e+000°)
2.91975583247791e+004	(-5.39772843945315e+001dB,1.07170530688551e+000°)
2.98708461318094e+004	(-5.39772007034433e+001dB,1.09641548337909e+000°)
3.05596597737761e+004	(-5.39771131029109e+001dB,1.12169525556931e+000°)
3.12643572722383e+004	(-5.39770214141218e+001dB,1.14755774153140e+000°)
3.19853049046358e+004	(-5.39769254564233e+001dB,1.17401635759047e+000°)
3.27228773946670e+004	(-5.39768250111556e+001dB,1.20108484142664e+000°)
3.34774581070575e+004	(-5.39767198928391e+001dB,1.22877722685745e+000°)
3.42494392468202e+004	(-5.39766098582134e+001dB,1.25710789226592e+000°)
3.50392220631093e+004	(-5.39764947048293e+001dB,1.28609152208209e+000°)
3.58472170577762e+004	(-5.39763741694175e+001dB,1.31574316196862e+000°)
3.66738441987343e+004	(-5.39762480138034e+001dB,1.34607818516536e+000°)
3.75195331382434e+004	(-5.39761159739109e+001dB,1.37711232472248e+000°)
3.83847234362283e+004	(-5.39759777654042e+001dB,1.40886167887422e+000°)
3.92698647887471e+004	(-5.39758331234021e+001dB,1.44134269782607e+000°)
4.01754172617275e+004	(-5.39756817279335e+001dB,1.47457223148069e+000°)
4.11018515300930e+004	(-5.39755232666967e+001dB,1.50856750427523e+000°)
4.20496491224038e+004	(-5.39753574132769e+001dB,1.54334613491860e+000°)
4.30193026711387e+004	(-5.39751838307814e+001dB,1.57892614273144e+000°)
4.40113161687483e+004	(-5.39750021479011e+001dB,1.61532597071788e+000°)
4.50262052296129e+004	(-5.39748119898429e+001dB,1.65256447600996e+000°)
4.60644973580411e+004	(-5.39746129606482e+001dB,1.69066094972089e+000°)
4.71267322224485e+004	(-5.39744046446964e+001dB,1.72963512489616e+000°)
4.82134619358584e+004	(-5.39741866098038e+001dB,1.76950718435131e+000°)
4.93252513428713e+004	(-5.39739584088039e+001dB,1.81029776869237e+000°)
5.04626783132518e+004	(-5.39737195635588e+001dB,1.85202799669027e+000°)
5.16263340422848e+004	(-5.39734695706052e+001dB,1.89471947214455e+000°)
5.28168233580590e+004	(-5.39732079168828e+001dB,1.93839428249158e+000°)
5.40347650358353e+004	(-5.39729340555067e+001dB,1.98307502602896e+000°)
5.52807921196651e+004	(-5.39726474258882e+001dB,2.02878480779436e+000°)
5.65555522514245e+004	(-5.39723474271521e+001dB,2.07554727001673e+000°)
5.78597080074362e+004	(-5.39720334317608e+001dB,2.12338659286028e+000°)
5.91939372428541e+004	(-5.39717047885579e+001dB,2.17232750302775e+000°)
6.05589334439887e+004	(-5.39713608150454e+001dB,2.22239529066586e+000°)
6.19554060887576e+004	(-5.39710007939312e+001dB,2.27361582358476e+000°)
6.33840810154472e+004	(-5.39706239780945e+001dB,2.32601555475555e+000°)
6.48457007999791e+004	(-5.39702295953915e+001dB,2.37962152903798e+000°)
6.63410251418748e+004	(-5.39698168090162e+001dB,2.43446143045791e+000°)
6.78708312591215e+004	(-5.39693847666739e+001dB,2.49056355069906e+000°)
6.94359142921433e+004	(-5.39689325755759e+001dB,2.54795682265584e+000°)
7.10370877170877e+004	(-5.39684592900722e+001dB,2.60667084511392e+000°)
7.26751837686423e+004	(-5.39679639288362e+001dB,2.66673587850574e+000°)
7.43510538726019e+004	(-5.39674454559064e+001dB,2.72818287656274e+000°)
7.60655690884099e+004	(-5.39669028147735e+001dB,2.79104346320154e+000°)
7.78196205619053e+004	(-5.39663348582994e+001dB,2.85535001820715e+000°)
7.96141199885094e+004	(-5.39657404080307e+001dB,2.92113562907028e+000°)
8.14500000870935e+004	(-5.39651182198862e+001dB,2.98843413987138e+000°)
8.33282150847741e+004	(-5.39644670265531e+001dB,3.05728011689553e+000°)
8.52497412128875e+004	(-5.39637854517345e+001dB,3.12770895814866e+000°)
8.72155772144004e+004	(-5.39630720948905e+001dB,3.19975681091864e+000°)
8.92267448630230e+004	(-5.39623254644176e+001dB,3.27346066162432e+000°)
9.12842894942907e+004	(-5.39615440088087e+001dB,3.34885831327848e+000°)
9.33892805488944e+004	(-5.39607261050981e+001dB,3.42598841241133e+000°)
9.55428121285381e+004	(-5.39598700597622e+001dB,3.50489046029280e+000°)
9.77460035646158e+004	(-5.39589740905596e+001dB,3.58560485050057e+000°)
1.00000000000001e+005	(-5.39580363207868e+001dB,3.66817289048782e+000°)
1.02305972984252e+005	(-5.39570548373800e+001dB,3.75263673468731e+000°)
1.04665121082543e+005	(-5.39560275676427e+001dB,3.83903956699061e+000°)
1.07078670498640e+005	(-5.39549523925443e+001dB,3.92742545748635e+000°)
1.09547875712234e+005	(-5.39538270697842e+001dB,4.01783948220757e+000°)
1.12074020130979e+005	(-5.39526492829654e+001dB,4.11032766471208e+000°)
1.14658416757563e+005	(-5.39514165661824e+001dB,4.20493710015197e+000°)
1.17302408872162e+005	(-5.39501263634399e+001dB,4.30171587937044e+000°)
1.20007370730630e+005	(-5.39487759956914e+001dB,4.40071314925741e+000°)
1.22774708278788e+005	(-5.39473626684192e+001dB,4.50197911196984e+000°)
1.25605859883189e+005	(-5.39458834230335e+001dB,4.60556511678323e+000°)
1.28502297078732e+005	(-5.39443352170771e+001dB,4.71152353500641e+000°)
1.31465525333509e+005	(-5.39427148191835e+001dB,4.81990794807947e+000°)
1.34497084831303e+005	(-5.39410188714504e+001dB,4.93077304985595e+000°)
1.37598551272118e+005	(-5.39392438593080e+001dB,5.04417470666152e+000°)
1.40771536691174e+005	(-5.39373860804520e+001dB,5.16017002301735e+000°)
1.44017690296787e+005	(-5.39354416852170e+001dB,5.27881727374496e+000°)
1.47338699327573e+005	(-5.39334066496211e+001dB,5.40017595821677e+000°)
1.50736289929413e+005	(-5.39312767519552e+001dB,5.52430684983817e+000°)
1.54212228052648e+005	(-5.39290475644966e+001dB,5.65127201789216e+000°)
1.57768320369953e+005	(-5.39267144577378e+001dB,5.78113482228504e+000°)
1.61406415215391e+005	(-5.39242726108715e+001dB,5.91395988938729e+000°)
1.65128403545105e+005	(-5.39217169433546e+001dB,6.04981325631082e+000°)
1.68936219920180e+005	(-5.39190421702823e+001dB,6.18876224939497e+000°)
1.72831843512154e+005	(-5.39162427307878e+001dB,6.33087563708988e+000°)
1.76817299131727e+005	(-5.39133128339095e+001dB,6.47622352103694e+000°)
1.80894658281187e+005	(-5.39102464121560e+001dB,6.62487743054249e+000°)
1.85066040231104e+005	(-5.39070371006590e+001dB,6.77691036330802e+000°)
1.89333613121856e+005	(-5.39036782553482e+001dB,6.93239672774657e+000°)
1.93699595090552e+005	(-5.39001629179090e+001dB,7.09141241099304e+000°)
1.98166255423943e+005	(-5.38964838154129e+001dB,7.25403476034833e+000°)
