time	V(vo)
2.659645986530835e-003	1.216057e+000
2.659656824119619e-003	1.277147e+000
2.659668631762425e-003	1.334028e+000
2.659680097988066e-003	1.389593e+000
2.659685540535072e-003	1.413068e+000
2.659691860443034e-003	1.433133e+000
2.659697532128339e-003	1.445414e+000
2.659703387836259e-003	1.454012e+000
2.659709817043213e-003	1.460589e+000
2.659717920382436e-003	1.466231e+000
2.659728412874015e-003	1.470974e+000
2.659740000759510e-003	1.474061e+000
2.659755751850759e-003	1.476152e+000
2.659772013561760e-003	1.476812e+000
2.659794184692075e-003	1.476284e+000
2.659814976666075e-003	1.474906e+000
2.659838089081083e-003	1.472676e+000
2.659862954910445e-003	1.469783e+000
2.659894229180053e-003	1.465754e+000
2.659924847186824e-003	1.461641e+000
2.659972346612562e-003	1.455285e+000
2.660015182070405e-003	1.449836e+000
2.660082180918939e-003	1.442000e+000
2.660148051401542e-003	1.435153e+000
2.660272590880229e-003	1.423810e+000
2.660389619277428e-003	1.414347e+000
2.660623676071824e-003	1.397042e+000
2.660848118708283e-003	1.381093e+000
2.661246258544225e-003	1.353328e+000
2.661773678558036e-003	1.316965e+000
2.662828518585657e-003	1.245739e+000
2.664938198640898e-003	1.107505e+000
2.666861439652542e-003	9.865226e-001
2.668980201023316e-003	8.593061e-001
2.671382082019578e-003	7.195519e-001
2.671554382355689e-003	7.095730e-001
2.671898983027911e-003	6.891780e-001
2.672510845039792e-003	6.512088e-001
2.672873268302183e-003	6.270114e-001
2.672927574033699e-003	6.229536e-001
2.673036185496732e-003	6.136441e-001
2.673188533180185e-003	5.982993e-001
2.673268977415025e-003	5.878945e-001
2.673323839372940e-003	5.780524e-001
2.673374395618689e-003	5.650098e-001
2.673415995948698e-003	5.486442e-001
2.673456017181905e-003	5.239504e-001
2.673497241605862e-003	5.017897e-001
2.673543316203394e-003	5.219315e-001
2.673556824032353e-003	5.740559e-001
2.673564886567774e-003	6.489814e-001
2.673577467283334e-003	8.104112e-001
2.673591224749915e-003	9.831547e-001
2.673605546687447e-003	1.120704e+000
2.673616681295675e-003	1.190269e+000
2.673629316611898e-003	1.248648e+000
2.673642398737294e-003	1.307960e+000
2.673648740892344e-003	1.335776e+000
2.673654265486031e-003	1.355286e+000
2.673661229679286e-003	1.372556e+000
2.673666720476157e-003	1.381856e+000
2.673673449772411e-003	1.389640e+000
2.673680650903707e-003	1.395426e+000
2.673691025718600e-003	1.400961e+000
2.673701881980648e-003	1.404563e+000
2.673717127221197e-003	1.407311e+000
2.673732973026136e-003	1.408516e+000
2.673754544754397e-003	1.408575e+000
2.673775712859059e-003	1.407627e+000
2.673800608321230e-003	1.405692e+000
2.673826614840054e-003	1.403121e+000
2.673858619138650e-003	1.399532e+000
2.673888169376506e-003	1.396030e+000
2.673929683330265e-003	1.391061e+000
2.673972144949289e-003	1.386144e+000
2.674038323627833e-003	1.378957e+000
2.674098803129044e-003	1.372987e+000
2.674205393938754e-003	1.363544e+000
2.674310587357199e-003	1.355116e+000
2.674490839582281e-003	1.341815e+000
2.674691571157030e-003	1.327651e+000
2.675023756060108e-003	1.304740e+000
2.675438202498574e-003	1.276496e+000
2.676267095375505e-003	1.220966e+000
2.677924881129367e-003	1.112896e+000
2.680027397095038e-003	9.810771e-001
2.682271348325556e-003	8.465528e-001
2.684674269331553e-003	7.068994e-001
2.684801754293018e-003	6.994867e-001
2.685056724215950e-003	6.842890e-001
2.685566664061814e-003	6.525145e-001
2.685925450776974e-003	6.281341e-001
2.686109576470980e-003	6.136985e-001
2.686223028919433e-003	6.030105e-001
2.686306187524665e-003	5.932360e-001
2.686374965848758e-003	5.827257e-001
2.686424215830403e-003	5.722575e-001
2.686469714287260e-003	5.579708e-001
2.686510315619969e-003	5.382004e-001
2.686550789015686e-003	5.086740e-001
2.686594815853678e-003	4.735511e-001
2.686612985938834e-003	4.752286e-001
2.686622905825181e-003	5.029448e-001
2.686630088791346e-003	5.562777e-001
2.686639634478253e-003	6.738676e-001
2.686649675995714e-003	8.282191e-001
2.686661230337414e-003	1.003469e+000
2.686673372972349e-003	1.148786e+000
2.686683277625298e-003	1.227495e+000
2.686694334103840e-003	1.286971e+000
2.686706152516003e-003	1.343685e+000
2.686715625713222e-003	1.389822e+000
2.686720898457481e-003	1.412618e+000
2.686727409601195e-003	1.433289e+000
2.686733486247375e-003	1.446305e+000
2.686739897227506e-003	1.455482e+000
2.686746032057558e-003	1.461525e+000
2.686754605991365e-003	1.467224e+000
2.686764899167557e-003	1.471655e+000
2.686777295325341e-003	1.474756e+000
2.686792493733156e-003	1.476611e+000
2.686809955598705e-003	1.477186e+000
2.686831009364938e-003	1.476586e+000
2.686853405584906e-003	1.475000e+000
2.686879369956547e-003	1.472398e+000
2.686904511767545e-003	1.469404e+000
2.686931659194887e-003	1.465867e+000
2.686957818309059e-003	1.462331e+000
2.686989390504189e-003	1.458054e+000
2.687020015328050e-003	1.454020e+000
2.687064593799068e-003	1.448436e+000
2.687111833220910e-003	1.442951e+000
2.687180027237205e-003	1.435758e+000
2.687252051733240e-003	1.428938e+000
2.687356315933081e-003	1.420057e+000
2.687465590306425e-003	1.411527e+000
2.687648024830104e-003	1.398131e+000
2.687819273687588e-003	1.385945e+000
2.688143976088037e-003	1.363221e+000
2.688565014845928e-003	1.334056e+000
2.689407092361710e-003	1.276681e+000
2.691091247393275e-003	1.165097e+000
2.693463218901127e-003	1.013997e+000
2.695610517617717e-003	8.836420e-001
2.698074713475430e-003	7.395769e-001
2.698231187662086e-003	7.305506e-001
2.698544136035397e-003	7.123965e-001
2.699170032782020e-003	6.751420e-001
2.699662837860196e-003	6.445771e-001
2.699753762188757e-003	6.385031e-001
2.699935610845878e-003	6.251523e-001
2.700109632881510e-003	6.111540e-001
2.700149319208004e-003	6.074910e-001
2.700228691860992e-003	5.987834e-001
2.700319134913864e-003	5.864441e-001
2.700380055561948e-003	5.750494e-001
2.700424256681292e-003	5.628725e-001
2.700464562229459e-003	5.459073e-001
2.700504209387382e-003	5.200715e-001
2.700545812991495e-003	4.910200e-001
2.700581625814195e-003	4.950778e-001
2.700595042857024e-003	5.373473e-001
2.700602626346840e-003	6.031357e-001
2.700615117024092e-003	7.693418e-001
2.700626392230270e-003	9.324701e-001
2.700639285619049e-003	1.092296e+000
2.700650274042991e-003	1.186173e+000
2.700661468081896e-003	1.248943e+000
2.700673793361100e-003	1.306894e+000
2.700685768977627e-003	1.363353e+000
2.700691338449812e-003	1.386569e+000
2.700697926113004e-003	1.406615e+000
2.700703688847565e-003	1.418550e+000
2.700709643543831e-003	1.426903e+000
2.700716324457406e-003	1.433435e+000
2.700724684655171e-003	1.439009e+000
2.700735025872262e-003	1.443481e+000
2.700747159364629e-003	1.446558e+000
2.700763403177298e-003	1.448597e+000
2.700780011188300e-003	1.449194e+000
2.700802892409251e-003	1.448600e+000
2.700824116757865e-003	1.447198e+000
2.700847604200310e-003	1.444983e+000
2.700873051258912e-003	1.442122e+000
2.700905921263836e-003	1.438059e+000
2.700937432165540e-003	1.434016e+000
2.700981875617466e-003	1.428351e+000
2.701024991749983e-003	1.423127e+000
2.701094972251169e-003	1.415302e+000
2.701162179131019e-003	1.408567e+000
2.701279372434966e-003	1.398165e+000
2.701394909580491e-003	1.388972e+000
2.701625481132364e-003	1.372073e+000
2.701854497470121e-003	1.355915e+000
2.702246871124510e-003	1.328736e+000
2.702771106601884e-003	1.292842e+000
2.703819577556633e-003	1.222550e+000
2.705916519466132e-003	1.086137e+000
2.707786044947967e-003	9.693969e-001
2.709951534804115e-003	8.401130e-001
2.712342795822421e-003	7.012624e-001
2.712473661132101e-003	6.936299e-001
2.712735391751462e-003	6.778651e-001
2.713258852990185e-003	6.445674e-001
2.713582263354942e-003	6.222395e-001
2.713632381446150e-003	6.183150e-001
2.713732617628565e-003	6.092026e-001
2.713863833310789e-003	5.949862e-001
2.713937893566209e-003	5.844972e-001
2.713990027801892e-003	5.740954e-001
2.714036546886495e-003	5.604971e-001
2.714077126212541e-003	5.422152e-001
2.714117306844650e-003	5.142618e-001
2.714159743844069e-003	4.795912e-001
2.714184425071260e-003	4.751509e-001
2.714195899120342e-003	5.006436e-001
2.714203145138169e-003	5.493368e-001
2.714211849169329e-003	6.510656e-001
2.714221618938137e-003	7.988061e-001
2.714232048363871e-003	9.614252e-001
2.714243873596454e-003	1.115177e+000
2.714253914615132e-003	1.205570e+000
2.714264597542848e-003	1.268631e+000
2.714276458501341e-003	1.326245e+000
2.714289401173073e-003	1.388784e+000
2.714294947943543e-003	1.412733e+000
2.714301105243778e-003	1.432444e+000
2.714306377309748e-003	1.444077e+000
2.714311871324354e-003	1.452397e+000
2.714318405637952e-003	1.459367e+000
2.714326164722089e-003	1.465104e+000
2.714335272028522e-003	1.469548e+000
2.714346918545365e-003	1.472978e+000
2.714362481354154e-003	1.475391e+000
2.714377878879880e-003	1.476233e+000
2.714399989808363e-003	1.475916e+000
2.714419916193353e-003	1.474734e+000
2.714442997262260e-003	1.472616e+000
2.714467046649912e-003	1.469890e+000
2.714502558980320e-003	1.465359e+000
2.714535350122282e-003	1.460974e+000
2.714589462899358e-003	1.453780e+000
2.714639135068950e-003	1.447606e+000
2.714730915565267e-003	1.437356e+000
2.714814348649096e-003	1.429263e+000
2.714978532942382e-003	1.415493e+000
2.715142616503201e-003	1.403053e+000
2.715413870091548e-003	1.383673e+000
2.715698932177752e-003	1.363711e+000
2.716221025632939e-003	1.327613e+000
2.717174507144216e-003	1.262890e+000
2.719081470166771e-003	1.137146e+000
2.721183356735328e-003	1.003960e+000
2.723310755687687e-003	8.754039e-001
2.725743519895373e-003	7.334689e-001
2.726022120733276e-003	7.173465e-001
2.726579322409082e-003	6.846043e-001
2.727014197229310e-003	6.583278e-001
2.727111430120146e-003	6.521807e-001
2.727305895901819e-003	6.389775e-001
2.727591265544633e-003	6.181456e-001
2.727635777142749e-003	6.144894e-001
2.727724800338983e-003	6.058949e-001
2.727845668285654e-003	5.917449e-001
2.727917668736507e-003	5.804986e-001
2.727964295685959e-003	5.699279e-001
2.728009361790981e-003	5.545835e-001
2.728049836214750e-003	5.330859e-001
2.728090649382188e-003	5.047107e-001
2.728138493196091e-003	4.839354e-001
2.728153810783520e-003	5.074090e-001
2.728162253472605e-003	5.567264e-001
2.728170451081776e-003	6.455516e-001
2.728180615806193e-003	7.907974e-001
2.728191610122122e-003	9.525825e-001
2.728204033188309e-003	1.104208e+000
2.728214347084373e-003	1.190598e+000
2.728225367538401e-003	1.251744e+000
2.728237508166202e-003	1.308914e+000
2.728249473898842e-003	1.365525e+000
2.728255043299064e-003	1.388933e+000
2.728261510105269e-003	1.408926e+000
2.728267072855322e-003	1.420705e+000
2.728272849861094e-003	1.429033e+000
2.728279550786159e-003	1.435798e+000
2.728287658587115e-003	1.441410e+000
2.728297739668290e-003	1.445962e+000
2.728309583125455e-003	1.449134e+000
2.728325801867110e-003	1.451332e+000
2.728341868762199e-003	1.452042e+000
2.728362466261629e-003	1.451639e+000
2.728383925402271e-003	1.450323e+000
2.728407817482082e-003	1.448154e+000
2.728432360650168e-003	1.445433e+000
2.728468394119117e-003	1.440985e+000
2.728502519370995e-003	1.436602e+000
2.728558116918465e-003	1.429538e+000
2.728609858382572e-003	1.423401e+000
2.728703047609294e-003	1.413461e+000
2.728789737358396e-003	1.405380e+000
2.728957428765835e-003	1.391718e+000
2.729125910753369e-003	1.379172e+000
2.729402765126511e-003	1.359588e+000
2.729698362800814e-003	1.339042e+000
2.730242299191878e-003	1.301714e+000
2.731271904272915e-003	1.232466e+000
2.733331114434990e-003	1.098049e+000
2.735236679671157e-003	9.786150e-001
2.737391042970913e-003	8.496205e-001
2.739786545898841e-003	7.103942e-001
2.739981319567042e-003	6.990572e-001
2.740370866903443e-003	6.757256e-001
2.740843954450285e-003	6.463668e-001
2.740926324239794e-003	6.409288e-001
2.741091063818814e-003	6.289972e-001
2.741315359630997e-003	6.112801e-001
2.741352659240199e-003	6.079016e-001
2.741427258458604e-003	5.997878e-001
2.741527319455435e-003	5.861803e-001
2.741592569499186e-003	5.738202e-001
2.741637209334570e-003	5.610910e-001
2.741676898788837e-003	5.436053e-001
2.741716311890272e-003	5.168471e-001
2.741758200288279e-003	4.838555e-001
2.741787039525798e-003	4.800104e-001
2.741799416038718e-003	5.097147e-001
2.741806653420486e-003	5.615284e-001
2.741815673960262e-003	6.708622e-001
2.741825619695271e-003	8.213583e-001
2.741837122359352e-003	9.937300e-001
2.741849308343981e-003	1.138916e+000
2.741859304957482e-003	1.218428e+000
2.741870390906815e-003	1.277987e+000
2.741882292043234e-003	1.334691e+000
2.741892071708093e-003	1.381962e+000
2.741897399901242e-003	1.404861e+000
2.741903895806009e-003	1.425225e+000
2.741910666886425e-003	1.439447e+000
2.741916791026657e-003	1.448015e+000
2.741923172847373e-003	1.454102e+000
2.741931676785472e-003	1.459587e+000
2.741942587377502e-003	1.464117e+000
2.741954713752027e-003	1.467022e+000
2.741970741800810e-003	1.468849e+000
2.741987861279028e-003	1.469328e+000
2.742010093447986e-003	1.468618e+000
2.742031885728218e-003	1.467051e+000
2.742055993232320e-003	1.464642e+000
2.742081413975596e-003	1.461644e+000
2.742110944138343e-003	1.457842e+000
2.742140606628122e-003	1.453891e+000
2.742182916218411e-003	1.448288e+000
2.742222022881167e-003	1.443345e+000
2.742285424643493e-003	1.435909e+000
2.742343882537686e-003	1.429728e+000
2.742444613450012e-003	1.420259e+000
2.742537377358521e-003	1.412475e+000
2.742715724076907e-003	1.398871e+000
2.742893243019553e-003	1.386048e+000
2.743243636570512e-003	1.361465e+000
2.743635343198545e-003	1.334318e+000
2.744418756454612e-003	1.280879e+000
2.745985582966745e-003	1.176929e+000
2.748532443047814e-003	1.014476e+000
2.750699311003516e-003	8.828089e-001
2.753173610946193e-003	7.381396e-001
2.753875594289995e-003	6.968414e-001
2.754756635510221e-003	6.432838e-001
2.754810941418370e-003	6.397392e-001
2.754919553234668e-003	6.319482e-001
2.755136776867265e-003	6.147210e-001
2.755277056212114e-003	6.020206e-001
2.755305118028976e-003	5.989778e-001
2.755361241662701e-003	5.914640e-001
2.755440562260273e-003	5.775539e-001
2.755498197941299e-003	5.624741e-001
2.755542057458720e-003	5.439897e-001
2.755582184618962e-003	5.171366e-001
2.755623979044415e-003	4.843740e-001
2.755653263721550e-003	4.803241e-001
2.755665719460015e-003	5.100798e-001
2.755672969844949e-003	5.619130e-001
2.755681985270343e-003	6.710714e-001
2.755691937638835e-003	8.214482e-001
2.755703479003174e-003	9.940058e-001
2.755715695551528e-003	1.139064e+000
2.755725700027645e-003	1.218300e+000
2.755736806787732e-003	1.277787e+000
2.755748720486073e-003	1.334507e+000
2.755758406391771e-003	1.381300e+000
2.755763728221010e-003	1.404143e+000
2.755770251584767e-003	1.424554e+000
2.755777039563187e-003	1.438781e+000
2.755783159844909e-003	1.447320e+000
2.755789550499990e-003	1.453398e+000
2.755798081998202e-003	1.458886e+000
2.755808983008658e-003	1.463396e+000
2.755821165649297e-003	1.466303e+000
2.755837161766456e-003	1.468117e+000
2.755854369500614e-003	1.468591e+000
2.755876527001361e-003	1.467878e+000
2.755898445097863e-003	1.466298e+000
2.755922718097906e-003	1.463870e+000
2.755948201653451e-003	1.460865e+000
2.755977428518203e-003	1.457105e+000
2.756006822165385e-003	1.453193e+000
2.756047967361914e-003	1.447746e+000
2.756086276917698e-003	1.442896e+000
2.756147592295713e-003	1.435673e+000
2.756204151504783e-003	1.429650e+000
2.756302370335071e-003	1.420329e+000
2.756390918030644e-003	1.412822e+000
2.756556573174320e-003	1.400075e+000
2.756723712033887e-003	1.387934e+000
2.757049821839494e-003	1.364992e+000
2.757415197268952e-003	1.339626e+000
2.758145948127868e-003	1.289626e+000
2.759490017623438e-003	1.200087e+000
2.762178156614578e-003	1.027731e+000
2.764332984742195e-003	8.959715e-001
2.766577125050569e-003	7.636399e-001
2.768514206111139e-003	6.430130e-001
2.769193440880460e-003	5.910887e-001
2.769199599221790e-003	5.903719e-001
2.769211915904451e-003	5.885064e-001
2.769236549269772e-003	5.842634e-001
2.769285816000414e-003	5.736441e-001
2.769332113849360e-003	5.594931e-001
2.769375053969095e-003	5.390388e-001
2.769416493405543e-003	5.104132e-001
2.769466213714481e-003	4.787358e-001
2.769483313567307e-003	4.915775e-001
2.769492678325314e-003	5.315104e-001
2.769500146330323e-003	6.006324e-001
2.769510833927692e-003	7.449566e-001
2.769521786963918e-003	9.089472e-001
2.769534148571370e-003	1.071505e+000
2.769546000493208e-003	1.181595e+000
2.769557140953834e-003	1.248698e+000
2.769569617869946e-003	1.308458e+000
2.769582594686124e-003	1.370042e+000
2.769588199395716e-003	1.393788e+000
2.769594475418393e-003	1.413492e+000
2.769599805578376e-003	1.425034e+000
2.769605365979413e-003	1.433304e+000
2.769611927510202e-003	1.440189e+000
2.769619795076198e-003	1.445920e+000
2.769628925857010e-003	1.450319e+000
2.769640752303208e-003	1.453757e+000
2.769656594217766e-003	1.456181e+000
2.769672112540780e-003	1.457042e+000
2.769692207309684e-003	1.456802e+000
2.769713177269800e-003	1.455626e+000
2.769736699979846e-003	1.453568e+000
2.769760845334335e-003	1.450932e+000
2.769797075013636e-003	1.446469e+000
2.769830849221773e-003	1.442104e+000
2.769886816149799e-003	1.434912e+000
2.769938601502543e-003	1.428692e+000
2.770033733703024e-003	1.418431e+000
2.770121624120814e-003	1.410180e+000
2.770295016779270e-003	1.396011e+000
2.770460073671122e-003	1.383703e+000
2.770742545437227e-003	1.363708e+000
2.771035274789273e-003	1.343339e+000
2.771591166514926e-003	1.305153e+000
2.772639186810878e-003	1.234617e+000
2.774735227402781e-003	1.097736e+000
2.776629172110073e-003	9.789964e-001
2.778772961969101e-003	8.506180e-001
2.781167472849627e-003	7.082695e-001
2.782660543267510e-003	6.146882e-001
2.782696420974987e-003	6.118861e-001
2.782768176389943e-003	6.047014e-001
2.782895716788507e-003	5.887820e-001
2.782973704284810e-003	5.750235e-001
2.783021211169641e-003	5.620438e-001
2.783061330875933e-003	5.448671e-001
2.783100490817812e-003	5.188921e-001
2.783142130475682e-003	4.875692e-001
2.783174064964799e-003	4.858848e-001
2.783187060190733e-003	5.203233e-001
2.783194472048083e-003	5.770980e-001
2.783204139207642e-003	6.983247e-001
2.783214464079456e-003	8.520136e-001
2.783228109156466e-003	1.039878e+000
2.783241618330809e-003	1.175201e+000
2.783252843428467e-003	1.246883e+000
2.783265945292095e-003	1.310352e+000
2.783278529064526e-003	1.370391e+000
2.783284090776899e-003	1.394492e+000
2.783290073937765e-003	1.414023e+000
2.783295878759585e-003	1.427040e+000
2.783301842387790e-003	1.436150e+000
2.783308194299536e-003	1.442896e+000
2.783316094229399e-003	1.448626e+000
2.783326464242656e-003	1.453553e+000
2.783337879845806e-003	1.456799e+000
2.783353429669394e-003	1.459066e+000
2.783369558043640e-003	1.459874e+000
2.783391554839062e-003	1.459508e+000
2.783412384519139e-003	1.458249e+000
2.783435866585223e-003	1.456105e+000
2.783460984785776e-003	1.453304e+000
2.783492324227868e-003	1.449407e+000
2.783522394857588e-003	1.445487e+000
2.783567992565873e-003	1.439536e+000
2.783609155834252e-003	1.434398e+000
2.783672593769919e-003	1.427057e+000
2.783735142494569e-003	1.420545e+000
2.783842266161677e-003	1.410651e+000
2.783946218459636e-003	1.402095e+000
2.784149345485833e-003	1.386872e+000
2.784362160726825e-003	1.371678e+000
2.784713077060255e-003	1.347212e+000
2.785167931941931e-003	1.315863e+000
2.786077641705284e-003	1.254287e+000
2.787897061231990e-003	1.134565e+000
2.790016143591138e-003	1.000522e+000
2.792171707285570e-003	8.704249e-001
2.794595026076452e-003	7.291355e-001
2.794777672277869e-003	7.185822e-001
2.795142964680704e-003	6.970952e-001
2.795873549486374e-003	6.520793e-001
2.796269482534908e-003	6.257371e-001
2.796321407291441e-003	6.218365e-001
2.796425256804506e-003	6.128222e-001
2.796577723220381e-003	5.971628e-001
2.796659686749531e-003	5.862513e-001
2.796712046256397e-003	5.764283e-001
2.796762098214185e-003	5.627447e-001
2.796803560423214e-003	5.453027e-001
2.796843771232226e-003	5.188093e-001
2.796885535467941e-003	4.877554e-001
2.796918117252842e-003	4.871394e-001
2.796931153789040e-003	5.232269e-001
2.796938569968087e-003	5.817839e-001
2.796948493127022e-003	7.084724e-001
2.796958949962372e-003	8.650873e-001
2.796972003213133e-003	1.043195e+000
2.796986209884029e-003	1.182297e+000
2.796997822330802e-003	1.254932e+000
2.797010853314950e-003	1.317663e+000
2.797023737817575e-003	1.378686e+000
2.797029302195293e-003	1.401353e+000
2.797036361447570e-003	1.421715e+000
2.797041795422874e-003	1.432345e+000
2.797047464511265e-003	1.439929e+000
2.797053451215044e-003	1.445710e+000
2.797060310888033e-003	1.450459e+000
2.797068296940021e-003	1.454280e+000
2.797079115710887e-003	1.457583e+000
2.797092917842637e-003	1.459949e+000
2.797108752341061e-003	1.461067e+000
2.797128192577214e-003	1.461059e+000
2.797148598152926e-003	1.460069e+000
2.797170673174243e-003	1.458255e+000
2.797194939822616e-003	1.455686e+000
2.797228991917775e-003	1.451550e+000
2.797260344058821e-003	1.447488e+000
2.797306894352082e-003	1.441397e+000
2.797352640792331e-003	1.435686e+000
2.797429376068827e-003	1.426896e+000
2.797504554097274e-003	1.419314e+000
2.797654910154168e-003	1.406153e+000
2.797794508758091e-003	1.395264e+000
2.798052519431133e-003	1.376628e+000
2.798292844532998e-003	1.359755e+000
2.798739676352495e-003	1.328831e+000
2.799416218386420e-003	1.282639e+000
2.800769302454271e-003	1.192737e+000
2.803475470589972e-003	1.019738e+000
2.805681136595615e-003	8.854100e-001
2.808163768161402e-003	7.402264e-001
2.808447232467159e-003	7.238431e-001
2.809014161078674e-003	6.906819e-001
2.809503518971099e-003	6.613187e-001
2.809615748501220e-003	6.542750e-001
2.809840207561462e-003	6.391963e-001
2.810100390757921e-003	6.204337e-001
2.810149413671185e-003	6.164775e-001
2.810247459497714e-003	6.072942e-001
2.810367906787030e-003	5.938008e-001
2.810437769606451e-003	5.835007e-001
2.810490447427054e-003	5.725511e-001
2.810534604539534e-003	5.590468e-001
2.810574524091459e-003	5.402207e-001
2.810614652208067e-003	5.114476e-001
2.810657688348093e-003	4.759713e-001
2.810678811084282e-003	4.736148e-001
2.810689472111987e-003	4.986347e-001
2.810696692272064e-003	5.477991e-001
2.810705552921106e-003	6.519539e-001
2.810715324631871e-003	8.005500e-001
2.810725756137968e-003	9.640191e-001
2.810737549652145e-003	1.117892e+000
2.810747555862303e-003	1.208190e+000
2.810758219367378e-003	1.271272e+000
2.810770046640797e-003	1.328861e+000
2.810782965512423e-003	1.391432e+000
2.810788501143849e-003	1.415384e+000
2.810794649448540e-003	1.435103e+000
2.810799923112933e-003	1.446756e+000
2.810805416774919e-003	1.455083e+000
2.810811965533332e-003	1.462070e+000
2.810819708365496e-003	1.467791e+000
2.810828850523770e-003	1.472246e+000
2.810840478376386e-003	1.475664e+000
2.810856017045788e-003	1.478064e+000
2.810871426559870e-003	1.478901e+000
2.810893482392878e-003	1.478576e+000
2.810913418453708e-003	1.477386e+000
2.810936296048005e-003	1.475278e+000
2.810960402042871e-003	1.472534e+000
2.810995352353068e-003	1.468059e+000
2.811027738763852e-003	1.463708e+000
2.811081007578735e-003	1.456587e+000
2.811129674677710e-003	1.450492e+000
2.811219547164127e-003	1.440359e+000
2.811300752574488e-003	1.432395e+000
2.811460097867690e-003	1.418897e+000
2.811621331659679e-003	1.406590e+000
2.811888007919438e-003	1.387474e+000
2.812166549444293e-003	1.367936e+000
2.812671366174358e-003	1.332975e+000
2.813564866733842e-003	1.272156e+000
2.815351867852808e-003	1.153945e+000
2.817593575703878e-003	1.011390e+000
2.819728521012751e-003	8.819732e-001
2.822180891598992e-003	7.386923e-001
2.822483852288193e-003	7.211620e-001
2.823089773666594e-003	6.856775e-001
2.823470338500210e-003	6.624720e-001
2.823858941472578e-003	6.374601e-001
2.823939422050988e-003	6.318305e-001
2.824100383207808e-003	6.193204e-001
2.824244497937900e-003	6.069182e-001
2.824280469709427e-003	6.033114e-001
2.824352413252483e-003	5.946228e-001
2.824430124524593e-003	5.827427e-001
2.824485992423468e-003	5.707787e-001
2.824528690644489e-003	5.570439e-001
2.824567930283253e-003	5.374712e-001
2.824607862813757e-003	5.089471e-001
2.824656502747126e-003	4.764310e-001
2.824673394334688e-003	4.880147e-001
2.824682725982245e-003	5.267844e-001
2.824690065246432e-003	5.943159e-001
2.824700692987664e-003	7.389806e-001
2.824711535983559e-003	9.047872e-001
2.824723567471198e-003	1.067717e+000
2.824736161959163e-003	1.188611e+000
2.824747421122548e-003	1.258362e+000
2.824759939033330e-003	1.319008e+000
2.824772781792575e-003	1.380481e+000
2.824778332350224e-003	1.404089e+000
2.824784643607541e-003	1.423881e+000
2.824789916949378e-003	1.435273e+000
2.824795424120781e-003	1.443451e+000
2.824801838070846e-003	1.450199e+000
2.824809502974434e-003	1.455825e+000
2.824818441517182e-003	1.460184e+000
2.824830247225774e-003	1.463671e+000
2.824845944585460e-003	1.466124e+000
2.824861306420235e-003	1.467003e+000
2.824881231562528e-003	1.466782e+000
2.824902008621114e-003	1.465620e+000
2.824925138324865e-003	1.463585e+000
2.824949134881668e-003	1.460937e+000
2.824984693023658e-003	1.456497e+000
2.825017781608426e-003	1.452150e+000
2.825072711132746e-003	1.444958e+000
2.825123159270142e-003	1.438774e+000
2.825216360460238e-003	1.428502e+000
2.825301674921367e-003	1.420330e+000
2.825470359889245e-003	1.406327e+000
2.825633679232082e-003	1.394029e+000
2.825909595619798e-003	1.374396e+000
2.826195661950993e-003	1.354420e+000
2.826729467303455e-003	1.317618e+000
2.827712348783040e-003	1.251133e+000
2.829678111742211e-003	1.122001e+000
2.831688714176702e-003	9.951099e-001
2.833825991604669e-003	8.663930e-001
2.836239592111082e-003	7.244688e-001
2.837664377965874e-003	6.393521e-001
2.837692589862451e-003	6.375189e-001
2.837749013655605e-003	6.335381e-001
2.837861861241915e-003	6.248941e-001
2.838087556414533e-003	6.050757e-001
2.838193780171859e-003	5.933059e-001
2.838261242594194e-003	5.831112e-001
2.838313658345457e-003	5.719901e-001
2.838357052933265e-003	5.584076e-001
2.838396923314576e-003	5.391394e-001
2.838437084735694e-003	5.099664e-001
2.838480654919455e-003	4.745328e-001
2.838499941071576e-003	4.743836e-001
2.838510163661768e-003	5.006773e-001
2.838517359430711e-003	5.518441e-001
2.838526550179455e-003	6.624024e-001
2.838536434267506e-003	8.136525e-001
2.838547358952811e-003	9.825813e-001
2.838559276584024e-003	1.132359e+000
2.838569204604154e-003	1.217037e+000
2.838580022083196e-003	1.278210e+000
2.838591810778700e-003	1.335093e+000
2.838603342459825e-003	1.391039e+000
2.838608785205398e-003	1.414539e+000
2.838615094476030e-003	1.434593e+000
2.838620723382911e-003	1.446806e+000
2.838626541000520e-003	1.455372e+000
2.838632980834213e-003	1.461985e+000
2.838641048339694e-003	1.467627e+000
2.838651536453981e-003	1.472389e+000
2.838663067257191e-003	1.475477e+000
2.838678831476355e-003	1.477585e+000
2.838695006519506e-003	1.478251e+000
2.838717219377010e-003	1.477729e+000
2.838737896393372e-003	1.476363e+000
2.838760867639782e-003	1.474147e+000
2.838785660557090e-003	1.471261e+000
2.838817220020656e-003	1.467188e+000
2.838847988712684e-003	1.463042e+000
2.838891407094076e-003	1.457208e+000
2.838934179517763e-003	1.451738e+000
2.839002339007694e-003	1.443713e+000
2.839069397113276e-003	1.436702e+000
2.839194731400513e-003	1.425236e+000
2.839310514489560e-003	1.415849e+000
2.839542080667653e-003	1.398703e+000
2.839766554493997e-003	1.382738e+000
2.840161560897326e-003	1.355176e+000
2.840688124401270e-003	1.318853e+000
2.841741251409157e-003	1.247701e+000
2.843847505424931e-003	1.109605e+000
