Freq.	V(vo)
1.93699595090551e+004	2.00010187393022e-003,2.48212624925967e-005
1.98166255423943e+004	2.00010317220596e-003,2.53936802566576e-005
2.02735915737920e+004	2.00010453069138e-003,2.59793010663271e-005
2.07410951184210e+004	2.00010595193838e-003,2.65784295943332e-005
2.12193791684896e+004	2.00010744101246e-003,2.71913776961022e-005
2.17086923195407e+004	2.00010899872175e-003,2.78184641770571e-005
2.22092888996635e+004	2.00011062889139e-003,2.84600153805904e-005
2.27214291016839e+004	2.00011233593453e-003,2.91163652298097e-005
2.32453791184045e+004	2.00011412002648e-003,2.97878550863164e-005
2.37814112809616e+004	2.00011599018133e-003,3.04748347636178e-005
2.43298042003741e+004	2.00011794729857e-003,3.11776616327313e-005
2.48908429123559e+004	2.00011999533139e-003,3.18967015165799e-005
2.54648190254671e+004	2.00012213836386e-003,3.26323286957657e-005
2.60520308726828e+004	2.00012438109916e-003,3.33849261443809e-005
2.66527836664555e+004	2.00012672987126e-003,3.41548858013466e-005
2.72673896573548e+004	2.00012918679454e-003,3.49426083594701e-005
2.78961682963638e+004	2.00013176045652e-003,3.57485042451062e-005
2.85394464009191e+004	2.00013445282702e-003,3.65729928783040e-005
2.91975583247791e+004	2.00013727140951e-003,3.74165037919120e-005
2.98708461318094e+004	2.00014022048049e-003,3.82794761963707e-005
3.05596597737761e+004	2.00014330841909e-003,3.91623597923959e-005
3.12643572722383e+004	2.00014654089294e-003,4.00656144578955e-005
3.19853049046358e+004	2.00014992234010e-003,4.09897105885862e-005
3.27228773946670e+004	2.00015346420885e-003,4.19351300834274e-005
3.34774581070575e+004	2.00015716850715e-003,4.29023651371425e-005
3.42494392468202e+004	2.00016104863441e-003,4.38919203758442e-005
3.50392220631093e+004	2.00016510662364e-003,4.49043110398211e-005
3.58472170577762e+004	2.00016935641606e-003,4.59400654282491e-005
3.66738441987343e+004	2.00017380401200e-003,4.69997233004698e-005
3.75195331382434e+004	2.00017845909369e-003,4.80838372735400e-005
3.83847234362283e+004	2.00018333362191e-003,4.91929729994225e-005
3.92698647887471e+004	2.00018843259779e-003,5.03277084926355e-005
4.01754172617275e+004	2.00019377107917e-003,5.14886362316824e-005
4.11018515300930e+004	2.00019935963567e-003,5.26763619435802e-005
4.20496491224038e+004	2.00020520922818e-003,5.38915054303088e-005
4.30193026711387e+004	2.00021133024139e-003,5.51347007846389e-005
4.40113161687483e+004	2.00021773784359e-003,5.64065973666838e-005
4.50262052296129e+004	2.00022444473558e-003,5.77078592989704e-005
4.60644973580411e+004	2.00023146506010e-003,5.90391662920006e-005
4.71267322224485e+004	2.00023881389764e-003,6.04012139377943e-005
4.82134619358584e+004	2.00024650638794e-003,6.17947139878895e-005
4.93252513428713e+004	2.00025455719371e-003,6.32203946468853e-005
5.04626783132518e+004	2.00026298398909e-003,6.46790014275353e-005
5.16263340422848e+004	2.00027180597137e-003,6.61712973867811e-005
5.28168233580590e+004	2.00028104005285e-003,6.76980629909717e-005
5.40347650358353e+004	2.00029070621228e-003,6.92600972833734e-005
5.52807921196651e+004	2.00030082266012e-003,7.08582176230456e-005
5.65555522514245e+004	2.00031141170817e-003,7.24932610000111e-005
5.78597080074362e+004	2.00032249640482e-003,7.41660840017272e-005
5.91939372428541e+004	2.00033409958749e-003,7.58775631330520e-005
6.05589334439887e+004	2.00034624539275e-003,7.76285955205699e-005
