Freq.	V(vo)	V(vo1)	V(vo2)	Ib(Q3)
1.76817299131727e+004	(1.38301134717451e+001dB,1.09126060548936e+002°)	(-5.17087799110555e+001dB,-1.75609124782135e+001°)	(1.38305111992939e+001dB,1.09138468162290e+002°)	(-1.52214845073138e+002dB,3.34870774408952e+000°)
1.80894658281187e+004	(1.36532890017417e+001dB,1.08718170468839e+002°)	(-5.17567069777675e+001dB,-1.73499310597700e+001°)	(1.36536874156057e+001dB,1.08730864162586e+002°)	(-1.52214144469909e+002dB,3.42570592918882e+000°)
1.85066040231104e+004	(1.34756165558586e+001dB,1.08317397529754e+002°)	(-5.18034453329125e+001dB,-1.71363352537343e+001°)	(1.34760156910961e+001dB,1.08330383898285e+002°)	(-1.52213411461371e+002dB,3.50446710721706e+000°)
1.89333613121856e+004	(1.32971262835704e+001dB,1.07923685546291e+002°)	(-5.18489945846236e+001dB,-1.69204375480460e+001°)	(1.32975261753042e+001dB,1.07936971335888e+002°)	(-1.52212644542340e+002dB,3.58503102064643e+000°)
1.93699595090552e+004	(1.31178475620615e+001dB,1.07536973910850e+002°)	(-5.18933565395627e+001dB,-1.67025441082079e+001°)	(1.31182482421136e+001dB,1.07550566023185e+002°)	(-1.52211842138618e+002dB,3.66743826294819e+000°)
1.98166255423944e+004	(1.29378089765197e+001dB,1.07157197945964e+002°)	(-5.19365349877765e+001dB,-1.64829551301807e+001°)	(1.29382104835186e+001dB,1.07171103441638e+002°)	(-1.52211002603791e+002dB,3.75173029350576e+000°)
2.02735915737921e+004	(1.27570383417146e+001dB,1.06784289172375e+002°)	(-5.19785357643437e+001dB,-1.62619627460091e+001°)	(1.27574407109945e+001dB,1.06798515274600e+002°)	(-1.52210124215965e+002dB,3.83794945310735e+000°)
2.07410951184211e+004	(1.25755626792329e+001dB,1.06418175654092e+002°)	(-5.20193664770905e+001dB,-1.60398519753198e+001°)	(1.25759659529411e+001dB,1.06432729752392e+002°)	(-1.52209205174474e+002dB,3.92613897912928e+000°)
2.12193791684897e+004	(1.23934082354891e+001dB,1.06058782259879e+002°)	(-5.20590365047626e+001dB,-1.58168992590019e+001°)	(1.23938124592214e+001dB,1.06073671913923e+002°)	(-1.52208243596286e+002dB,4.01634302073521e+000°)
2.17086923195408e+004	(1.22106004936242e+001dB,1.05706030930501e+002°)	(-5.20975569259583e+001dB,-1.55933716041341e+001°)	(1.22110057063253e+001dB,1.05721263874038e+002°)	(-1.52207237512365e+002dB,4.10860665413693e+000°)
2.22092888996636e+004	(1.20271641489987e+001dB,1.05359841000282e+002°)	(-5.21349402121266e+001dB,-1.53695281384937e+001°)	(1.20275703998054e+001dB,1.05375425145084e+002°)	(-1.52206184863740e+002dB,4.20297589757681e+000°)
2.27214291016840e+004	(1.18431231473884e+001dB,1.05020129399397e+002°)	(-5.21712003098600e+001dB,-1.51456179072960e+001°)	(1.18435304855302e+001dB,1.05036072839373e+002°)	(-1.52205083497560e+002dB,4.29949772659655e+000°)
2.32453791184046e+004	(1.16585006824026e+001dB,1.04686810920004e+002°)	(-5.22063524506579e+001dB,-1.49218803906301e+001°)	(1.16589091572057e+001dB,1.04703121935386e+002°)	(-1.52203931162840e+002dB,4.39822008868124e+000°)
2.37814112809617e+004	(1.14733192019657e+001dB,1.04359798454824e+002°)	(-5.22404130215918e+001dB,-1.46985455225698e+001°)	(1.14737288662259e+001dB,1.04376485516421e+002°)	(-1.52202725506136e+002dB,4.49919191842587e+000°)
2.43298042003743e+004	(1.12876004271155e+001dB,1.04039003207359e+002°)	(-5.22733994964423e+001dB,-1.44758331414933e+001°)	(1.12880113337346e+001dB,1.04056074980946e+002°)	(-1.52201464067091e+002dB,4.60246315193974e+000°)
2.48908429123560e+004	(1.11013653492612e+001dB,1.03724334925734e+002°)	(-5.23053302499106e+001dB,-1.42539537798843e+001°)	(1.11017775613558e+001dB,1.03741800276476e+002°)	(-1.52200144273485e+002dB,4.70808474138165e+000°)
2.54648190254673e+004	(1.09146342732229e+001dB,1.03415702055659e+002°)	(-5.23362246099369e+001dB,-1.40331069010487e+001°)	(1.09150478472901e+001dB,1.03433570052752e+002°)	(-1.52198763436474e+002dB,4.81610866884387e+000°)
2.60520308726829e+004	(1.07274267935942e+001dB,1.03113011987070e+002°)	(-5.23661025619712e+001dB,-1.38134830872597e+001°)	(1.07278417963565e+001dB,1.03131291908344e+002°)	(-1.52197318745400e+002dB,4.92658796040972e+000°)
2.66527836664557e+004	(1.05397618427884e+001dB,1.02816171180394e+002°)	(-5.23949848230767e+001dB,-1.35952621519708e+001°)	(1.05401783377278e+001dB,1.02834872517151e+002°)	(-1.52195807262488e+002dB,5.03957669980053e+000°)
2.72673896573550e+004	(1.03516576761387e+001dB,1.02525085378992e+002°)	(-5.24228926013331e+001dB,-1.33786149379921e+001°)	(1.03520757369741e+001dB,1.02544217840832e+002°)	(-1.52194225917022e+002dB,5.15513004080961e+000°)
2.78961682963640e+004	(1.01631319169757e+001dB,1.02239659722810e+002°)	(-5.24498476477096e+001dB,-1.31637017694219e+001°)	(1.01635516141976e+001dB,1.02259233242690e+002°)	(-1.52192571499846e+002dB,5.27330422066493e+000°)
2.85394464009193e+004	(9.97420154999903e+000dB,1.01959798928611e+002°)	(-5.24758720657079e+001dB,-1.29506738554265e+001°)	(9.97462295761204e+000dB,1.01979823667924e+002°)	(-1.52190840657370e+002dB,5.39415657165447e+000°)
2.91975583247792e+004	(9.78488293726336e+000dB,1.01685407427417e+002°)	(-5.25009882349732e+001dB,-1.27396734589084e+001°)	(9.78530613952833e+000dB,1.01705893781185e+002°)	(-1.52189029884950e+002dB,5.51774553276935e+000°)
2.98708461318095e+004	(9.59519185641160e+000dB,1.01416389462953e+002°)	(-5.25252188289674e+001dB,-1.25308329030977e+001°)	(9.59561693438149e+000dB,1.01437348065235e+002°)	(-1.52187135520592e+002dB,5.64413066040002e+000°)
3.05596597737762e+004	(9.40514349104758e+000dB,1.01152649247666e+002°)	(-5.25485866329461e+001dB,-1.23242761998355e+001°)	(9.40557053267846e+000dB,1.01174090976969e+002°)	(-1.52185153738190e+002dB,5.77337263877783e+000°)
3.12643572722385e+004	(9.21475246174517e+000dB,1.00894091054464e+002°)	(-5.25711145386161e+001dB,-1.21201185093364e+001°)	(9.21518155853618e+000dB,1.00916027039347e+002°)	(-1.52183080540358e+002dB,5.90553328860854e+000°)
3.19853049046360e+004	(9.02403283496677e+000dB,1.00640619329862e+002°)	(-5.25928254532051e+001dB,-1.19184667745970e+001°)	(9.02446408533612e+000dB,1.00663060954625e+002°)	(-1.52180911751240e+002dB,6.04067557624790e+000°)
3.27228773946671e+004	(8.83299815024305e+000dB,1.00392138776261e+002°)	(-5.26137422813995e+001dB,-1.17194194460225e+001°)	(8.83343165280077e+000dB,1.00415097686821e+002°)	(-1.52178643008834e+002dB,6.17886362069786e+000°)
3.34774581070577e+004	(8.64166142527611e+000dB,1.00148554454889e+002°)	(-5.26338878294473e+001dB,-1.15230673396623e+001°)	(8.64209728220089e+000dB,1.00172042564729e+002°)	(-1.52176269757182e+002dB,6.32016270006448e+000°)
3.42494392468203e+004	(8.45003516828986e+000dB,9.99097718710862e+001°)	(-5.26532847462720e+001dB,-1.13294940873781e+001°)	(8.45047349207414e+000dB,9.99338013673203e+001°)	(-1.52173787237916e+002dB,6.46463925614398e+000°)
3.50392220631094e+004	(8.25813140842932e+000dB,9.96756970314223e+001°)	(-5.26719555286367e+001dB,-1.11387757169260e+001°)	(8.25857231515329e+000dB,9.97002803810670e+001°)	(-1.52171190482255e+002dB,6.61236089938271e+000°)
3.58472170577764e+004	(8.06596170766021e+000dB,9.94462365172113e+001°)	(-5.26899224647020e+001dB,-1.09509811540300e+001°)	(8.06640531363418e+000dB,9.94713864735829e+001°)	(-1.52168474301823e+002dB,6.76339641029043e+000°)
3.66738441987345e+004	(7.87353716157360e+000dB,9.92212975639244e+001°)	(-5.27072075506902e+001dB,-1.07661732278365e+001°)	(7.87398359345232e+000dB,9.92470271730962e+001°)	(-1.52165633279553e+002dB,6.91781574070385e+000°)
3.75195331382435e+004	(7.68086842544201e+000dB,9.90007881044077e+001°)	(-5.27238324952285e+001dB,-1.05844084287109e+001°)	(7.68131782023589e+000dB,9.90271107118687e+001°)	(-1.52162661760604e+002dB,7.07569001327923e+000°)
3.83847234362285e+004	(7.48796574350506e+000dB,9.87846168047486e+001°)	(-5.27398187298471e+001dB,-1.04057365702388e+001°)	(7.48841823512033e+000dB,9.88115460622949e+001°)	(-1.52159553842178e+002dB,7.23709151850538e+000°)
3.92698647887473e+004	(7.29483893087634e+000dB,9.85726931463656e+001°)	(-5.27551872869078e+001dB,-1.02302025858879e+001°)	(7.29529466696675e+000dB,9.86002430189538e+001°)	(-1.52156303363652e+002dB,7.40209371035393e+000°)
4.01754172617277e+004	(7.10149742033497e+000dB,9.83649274321478e+001°)	(-5.27699588697409e+001dB,-1.00578453670305e+001°)	(7.10195654884306e+000dB,9.83931122050925e+001°)	(-1.52152903896195e+002dB,7.57077119975176e+000°)
4.11018515300932e+004	(6.90795025092866e+000dB,9.81612308496684e+001°)	(-5.27841537630399e+001dB,-9.88869916425285e+000°)	(6.90841293020285e+000dB,9.81900651358436e+001°)	(-1.52149348731825e+002dB,7.74319974550166e+000°)
4.20496491224040e+004	(6.71420609597648e+000dB,9.79615154887120e+001°)	(-5.27977918548177e+001dB,-9.72279325545017e+000°)	(6.71467249141720e+000dB,9.79910142359997e+001°)	(-1.52145630872459e+002dB,7.91945624304400e+000°)
4.30193026711389e+004	(6.52027326907378e+000dB,9.77656943768976e+001°)	(-5.28108926035350e+001dB,-9.56015253437496e+000°)	(6.52074355651607e+000dB,9.77958728757525e+001°)	(-1.52141743018301e+002dB,8.09961871048774e+000°)
4.40113161687485e+004	(6.32615974775719e+000dB,9.75736814939685e+001°)	(-5.28234750519550e+001dB,-9.40079735131745e+000°)	(6.32663410675028e+000dB,9.76045553852191e+001°)	(-1.52137677556235e+002dB,8.28376627180138e+000°)
4.50262052296131e+004	(6.13187317165250e+000dB,9.73853918064235e+001°)	(-5.28355577836239e+001dB,-9.24474436013849e+000°)	(6.13235179221168e+000dB,9.74169770891475e+001°)	(-1.52133426547254e+002dB,8.47197913676568e+000°)
4.60644973580413e+004	(5.93742086540846e+000dB,9.72007412752969e+001°)	(-5.28471589404085e+001dB,-9.09200635937805e+000°)	(5.93790394466399e+000dB,9.72330543149393e+001°)	(-1.52128981714547e+002dB,8.66433857839175e+000°)
4.71267322224487e+004	(5.74280983975432e+000dB,9.70196468803711e+001°)	(-5.28582961938653e+001dB,-8.94259295896874e+000°)	(5.74329758870480e+000dB,9.70527044169614e+001°)	(-1.52124334430077e+002dB,8.86092690594054e+000°)
4.82134619358586e+004	(5.54804682447657e+000dB,9.68420266126946e+001°)	(-5.28689867875250e+001dB,-8.79651000355915e+000°)	(5.54853945453588e+000dB,9.68758457693984e+001°)	(-1.52119475701771e+002dB,9.06182743510117e+000°)
4.93252513428716e+004	(5.35313824008256e+000dB,9.66677995183230e+001°)	(-5.28792474529514e+001dB,-8.65376130753157e+000°)	(5.35363598667416e+000dB,9.67023978098828e+001°)	(-1.52114396159637e+002dB,9.26712445334538e+000°)
5.04626783132520e+004	(5.15809025874358e+000dB,9.64968856607377e+001°)	(-5.28890945131211e+001dB,-8.51434698785308e+000°)	(5.15859335774563e+000dB,9.65322810024731e+001°)	(-1.52109086042266e+002dB,9.47690318218003e+000°)
5.16263340422851e+004	(4.96290877527730e+000dB,9.63292061592287e+001°)	(-5.28985438031228e+001dB,-8.37826516435901e+000°)	(4.96341747651518e+000dB,9.63654168759279e+001°)	(-1.52103535182224e+002dB,9.69124973364821e+000°)
5.28168233580593e+004	(4.76759943511246e+000dB,9.61646831754503e+001°)	(-5.29076107086634e+001dB,-8.24551151027218e+000°)	(4.76811399901298e+000dB,9.62017280105883e+001°)	(-1.52097732991943e+002dB,9.91025106348840e+000°)
5.40347650358356e+004	(4.57216764043651e+000dB,9.60032399161247e+001°)	(-5.29163101629096e+001dB,-8.11607957872522e+000°)	(4.57268833805094e+000dB,9.60411380412484e+001°)	(-1.52091668448693e+002dB,1.01339949181590e+001°)
5.52807921196654e+004	(4.37661855243954e+000dB,9.58448006365402e+001°)	(-5.29246566389900e+001dB,-7.98996124009454e+000°)	(4.37714567220347e+000dB,9.58835716607901e+001°)	(-1.52085330079495e+002dB,1.03625697769387e+001°)
5.65555522514248e+004	(4.18095711465580e+000dB,9.56892906254754e+001°)	(-5.29326641808986e+001dB,-7.86714637507942e+000°)	(4.18149095567867e+000dB,9.57289546054270e+001°)	(-1.52078705945888e+002dB,1.05960647885100e+001°)
5.78597080074365e+004	(3.98518805097599e+000dB,9.55366362083106e+001°)	(-5.29403463909531e+001dB,-7.74762342444864e+000°)	(3.98572892643533e+000dB,9.55772136579307e+001°)	(-1.52071783628290e+002dB,1.08345697016057e+001°)
5.91939372428544e+004	(3.78931587764745e+000dB,9.53867647370358e+001°)	(-5.29477164437705e+001dB,-7.63137942342734e+000°)	(3.78986411481646e+000dB,9.54282766378746e+001°)	(-1.52064550210254e+002dB,1.10781747890475e+001°)
6.05589334439890e+004	(3.59334491135777e+000dB,9.52396045822099e+001°)	(-5.29547870937440e+001dB,-7.51840017305767e+000°)	(3.59390085163428e+000dB,9.52820723938046e+001°)	(-1.52056992262531e+002dB,1.13269707657692e+001°)
6.19554060887579e+004	(3.39727927349731e+000dB,9.50950851255733e+001°)	(-5.29615706786698e+001dB,-7.40867048940675e+000°)	(3.39784327580172e+000dB,9.51385307960296e+001°)	(-1.52049095826801e+002dB,1.15810486991226e+001°)
6.33840810154475e+004	(3.20112290121119e+000dB,9.49531367468623e+001°)	(-5.29680791341766e+001dB,-7.30217424008901e+000°)	(3.20169534201811e+000dB,9.49975827236851e+001°)	(-1.52040846399803e+002dB,1.18404999129677e+001°)
6.48457007999794e+004	(3.00487955461536e+000dB,9.48136908119836e+001°)	(-5.29743240030540e+001dB,-7.19889448028135e+000°)	(3.00546082798659e+000dB,9.48591600531264e+001°)	(-1.52032228916669e+002dB,1.21054158828384e+001°)
6.63410251418751e+004	(2.80855282374638e+000dB,9.46766796600148e+001°)	(-5.29803164452122e+001dB,-7.09881357281450e+000°)	(2.80914334136549e+000dB,9.47231956451522e+001°)	(-1.52023227734858e+002dB,1.23758881242501e+001°)
6.78708312591218e+004	(2.61214613518935e+000dB,9.45420365898811e+001°)	(-5.29860672471496e+001dB,-7.00191332624616e+000°)	(2.61274632639776e+000dB,9.45896233319066e+001°)	(-1.52013826617975e+002dB,1.26520080722748e+001°)
6.94359142921437e+004	(2.41566275493527e+000dB,9.44096958477701e+001°)	(-5.29915868280237e+001dB,-6.90817519637387e+000°)	(2.41627307013786e+000dB,9.44583779044831e+001°)	(-1.52004008719495e+002dB,1.29338669522828e+001°)
7.10370877170881e+004	(2.21910579806206e+000dB,9.42795926096060e+001°)	(-5.29968852548941e+001dB,-6.81758029348222e+000°)	(2.21972670876664e+000dB,9.43293950956646e+001°)	(-1.51993756566789e+002dB,1.32215556417739e+001°)
7.26751837686427e+004	(2.02247823460332e+000dB,9.41516629652350e+001°)	(-5.30019722531155e+001dB,-6.73010948930592e+000°)	(2.02311023346191e+000dB,9.42026115643431e+001°)	(-1.51983052045576e+002dB,1.35151645231886e+001°)
7.43510538726023e+004	(1.82578289163999e+000dB,9.40258439038218e+001°)	(-5.30068572129203e+001dB,-6.64574360011730e+000°)	(1.82642649585981e+000dB,9.40779648811096e+001°)	(-1.51971876384145e+002dB,1.38147833262218e+001°)
7.60655690884103e+004	(1.62902246223537e+000dB,9.39020732946942e+001°)	(-5.30115492045339e+001dB,-6.56446338386466e+000°)	(1.62967821362391e+000dB,9.39553935093747e+001°)	(-1.51960210138687e+002dB,1.41205009611862e+001°)
7.78196205619057e+004	(1.43219951414713e+000dB,9.37802898677856e+001°)	(-5.30160569928653e+001dB,-6.48624953516364e+000°)	(1.43286797579155e+000dB,9.38348367860947e+001°)	(-1.51948033178536e+002dB,1.44324053411876e+001°)
7.96141199885098e+004	(1.23531648411218e+000dB,9.36604332016926e+001°)	(-5.30203890359820e+001dB,-6.41108303849006e+000°)	(1.23599824716422e+000dB,9.37162349099422e+001°)	(-1.51935324672353e+002dB,1.47505831943456e+001°)
8.14500000870939e+004	(1.03837568966863e+000dB,9.35424437010705e+001°)	(-5.30245535043491e+001dB,-6.33894505344083e+000°)	(1.03907137339610e+000dB,9.35995289190268e+001°)	(-1.51922063074797e+002dB,1.50751198646761e+001°)
8.33282150847746e+004	(8.41379330110083e-001dB,9.34262625797653e+001°)	(-5.30285582877084e+001dB,-6.26981706924690e+000°)	(8.42089585318534e-001dB,9.34846606742246e+001°)	(-1.51908226114032e+002dB,1.54060991021547e+001°)
8.52497412128879e+004	(6.44329501422599e-001dB,9.33118318364267e+001°)	(-5.30324110166080e+001dB,-6.20368072726188e+000°)	(6.45055003776050e-001dB,9.33715728351764e+001°)	(-1.51893790780527e+002dB,1.57436028420805e+001°)
8.72155772144009e+004	(4.47228186200888e-001dB,9.31990942424690e+001°)	(-5.30361190581004e+001dB,-6.14051821146839e+000°)	(4.47969643016224e-001dB,9.32602088483101e+001°)	(-1.51878733316066e+002dB,1.60877109715061e+001°)
8.92267448630234e+004	(2.50077257575540e-001dB,9.30879933221331e+001°)	(-5.30396895269171e+001dB,-6.08031228830320e+000°)	(2.50835414619474e-001dB,9.31505129271399e+001°)	(-1.51863029205026e+002dB,1.64385010861459e+001°)
9.12842894942912e+004	(5.28785006215791e-002dB,9.29784733244711e+001°)	(-5.30431293128718e+001dB,-6.02304598029846e+000°)	(5.36541320716282e-002dB,9.30424300247433e+001°)	(-1.51846653166242e+002dB,1.67960482344356e+001°)
9.33892805488949e+004	(-1.44366405328486e-001dB,9.28704792134933e+001°)	(-5.30464450704343e+001dB,-5.96870307379399e+000°)	(-1.43572486713623e-001dB,9.29359058238590e+001°)	(-1.51829579146562e+002dB,1.71604246502409e+001°)
9.55428121285386e+004	(-3.41655872711028e-001dB,9.27639566430486e+001°)	(-5.30496432392294e+001dB,-5.91726793132065e+000°)	(-3.40842815521404e-001dB,9.28308867121573e+001°)	(-1.51811780316218e+002dB,1.75316994746577e+001°)
9.77460035646163e+004	(-5.38988399000461e-001dB,9.26588519353782e+001°)	(-5.30527300568466e+001dB,-5.86872547248544e+000°)	(-5.38155316469332e-001dB,9.27273197610955e+001°)	(-1.51793229065764e+002dB,1.79099384658482e+001°)
1.00000000000000e+005	(-7.36362581357639e-001dB,9.25551120684050e+001°)	(-5.30557115529999e+001dB,-5.82306155855071e+000°)	(-7.35508537814096e-001dB,9.26251527131776e+001°)	(-1.51773897005233e+002dB,1.82952036983289e+001°)
