Freq.	V(vo)	V(vo1)	V(vo2)	Ib(Q3)
4.93252513428716e+004	-2.15048334747724e-001,1.83954065911811e+000	2.24421831301546e-003,-3.41560355951764e-004	-2.16171497042455e-001,1.83951587671586e+000	2.44666543490452e-008,3.99215455665474e-009
5.04626783132520e+004	-2.04906638870735e-001,1.79931202700202e+000	2.24249903806216e-003,-3.35717816932649e-004	-2.06030085358325e-001,1.79928931383073e+000	2.44668270165866e-008,4.08420419682056e-009
5.16263340422851e+004	-1.95203874496290e-001,1.75990921817853e+000	2.24085094244825e-003,-3.30031536410658e-004	-1.96327589293107e-001,1.75988856591262e+000	2.44670076621619e-008,4.17837650820779e-009
5.28168233580593e+004	-1.85921598350649e-001,1.72131878156903e+000	2.23927088670490e-003,-3.24499718528504e-004	-1.87045566053320e-001,1.72130018251724e+000	2.44671966607064e-008,4.27472042845001e-009
5.40347650358356e+004	-1.77042094634743e-001,1.68352724517503e+000	2.23775584836201e-003,-3.19120572940825e-004	-1.78166300286742e-001,1.68351069220788e+000	2.44673944046374e-008,4.37328602311783e-009
5.52807921196654e+004	-1.68548350494978e-001,1.64652113476350e+000	2.23630291953214e-003,-3.13892328323241e-004	-1.69672779684286e-001,1.64650662252279e+000	2.44676013047057e-008,4.47412451169501e-009
5.65555522514248e+004	-1.60424031890530e-001,1.61028699519723e+000	2.23490929900582e-003,-3.08813215526667e-004	-1.61548670572668e-001,1.61027451867234e+000	2.44678177905371e-008,4.57728829413480e-009
5.78597080074365e+004	-1.52653460011891e-001,1.57481140534080e+000	2.23357229097815e-003,-3.03881485933382e-004	-1.53778294542467e-001,1.57480096042495e+000	2.44680443117027e-008,4.68283097811306e-009
5.91939372428544e+004	-1.45221588162987e-001,1.54008099442247e+000	2.23228930005151e-003,-2.99095408828999e-004	-1.46346605261987e-001,1.54007257780895e+000	2.44682813385734e-008,4.79080740670746e-009
6.05589334439890e+004	-1.38113979194844e-001,1.50608245637000e+000	2.23105782734353e-003,-2.94453274500684e-004	-1.39239165913549e-001,1.50607606545533e+000	2.44685293631861e-008,4.90127368696193e-009
6.19554060887579e+004	-1.31316783480277e-001,1.47280256232258e+000	2.22987546738043e-003,-2.89953400621901e-004	-1.32442127220579e-001,1.47279819568755e+000	2.44687889007948e-008,5.01428721888427e-009
6.33840810154475e+004	-1.24816717440578e-001,1.44022817325999e+000	2.22873990348796e-003,-2.85594130114097e-004	-1.25942205916376e-001,1.44022583053545e+000	2.44690604899018e-008,5.12990672526701e-009
6.48457007999794e+004	-1.18601042642280e-001,1.40834625088941e+000	2.22764890410884e-003,-2.81373833203470e-004	-1.19726663843923e-001,1.40834593263093e+000	2.44693446945756e-008,5.24819228206287e-009
6.63410251418751e+004	-1.12657545462843e-001,1.37714386752471e+000	2.22660031917350e-003,-2.77290908967965e-004	-1.13783287624328e-001,1.37714557509569e+000	2.44696421049585e-008,5.36920534957895e-009
6.78708312591218e+004	-1.06974517346509e-001,1.34660821501074e+000	2.22559207663295e-003,-2.73343787727425e-004	-1.08100368915169e-001,1.34661195047360e+000	2.44699533383127e-008,5.49300880429300e-009
6.94359142921437e+004	-1.01540735631602e-001,1.31672661222940e+000	2.22462217968155e-003,-2.69530936124232e-004	-1.02666685278471e-001,1.31673237875505e+000	2.44702790407048e-008,5.61966697145433e-009
7.10370877170881e+004	-9.63454449454661e-002,1.28748651290760e+000	2.22368870266357e-003,-2.65850854487090e-004	-9.74714815311384e-002,1.28749431463643e+000	2.44706198883141e-008,5.74924565838790e-009
7.26751837686427e+004	-9.13783391815826e-002,1.25887551205758e+000	2.22278978781596e-003,-2.62302078352160e-004	-9.25044517247418e-002,1.25888535396986e+000	2.44709765882848e-008,5.88181218858768e-009
7.43510538726023e+004	-8.66295440492175e-002,1.23088135119327e+000	2.22192364272271e-003,-2.58883183164577e-004	-8.77557217302319e-002,1.23089323946593e+000	2.44713498812159e-008,6.01743543659159e-009
7.60655690884103e+004	-8.20896001744265e-002,1.20349192392969e+000	2.22108853651386e-003,-2.55592781615572e-004	-8.32158323013639e-002,1.20350586578201e+000	2.44717405416339e-008,6.15618586363719e-009
7.78196205619057e+004	-7.77494467527872e-002,1.17669528088751e+000	2.22028279621196e-003,-2.52429521035852e-004	-7.88757227008929e-002,1.17671128398099e+000	2.44721493802577e-008,6.29813555413856e-009
7.96141199885098e+004	-7.36004057859680e-002,1.15047963205889e+000	2.21950480568965e-003,-2.49392095249957e-004	-7.47267150304166e-002,1.15049770529644e+000	2.44725772452833e-008,6.44335825302393e-009
8.14500000870939e+004	-6.96341668104439e-002,1.12483335113922e+000	2.21875300146111e-003,-2.46479237773044e-004	-7.07604988929868e-002,1.12485350449989e+000	2.44730250243749e-008,6.59192940385093e-009
8.33282150847746e+004	-6.58427721806025e-002,1.09974497786869e+000	2.21802587046674e-003,-2.43689725907193e-004	-6.69691167034083e-002,1.09976722268024e+000	2.44734936466447e-008,6.74392618788183e-009
8.52497412128879e+004	-6.22186028389255e-002,1.07520322173342e+000	2.21732194556882e-003,-2.41022371660056e-004	-6.33449493840941e-002,1.07522756965739e+000	2.44739840836526e-008,6.89942756400522e-009
8.72155772144009e+004	-5.87543646423234e-002,1.05119696203686e+000	2.21663980523972e-003,-2.38476035472969e-004	-5.98807027949319e-002,1.05122342578953e+000	2.44744973530510e-008,7.05851430956063e-009
8.92267448630234e+004	-5.54430751511286e-002,1.02771524949962e+000	2.21597807084996e-003,-2.36049625998391e-004	-5.65693945106179e-002,1.02774384348970e+000	2.44750345190836e-008,7.22126906210545e-009
9.12842894942912e+004	-5.22780508671938e-002,1.00474730953473e+000	2.21533540131842e-003,-2.33742085365728e-004	-5.34043409518724e-002,1.00477804847538e+000	2.44755966954720e-008,7.38777636216023e-009
9.33892805488949e+004	-4.92528950157875e-002,9.82282540483018e-001	2.21471049396615e-003,-2.31552407823292e-004	-5.03791452969539e-002,9.82315440434511e-001	2.44761850478381e-008,7.55812269685542e-009
9.55428121285386e+004	-4.63614857213836e-002,9.60310515401758e-001	2.21410208037777e-003,-2.29479630702085e-004	-4.74876855905383e-002,9.60345593577602e-001	2.44768007957189e-008,7.73239654466448e-009
9.77460035646163e+004	-4.35979646430377e-002,9.38820982629646e-001	2.21350892350762e-003,-2.27522832189007e-004	-4.47241033655004e-002,9.38858256852151e-001	2.44774452154782e-008,7.91068842107605e-009
1.00000000000000e+005	-4.09567260783510e-002,9.17803863787395e-001	2.21292981793847e-003,-2.25681145246507e-004	-4.20827928288980e-002,9.17843353776191e-001	2.44781196426704e-008,8.09309092533584e-009
