Freq.	V(vo)
2.32453791184046e+004	2.38760223220553e-001,-5.90615276895995e-002
2.37814112809617e+004	2.38102174716760e-001,-5.78962700472106e-002
2.43298042003743e+004	2.37469804895055e-001,-5.67467558437059e-002
2.48908429123560e+004	2.36862258828025e-001,-5.56132215774540e-002
2.54648190254673e+004	2.36278698275538e-001,-5.44958683527678e-002
2.60520308726829e+004	2.35718301517450e-001,-5.33948633519719e-002
2.66527836664557e+004	2.35180264896116e-001,-5.23103421784490e-002
2.72673896573550e+004	2.34663802605220e-001,-5.12424103431048e-002
2.78961682963640e+004	2.34168147906207e-001,-5.01911454310803e-002
2.85394464009193e+004	2.33692552904755e-001,-4.91565985790347e-002
2.91975583247792e+004	2.33236288811642e-001,-4.81387961669465e-002
2.98708461318095e+004	2.32798646687972e-001,-4.71377416926658e-002
3.05596597737762e+004	2.32378936879803e-001,-4.61534170401636e-002
3.12643572722385e+004	2.31976489427421e-001,-4.51857841409858e-002
3.19853049046360e+004	2.31590653843712e-001,-4.42347863300745e-002
3.27228773946671e+004	2.31220799306958e-001,-4.33003498270515e-002
3.34774581070577e+004	2.30866314237995e-001,-4.23823849263482e-002
3.42494392468203e+004	2.30526606022668e-001,-4.14807872126332e-002
3.50392220631094e+004	2.30201101161088e-001,-4.05954388849305e-002
3.58472170577764e+004	2.29889244912645e-001,-3.97262098392068e-002
3.66738441987345e+004	2.29590500631678e-001,-3.88729585984642e-002
3.75195331382435e+004	2.29304349730078e-001,-3.80355334257385e-002
3.83847234362285e+004	2.29030291708007e-001,-3.72137734001192e-002
3.92698647887473e+004	2.28767842956160e-001,-3.64075090274149e-002
4.01754172617277e+004	2.28516537216334e-001,-3.56165633708725e-002
4.11018515300932e+004	2.28275924541088e-001,-3.48407526315578e-002
4.20496491224040e+004	2.28045571264994e-001,-3.40798870196395e-002
4.30193026711389e+004	2.27825059410895e-001,-3.33337713992056e-002
4.40113161687485e+004	2.27613986552959e-001,-3.26022060310404e-002
4.50262052296131e+004	2.27411965028180e-001,-3.18849870766989e-002
4.60644973580413e+004	2.27218621793749e-001,-3.11819072594556e-002
4.71267322224487e+004	2.27033597729154e-001,-3.04927563226416e-002
4.82134619358586e+004	2.26856547769319e-001,-2.98173216859988e-002
4.93252513428716e+004	2.26687139474023e-001,-2.91553886352390e-002
5.04626783132520e+004	2.26525053902358e-001,-2.85067411060207e-002
5.16263340422851e+004	2.26369984190530e-001,-2.78711618134489e-002
5.28168233580593e+004	2.26221635607560e-001,-2.72484327491386e-002
5.40347650358356e+004	2.26079725064665e-001,-2.66383355015864e-002
5.52807921196654e+004	2.25943980540317e-001,-2.60406515320548e-002
5.65555522514248e+004	2.25814141062700e-001,-2.54551625575022e-002
5.78597080074365e+004	2.25689956057896e-001,-2.48816507540502e-002
5.91939372428544e+004	2.25571185073027e-001,-2.43198990275369e-002
6.05589334439890e+004	2.25457597416479e-001,-2.37696912413899e-002
6.19554060887579e+004	2.25348971715035e-001,-2.32308124044516e-002
6.33840810154475e+004	2.25245095663344e-001,-2.27030488816535e-002
