Freq.	V(vout)
1.07078670498641e+004	-1.92054303109693e-002,-4.59879833055285e-003
1.09547875712235e+004	-1.83842947069894e-002,-4.30536544814656e-003
1.12074020130980e+004	-1.75968334403308e-002,-4.03048484929296e-003
1.14658416757564e+004	-1.68417905877600e-002,-3.77299812449465e-003
1.17302408872163e+004	-1.61179461226887e-002,-3.53181652765077e-003
1.20007370730631e+004	-1.54241159117662e-002,-3.30591706505527e-003
1.22774708278789e+004	-1.47591515911930e-002,-3.09433877397795e-003
1.25605859883191e+004	-1.41219403363042e-002,-2.89617918479680e-003
1.28502297078733e+004	-1.35114045369779e-002,-2.71059096038604e-003
1.31465525333510e+004	-1.29265013905629e-002,-2.53677870695454e-003
1.34497084831305e+004	-1.23662224228457e-002,-2.37399594961831e-003
1.37598551272119e+004	-1.18295929467821e-002,-2.22154226657166e-003
1.40771536691175e+004	-1.13156714678957e-002,-2.07876057521416e-003
1.44017690296788e+004	-1.08235490444185e-002,-1.94503456419312e-003
1.47338699327574e+004	-1.03523486095160e-002,-1.81978626471407e-003
1.50736289929415e+004	-9.90122426226075e-003,-1.70247375532453e-003
1.54212228052649e+004	-9.46936053341096e-003,-1.59258899370066e-003
1.57768320369955e+004	-9.05597163141236e-003,-1.48965576969051e-003
1.61406415215392e+004	-8.66030067354895e-003,-1.39322777392164e-003
1.65128403545107e+004	-8.28161890662704e-003,-1.30288677609950e-003
1.68936219920182e+004	-7.91922492115504e-003,-1.21824090777705e-003
1.72831843512156e+004	-7.57244386245337e-003,-1.13892304405625e-003
1.76817299131729e+004	-7.24062664197528e-003,-1.06458927956954e-003
1.80894658281188e+004	-6.92314915136910e-003,-9.94917493283864e-004
1.85066040231105e+004	-6.61941148196959e-003,-9.29605997949673e-004
1.89333613121858e+004	-6.32883715160687e-003,-8.68372269318951e-004
1.93699595090554e+004	-6.05087234081292e-003,-8.10951751007954e-004
1.98166255423945e+004	-5.78498513983822e-003,-7.57096730773439e-004
2.02735915737923e+004	-5.53066480803238e-003,-7.06575284304822e-004
2.07410951184213e+004	-5.28742104660240e-003,-6.59170282760759e-004
2.12193791684899e+004	-5.05478328592018e-003,-6.14678460436352e-004
2.17086923195410e+004	-4.83229998801421e-003,-5.72909539159214e-004
2.22092888996638e+004	-4.61953796505554e-003,-5.33685406200820e-004
2.27214291016842e+004	-4.41608171430830e-003,-4.96839342525152e-004
2.32453791184048e+004	-4.22153276998083e-003,-4.62215298624639e-004
2.37814112809619e+004	-4.03550907226452e-003,-4.29667214913311e-004
2.43298042003744e+004	-3.85764435376557e-003,-3.99058384312211e-004
2.48908429123562e+004	-3.68758754345133e-003,-3.70260854333791e-004
2.54648190254675e+004	-3.52500218816632e-003,-3.43154866453605e-004
2.60520308726831e+004	-3.36956589168086e-003,-3.17628330426017e-004
2.66527836664559e+004	-3.22096977114522e-003,-2.93576331535503e-004
2.72673896573552e+004	-3.07891793089676e-003,-2.70900668712377e-004
2.78961682963642e+004	-2.94312695333437e-003,-2.49509421733417e-004
2.85394464009195e+004	-2.81332540672480e-003,-2.29316545627056e-004
2.91975583247795e+004	-2.68925336960102e-003,-2.10241490709463e-004
2.98708461318098e+004	-2.57066197155120e-003,-1.92208846621836e-004
3.05596597737765e+004	-2.45731294999246e-003,-1.75148008927232e-004
3.12643572722387e+004	-2.34897822267788e-003,-1.58992866831735e-004
3.19853049046362e+004	-2.24543947553491e-003,-1.43681510734342e-004
3.27228773946674e+004	-2.14648776549869e-003,-1.29155958394524e-004
3.34774581070579e+004	-2.05192313795211e-003,-1.15361898496450e-004
3.42494392468206e+004	-1.96155425841954e-003,-1.02248450609346e-004
3.50392220631097e+004	-1.87519805807357e-003,-8.97679404040473e-005
3.58472170577767e+004	-1.79267939274647e-003,-7.78756892474350e-005
3.66738441987348e+004	-1.71383071497355e-003,-6.65298172328223e-005
3.75195331382438e+004	-1.63849175871994e-003,-5.56910587951320e-005
3.83847234362288e+004	-1.56650923642543e-003,-4.53225901197243e-005
3.92698647887476e+004	-1.49773654791541e-003,-3.53898675860935e-005
4.01754172617280e+004	-1.43203350085896e-003,-2.58604765245724e-005
4.11018515300935e+004	-1.36926604237292e-003,-1.67039896892436e-005
4.20496491224044e+004	-1.30930600138152e-003,-7.89183473266439e-006
4.30193026711393e+004	-1.25203084141656e-003,6.02829823549006e-007
4.40113161687489e+004	-1.19732342343232e-003,8.80523072554346e-006
4.50262052296134e+004	-1.14507177837708e-003,1.67390886734835e-005
4.60644973580417e+004	-1.09516888906203e-003,2.44267201355668e-005
4.71267322224491e+004	-1.04751248112395e-003,3.18891326444130e-005
4.82134619358590e+004	-1.00200482263824e-003,3.91461140600673e-005
4.93252513428720e+004	-9.58552532147827e-004,4.62163161769787e-005
5.04626783132524e+004	-9.17066394778510e-004,5.31173330390565e-005
5.16263340422854e+004	-8.77461186093942e-004,5.98657743390851e-005
5.28168233580597e+004	-8.39655503503844e-004,6.64773341868714e-005
5.40347650358360e+004	-8.03571604823194e-004,7.29668555949567e-005
5.52807921196658e+004	-7.69135253827102e-004,7.93483909437356e-005
5.65555522514252e+004	-7.36275572434442e-004,8.56352587089090e-005
5.78597080074369e+004	-7.04924899351755e-004,9.18400967046540e-005
5.91939372428549e+004	-6.75018654881676e-004,9.79749120593038e-005
6.05589334439895e+004	-6.46495211680420e-004,1.04051128191979e-004
6.19554060887584e+004	-6.19295771229600e-004,1.10079628944791e-004
6.33840810154480e+004	-5.93364245813854e-004,1.16070800116566e-004
6.48457007999800e+004	-5.68647145761880e-004,1.22034568554641e-004
6.63410251418756e+004	-5.45093471817082e-004,1.27980438992800e-004
6.78708312591224e+004	-5.22654612345796e-004,1.33917528788975e-004
6.94359142921442e+004	-5.01284245298772e-004,1.39854600734138e-004
7.10370877170886e+004	-4.80938244657503e-004,1.45800094063508e-004
7.26751837686433e+004	-4.61574591263003e-004,1.51762153815849e-004
7.43510538726029e+004	-4.43153287814302e-004,1.57748658674704e-004
7.60655690884109e+004	-4.25636277916364e-004,1.63767247407805e-004
7.78196205619063e+004	-4.08987368989977e-004,1.69825344031670e-004
7.96141199885104e+004	-3.93172158935695e-004,1.75930181806006e-004
8.14500000870945e+004	-3.78157966393788e-004,1.82088826169109e-004
8.33282150847752e+004	-3.63913764483859e-004,1.88308196719750e-004
8.52497412128886e+004	-3.50410117867128e-004,1.94595088336254e-004
8.72155772144016e+004	-3.37619123078226e-004,2.00956191533284e-004
8.92267448630241e+004	-3.25514351936063e-004,2.07398112148684e-004
9.12842894942919e+004	-3.14070797994337e-004,2.13927390440856e-004
9.33892805488956e+004	-3.03264825895155e-004,2.20550519696154e-004
9.55428121285394e+004	-2.93074123531634e-004,2.27273964415228e-004
9.77460035646171e+004	-2.83477656963738e-004,2.34104178177971e-004
1.00000000000000e+005	-2.74455627955583e-004,2.41047621255472e-004
