Freq.	V(vout)
3.34774581070578e+003	(-1.50442513607347e+001dB,-1.40501995763633e+002°)
3.42494392468205e+003	(-1.53886890716134e+001dB,-1.41279981053755e+002°)
3.50392220631095e+003	(-1.57349762521231e+001dB,-1.42046115345665e+002°)
3.58472170577765e+003	(-1.60830615248988e+001dB,-1.42800383150943e+002°)
3.66738441987346e+003	(-1.64328939253000e+001dB,-1.43542779369977e+002°)
3.75195331382437e+003	(-1.67844229687338e+001dB,-1.44273308996249e+002°)
3.83847234362286e+003	(-1.71375987138564e+001dB,-1.44991986800633e+002°)
3.92698647887475e+003	(-1.74923718215189e+001dB,-1.45698836998115e+002°)
4.01754172617278e+003	(-1.78486936094149e+001dB,-1.46393892899837e+002°)
4.11018515300933e+003	(-1.82065161023639e+001dB,-1.47077196552836e+002°)
4.20496491224042e+003	(-1.85657920782382e+001dB,-1.47748798369941e+002°)
4.30193026711391e+003	(-1.89264751095708e+001dB,-1.48408756752395e+002°)
4.40113161687487e+003	(-1.92885196008869e+001dB,-1.49057137707357e+002°)
4.50262052296133e+003	(-1.96518808218391e+001dB,-1.49694014462346e+002°)
4.60644973580415e+003	(-2.00165149362775e+001dB,-1.50319467078966e+002°)
4.71267322224489e+003	(-2.03823790273259e+001dB,-1.50933582067466e+002°)
4.82134619358588e+003	(-2.07494311186648e+001dB,-1.51536452004040e+002°)
4.93252513428718e+003	(-2.11176301921180e+001dB,-1.52128175152408e+002°)
5.04626783132522e+003	(-2.14869362017533e+001dB,-1.52708855091368e+002°)
5.16263340422852e+003	(-2.18573100846413e+001dB,-1.53278600349415e+002°)
5.28168233580594e+003	(-2.22287137684498e+001dB,-1.53837524047410e+002°)
5.40347650358358e+003	(-2.26011101760963e+001dB,-1.54385743551108e+002°)
5.52807921196656e+003	(-2.29744632275839e+001dB,-1.54923380133503e+002°)
5.65555522514250e+003	(-2.33487378392691e+001dB,-1.55450558648601e+002°)
5.78597080074367e+003	(-2.37238999206984e+001dB,-1.55967407216891e+002°)
5.91939372428546e+003	(-2.40999163692307e+001dB,-1.56474056922978e+002°)
6.05589334439893e+003	(-2.44767550626106e+001dB,-1.56970641526571e+002°)
6.19554060887581e+003	(-2.48543848496638e+001dB,-1.57457297186104e+002°)
6.33840810154478e+003	(-2.52327755393067e+001dB,-1.57934162196500e+002°)
6.48457007999797e+003	(-2.56118978880106e+001dB,-1.58401376740223e+002°)
6.63410251418754e+003	(-2.59917235858779e+001dB,-1.58859082652469e+002°)
6.78708312591221e+003	(-2.63722252415341e+001dB,-1.59307423200643e+002°)
6.94359142921439e+003	(-2.67533763658828e+001dB,-1.59746542877452e+002°)
7.10370877170883e+003	(-2.71351513549421e+001dB,-1.60176587208445e+002°)
7.26751837686430e+003	(-2.75175254718651e+001dB,-1.60597702573391e+002°)
7.43510538726025e+003	(-2.79004748282549e+001dB,-1.61010036041850e+002°)
7.60655690884105e+003	(-2.82839763648778e+001dB,-1.61413735222325e+002°)
7.78196205619060e+003	(-2.86680078319225e+001dB,-1.61808948125573e+002°)
7.96141199885100e+003	(-2.90525477688502e+001dB,-1.62195823041191e+002°)
8.14500000870941e+003	(-2.94375754839473e+001dB,-1.62574508427797e+002°)
8.33282150847748e+003	(-2.98230710336899e+001dB,-1.62945152816903e+002°)
8.52497412128882e+003	(-3.02090152019264e+001dB,-1.63307904729394e+002°)
8.72155772144012e+003	(-3.05953894790196e+001dB,-1.63662912605744e+002°)
8.92267448630237e+003	(-3.09821760409530e+001dB,-1.64010324748498e+002°)
9.12842894942915e+003	(-3.13693577285067e+001dB,-1.64350289278531e+002°)
9.33892805488952e+003	(-3.17569180264872e+001dB,-1.64682954103120e+002°)
9.55428121285390e+003	(-3.21448410431220e+001dB,-1.65008466897277e+002°)
9.77460035646166e+003	(-3.25331114896140e+001dB,-1.65326975097801e+002°)
1.00000000000002e+004	(-3.29217146598742e+001dB,-1.65638625909425e+002°)
1.02305972984252e+004	(-3.33106364105228e+001dB,-1.65943566324164e+002°)
1.04665121082544e+004	(-3.36998631411151e+001dB,-1.66241943153539e+002°)
1.07078670498641e+004	(-3.40893817746195e+001dB,-1.66533903072565e+002°)
1.09547875712235e+004	(-3.44791797381976e+001dB,-1.66819592677902e+002°)
1.12074020130980e+004	(-3.48692449442570e+001dB,-1.67099158558535e+002°)
1.14658416757564e+004	(-3.52595657718126e+001dB,-1.67372747379650e+002°)
1.17302408872163e+004	(-3.56501310480675e+001dB,-1.67640505980239e+002°)
1.20007370730631e+004	(-3.60409300303707e+001dB,-1.67902581484981e+002°)
1.22774708278789e+004	(-3.64319523883773e+001dB,-1.68159121429944e+002°)
1.25605859883191e+004	(-3.68231881864697e+001dB,-1.68410273902924e+002°)
1.28502297078733e+004	(-3.72146278664721e+001dB,-1.68656187699721e+002°)
1.31465525333510e+004	(-3.76062622305176e+001dB,-1.68897012495402e+002°)
1.34497084831305e+004	(-3.79980824241331e+001dB,-1.69132899032512e+002°)
1.37598551272119e+004	(-3.83900799194797e+001dB,-1.69363999325927e+002°)
1.40771536691175e+004	(-3.87822464987225e+001dB,-1.69590466886257e+002°)
1.44017690296788e+004	(-3.91745742374506e+001dB,-1.69812456961237e+002°)
1.47338699327574e+004	(-3.95670554881512e+001dB,-1.70030126797694e+002°)
1.50736289929415e+004	(-3.99596828636328e+001dB,-1.70243635923156e+002°)
1.54212228052649e+004	(-4.03524492203676e+001dB,-1.70453146450211e+002°)
1.57768320369955e+004	(-4.07453476416810e+001dB,-1.70658823403888e+002°)
1.61406415215392e+004	(-4.11383714206694e+001dB,-1.70860835072772e+002°)
1.65128403545107e+004	(-4.15315140428087e+001dB,-1.71059353386712e+002°)
1.68936219920182e+004	(-4.19247691680891e+001dB,-1.71254554321314e+002°)
1.72831843512156e+004	(-4.23181306126847e+001dB,-1.71446618332603e+002°)
1.76817299131729e+004	(-4.27115923297881e+001dB,-1.71635730820846e+002°)
1.80894658281188e+004	(-4.31051483898039e+001dB,-1.71822082629190e+002°)
1.85066040231105e+004	(-4.34987929593671e+001dB,-1.72005870575723e+002°)
1.89333613121858e+004	(-4.38925202793414e+001dB,-1.72187298023596e+002°)
1.93699595090554e+004	(-4.42863246412877e+001dB,-1.72366575490370e+002°)
1.98166255423945e+004	(-4.46802003624286e+001dB,-1.72543921299704e+002°)
2.02735915737923e+004	(-4.50741417586064e+001dB,-1.72719562277920e+002°)
2.07410951184213e+004	(-4.54681431151582e+001dB,-1.72893734498178e+002°)
2.12193791684899e+004	(-4.58621986551030e+001dB,-1.73066684075848e+002°)
2.17086923195410e+004	(-4.62563025045295e+001dB,-1.73238668018027e+002°)
2.22092888996638e+004	(-4.66504486545250e+001dB,-1.73409955130483e+002°)
2.27214291016842e+004	(-4.70446309192592e+001dB,-1.73580826986711e+002°)
2.32453791184048e+004	(-4.74388428895742e+001dB,-1.73751578960906e+002°)
2.37814112809619e+004	(-4.78330778815149e+001dB,-1.73922521332010e+002°)
2.43298042003744e+004	(-4.82273288790100e+001dB,-1.74093980459826e+002°)
2.48908429123562e+004	(-4.86215884699053e+001dB,-1.74266300040245e+002°)
2.54648190254675e+004	(-4.90158487743365e+001dB,-1.74439842442284e+002°)
2.60520308726831e+004	(-4.94101013644028e+001dB,-1.74614990133318e+002°)
2.66527836664559e+004	(-4.98043371739984e+001dB,-1.74792147195906e+002°)
2.72673896573552e+004	(-5.01985463972136e+001dB,-1.74971740942593e+002°)
2.78961682963642e+004	(-5.05927183739555e+001dB,-1.75154223631863e+002°)
2.85394464009195e+004	(-5.09868414607881e+001dB,-1.75340074292179e+002°)
2.91975583247795e+004	(-5.13809028851563e+001dB,-1.75529800657073e+002°)
2.98708461318098e+004	(-5.17748885804494e+001dB,-1.75723941216889e+002°)
3.05596597737765e+004	(-5.21687829995605e+001dB,-1.75923067390294e+002°)
3.12643572722387e+004	(-5.25625689037426e+001dB,-1.76127785819922e+002°)
3.19853049046362e+004	(-5.29562271235756e+001dB,-1.76338740794363e+002°)
3.27228773946674e+004	(-5.33497362881711e+001dB,-1.76556616797357e+002°)
3.34774581070579e+004	(-5.37430725184206e+001dB,-1.76782141185570e+002°)
3.42494392468206e+004	(-5.41362090793511e+001dB,-1.77016086990657e+002°)
3.50392220631097e+004	(-5.45291159864459e+001dB,-1.77259275844004e+002°)
3.58472170577767e+004	(-5.49217595595201e+001dB,-1.77512581014458e+002°)
3.66738441987348e+004	(-5.53141019177516e+001dB,-1.77776930548308e+002°)
3.75195331382438e+004	(-5.57061004081751e+001dB,-1.78053310495237e+002°)
3.83847234362288e+004	(-5.60977069591544e+001dB,-1.78342768197594e+002°)
3.92698647887476e+004	(-5.64888673499613e+001dB,-1.78646415613327e+002°)
4.01754172617280e+004	(-5.68795203860435e+001dB,-1.78965432634496e+002°)
4.11018515300935e+004	(-5.72695969690800e+001dB,-1.79301070348996e+002°)
4.20496491224044e+004	(-5.76590190500868e+001dB,-1.79654654185828e+002°)
4.30193026711393e+004	(-5.80476984525789e+001dB,1.79972413138046e+002°)
4.40113161687489e+004	(-5.84355355528803e+001dB,1.79578648965119e+002°)
4.50262052296134e+004	(-5.88224178031739e+001dB,1.79162488462868e+002°)
4.60644973580417e+004	(-5.92082180841920e+001dB,1.78722282950168e+002°)
4.71267322224491e+004	(-5.95927928730752e+001dB,1.78256298967198e+002°)
4.82134619358590e+004	(-5.99759802147410e+001dB,1.77762718299721e+002°)
4.93252513428720e+004	(-6.03575974855526e+001dB,1.77239639213022e+002°)
5.04626783132524e+004	(-6.07374389419286e+001dB,1.76685079195890e+002°)
5.16263340422854e+004	(-6.11152730514767e+001dB,1.76096979562917e+002°)
5.28168233580597e+004	(-6.14908396094532e+001dB,1.75473212321823e+002°)
5.40347650358360e+004	(-6.18638466543771e+001dB,1.74811589762785e+002°)
5.52807921196658e+004	(-6.22339672063552e+001dB,1.74109877287198e+002°)
5.65555522514252e+004	(-6.26008358692468e+001dB,1.73365810041211e+002°)
5.78597080074369e+004	(-6.29640453553316e+001dB,1.72577113962485e+002°)
5.91939372428549e+004	(-6.33231430165142e+001dB,1.71741531873743e+002°)
6.05589334439895e+004	(-6.36776274939208e+001dB,1.70856855248954e+002°)
6.19554060887584e+004	(-6.40269456315380e+001dB,1.69920962243301e+002°)
6.33840810154480e+004	(-6.43704898366120e+001dB,1.68931862473670e+002°)
6.48457007999800e+004	(-6.47075961104799e+001dB,1.67887748874919e+002°)
6.63410251418756e+004	(-6.50375430128042e+001dB,1.66787056700467e+002°)
6.78708312591224e+004	(-6.53595518623115e+001dB,1.65628529375837e+002°)
6.94359142921442e+004	(-6.56727885040216e+001dB,1.64411290439799e+002°)
7.10370877170886e+004	(-6.59763669912282e+001dB,1.63134920212332e+002°)
7.26751837686433e+004	(-6.62693555214098e+001dB,1.61799535126170e+002°)
7.43510538726029e+004	(-6.65507849298527e+001dB,1.60405866872620e+002°)
7.60655690884109e+004	(-6.68196599676948e+001dB,1.58955337706722e+002°)
7.78196205619063e+004	(-6.70749734715888e+001dB,1.57450127498889e+002°)
7.96141199885104e+004	(-6.73157233631925e+001dB,1.55893227534451e+002°)
8.14500000870945e+004	(-6.75409322062376e+001dB,1.54288475758413e+002°)
8.33282150847752e+004	(-6.77496688051453e+001dB,1.52640568282551e+002°)
8.52497412128886e+004	(-6.79410710758196e+001dB,1.50955042617263e+002°)
8.72155772144016e+004	(-6.81143691808531e+001dB,1.49238229331135e+002°)
8.92267448630241e+004	(-6.82689077398647e+001dB,1.47497170643532e+002°)
9.12842894942919e+004	(-6.84041658258058e+001dB,1.45739506739356e+002°)
9.33892805488956e+004	(-6.85197734777025e+001dB,1.43973333112209e+002°)
9.55428121285394e+004	(-6.86155236078340e+001dB,1.42207034737223e+002°)
9.77460035646171e+004	(-6.86913784541587e+001dB,1.40449105000536e+002°)
1.00000000000000e+005	(-6.87474701056968e+001dB,1.38707958768754e+002°)
