Time (s),Channel 1 (V),Channel 2 (V)
0.00061625,-0.661954323,-1.278235369
0.0006175,-0.667913227,-1.289978202
0.00061875,-0.673864154,-1.301719711
0.00062,-0.67948602,-1.313147238
0.00062125,-0.685062372,-1.324175453
0.0006225,-0.69102158,-1.336145004
0.00062375,-0.696656552,-1.34721506
0.000625,-0.702080392,-1.358088072
0.00062625,-0.707420013,-1.368924836
0.0006275,-0.712878138,-1.38007601
0.00062875,-0.718646516,-1.391109666
0.00063,-0.724221896,-1.401729836
0.00063125,-0.729395143,-1.412916084
0.0006325,-0.734983416,-1.423801911
0.00063375,-0.74028722,-1.434097564
0.000635,-0.745443301,-1.445145601
0.00063625,-0.750433857,-1.454124991
0.0006375,-0.755710072,-1.46462891
0.00063875,-0.760990694,-1.475108272
0.00064,-0.765860172,-1.485279823
0.00064125,-0.770887497,-1.495015278
0.0006425,-0.775992893,-1.505660709
0.00064375,-0.780891309,-1.51506058
0.000645,-0.785502783,-1.524490866
0.00064625,-0.790386861,-1.534596629
0.0006475,-0.794962,-1.543395816
0.00064875,-0.799751674,-1.553389912
0.00065,-0.804591467,-1.562370685
0.00065125,-0.8090485,-1.571302751
0.0006525,-0.813553526,-1.580640968
0.00065375,-0.818384503,-1.590237712
0.000655,-0.822849362,-1.59860877
0.00065625,-0.82703221,-1.607325173
0.0006575,-0.831325152,-1.616039436
0.00065875,-0.835696609,-1.624463219
0.00066,-0.839878131,-1.63290622
0.00066125,-0.844386764,-1.641719963
0.0006625,-0.848402692,-1.649579456
0.00066375,-0.852500252,-1.657966651
0.000665,-0.856410456,-1.666774413
0.00066625,-0.860287504,-1.674231851
0.0006675,-0.864403551,-1.681658956
0.00066875,-0.868309999,-1.689881621
0.00067,-0.872161098,-1.697008773
0.00067125,-0.875818519,-1.704381218
0.0006725,-0.879723537,-1.712216462
0.00067375,-0.883046609,-1.719696218
0.000675,-0.886840571,-1.726599223
0.00067625,-0.890885403,-1.734248427
0.0006775,-0.894474908,-1.74104788
0.00067875,-0.897538692,-1.747462119
0.00068,-0.900808383,-1.754587055
0.00068125,-0.904164516,-1.761730277
0.0006825,-0.907567501,-1.767996474
0.00068375,-0.910943965,-1.774246945
0.000685,-0.913789958,-1.780612481
0.00068625,-0.916974386,-1.786438671
0.0006875,-0.919861126,-1.79271327
0.00068875,-0.922622689,-1.798628497
0.00069,-0.925964535,-1.804772584
0.00069125,-0.929222602,-1.810818223
0.0006925,-0.932075258,-1.816294178
0.00069375,-0.934995388,-1.821898961
0.000695,-0.937528498,-1.828073003
0.00069625,-0.939861444,-1.832468821
0.0006975,-0.942466841,-1.837891863
0.00069875,-0.945265223,-1.843106982
0.0007,-0.947556925,-1.847935395
0.00070125,-0.949828066,-1.852766323
0.0007025,-0.952289257,-1.857273014
0.00070375,-0.954734072,-1.862127106
0.000705,-0.957053044,-1.866712856
0.00070625,-0.959062901,-1.870803397
0.0007075,-0.961021857,-1.875100651
0.00070875,-0.963061926,-1.879111525
0.00071,-0.965163437,-1.882930093
0.00071125,-0.966912423,-1.886962834
0.0007125,-0.968746276,-1.890370285
0.00071375,-0.970655323,-1.893762981
0.000715,-0.972714086,-1.89773407
0.00071625,-0.9745784,-1.901496429
0.0007175,-0.97613888,-1.904181798
0.00071875,-0.977683449,-1.907588476
0.00072,-0.979290675,-1.910820122
0.00072125,-0.98057131,-1.913170725
0.0007225,-0.982156544,-1.916453146
0.00072375,-0.98335737,-1.918886349
0.000725,-0.98468772,-1.921106717
0.00072625,-0.985949901,-1.923682378
0.0007275,-0.987230828,-1.926525743
0.00072875,-0.988080025,-1.928134751
0.00073,-0.989024925,-1.930311154
0.00073125,-0.990077558,-1.93238645
0.0007325,-0.990996987,-1.93389226
0.00073375,-0.992190984,-1.935564261
0.000735,-0.99290346,-1.937634883
0.00073625,-0.993436098,-1.93896426
0.0007375,-0.994267796,-1.940143209
0.00073875,-0.994931725,-1.941962252
0.00074,-0.995631078,-1.942524756
0.00074125,-0.995968556,-1.943892848
0.0007425,-0.996431166,-1.944348639
0.00074375,-0.996869335,-1.945224227
0.000745,-0.997085571,-1.946201774
0.00074625,-0.997338596,-1.945957236
0.0007475,-0.997679387,-1.946629225
0.00074875,-0.99787356,-1.947085484
0.00075,-0.99788623,-1.946854841
0.00075125,-0.997601342,-1.94628873
0.0007525,-0.997389802,-1.94648219
0.00075375,-0.997209704,-1.946151693
0.000755,-0.997461331,-1.946446332
0.00075625,-0.99721892,-1.945066109
0.0007575,-0.997067402,-1.945243482
0.00075875,-0.996382897,-1.943760491
0.00076,-0.995938085,-1.943291026
0.00076125,-0.995564948,-1.942352023
0.0007625,-0.994942764,-1.940940893
0.00076375,-0.994343929,-1.939275831
0.000765,-0.9935311,-1.938260813
0.00076625,-0.992728274,-1.936028109
0.0007675,-0.991922665,-1.935027616
0.00076875,-0.99106745,-1.933600543
0.00077,-0.990160735,-1.931454391
0.00077125,-0.989314377,-1.929142558
0.0007725,-0.988159419,-1.927153673
0.00077375,-0.987055036,-1.924979339
0.000775,-0.985815437,-1.922603668
0.00077625,-0.984490224,-1.92029039
0.0007775,-0.983335704,-1.917748943
0.00077875,-0.982032572,-1.914841412
0.00078,-0.980538129,-1.911590242
0.00078125,-0.979229144,-1.909210245
0.0007825,-0.97768905,-1.90533237
0.00078375,-0.976223776,-1.903155721
0.000785,-0.974325203,-1.899306671
0.00078625,-0.972594985,-1.895431458
0.0007875,-0.970867877,-1.892214746
0.00078875,-0.968982163,-1.888534055
0.00079,-0.967181754,-1.884282146
0.00079125,-0.965137256,-1.88166394
0.0007925,-0.963077044,-1.877035992
0.00079375,-0.961085962,-1.873049468
0.000795,-0.959033192,-1.868377974
0.00079625,-0.956978343,-1.864092016
0.0007975,-0.954470363,-1.858903669
0.00079875,-0.952081515,-1.854699215
0.0008,-0.949958985,-1.850296544
0.00080125,-0.947484896,-1.84535295
0.0008025,-0.945095859,-1.840263392
0.00080375,-0.942419166,-1.835051247
0.000805,-0.939832118,-1.829774195
0.00080625,-0.937289364,-1.824138542
0.0008075,-0.934492921,-1.818922165
0.00080875,-0.931862758,-1.813094474
0.00081,-0.928947505,-1.807400491
0.00081125,-0.926095828,-1.801779523
0.0008125,-0.923042433,-1.795377839
0.00081375,-0.919800899,-1.789304463
0.000815,-0.916778334,-1.783658956
0.00081625,-0.913870168,-1.777207629
0.0008175,-0.910710186,-1.771225106
0.00081875,-0.907604064,-1.764221211
0.00082,-0.904213797,-1.757587343
0.00082125,-0.900628642,-1.750750525
0.0008225,-0.897463658,-1.7440323
0.00082375,-0.894089032,-1.737040506
0.000825,-0.890777174,-1.731016406
0.00082625,-0.887324811,-1.723291834
0.0008275,-0.883395955,-1.715644273
0.00082875,-0.879546433,-1.707999288
0.00083,-0.876017061,-1.701033548
0.00083125,-0.872035748,-1.692928973
0.0008325,-0.867896237,-1.684959129
0.00083375,-0.864246325,-1.67782096
0.000835,-0.86033094,-1.669591899
0.00083625,-0.85618107,-1.661074953
0.0008375,-0.852480565,-1.653708252
0.00083875,-0.848538378,-1.645130276
0.00084,-0.844271355,-1.636824625
0.00084125,-0.839804333,-1.628299169
0.0008425,-0.835386731,-1.620063108
0.00084375,-0.831230333,-1.611255657
0.000845,-0.826956645,-1.602177359
0.00084625,-0.822734574,-1.593935807
0.0008475,-0.818081609,-1.584756491
0.00084875,-0.813170216,-1.575648238
0.00085,-0.808876796,-1.566622305
0.00085125,-0.80431821,-1.557008809
0.0008525,-0.799805852,-1.548002628
0.00085375,-0.795235383,-1.539264126
0.000855,-0.790164977,-1.528428556
0.00085625,-0.785519232,-1.519993107
0.0008575,-0.780723965,-1.509677345
0.00085875,-0.775785364,-1.499420091
0.00086,-0.770440678,-1.489422279
0.00086125,-0.765589625,-1.479564094
0.0008625,-0.760756946,-1.469620303
0.00086375,-0.755722123,-1.459472808
0.000865,-0.750228649,-1.448900408
0.00086625,-0.744962147,-1.43849769
0.0008675,-0.740006219,-1.428151852
0.00086875,-0.734675439,-1.417593862
0.00087,-0.729160743,-1.406016175
0.00087125,-0.723837664,-1.395832855
0.0008725,-0.71872402,-1.385482657
0.00087375,-0.713336299,-1.374326166
0.000875,-0.707517352,-1.363361196
0.00087625,-0.701797453,-1.352093119
0.0008775,-0.696279949,-1.340255933
0.00087875,-0.690719428,-1.329205921
0.00088,-0.685265968,-1.318894201
0.00088125,-0.679636908,-1.307117383
0.0008825,-0.673462799,-1.2953074
0.00088375,-0.667733724,-1.283680362
0.000885,-0.661727785,-1.271653922
0.00088625,-0.655814886,-1.259379683
0.0008875,-0.650037435,-1.248354307
0.00088875,-0.644064925,-1.236141048
0.00089,-0.638112306,-1.224004036
0.00089125,-0.63195951,-1.212158852
0.0008925,-0.625957929,-1.200077058
0.00089375,-0.619841236,-1.18768898
0.000895,-0.613415495,-1.175252925
0.00089625,-0.607265925,-1.162201318
0.0008975,-0.601249561,-1.150719618
0.00089875,-0.594830421,-1.138079699
0.0009,-0.588455181,-1.12503371
0.00090125,-0.582097941,-1.112478653
0.0009025,-0.57582123,-1.099878944
0.00090375,-0.569231824,-1.086590411
0.000905,-0.562765519,-1.073559911
0.00090625,-0.55642749,-1.061477705
0.0009075,-0.549802354,-1.048195424
0.00090875,-0.543093664,-1.034611482
0.00091,-0.536619429,-1.021922086
0.00091125,-0.529863075,-1.00873001
0.0009125,-0.523451708,-0.99487264
0.00091375,-0.516712538,-0.982016064
0.000915,-0.509865411,-0.968133482
0.00091625,-0.50305978,-0.954722637
0.0009175,-0.496345266,-0.942024645
0.00091875,-0.489448729,-0.927400687
0.00092,-0.482539564,-0.913367663
0.00092125,-0.475615999,-0.899531376
0.0009225,-0.468851074,-0.88663487
0.00092375,-0.461814447,-0.872676922
0.000925,-0.455243449,-0.859052112
0.00092625,-0.447982305,-0.844927975
0.0009275,-0.440609272,-0.829823057
0.00092875,-0.433613733,-0.816382556
0.00093,-0.426462992,-0.802217284
0.00093125,-0.419406315,-0.787898298
0.0009325,-0.412366523,-0.773586308
0.00093375,-0.404959139,-0.75907771
0.000935,-0.397735442,-0.744490954
0.00093625,-0.390590045,-0.730717376
0.0009375,-0.383506146,-0.716712107
0.00093875,-0.376208922,-0.70159963
0.00094,-0.369091223,-0.686653736
0.00094125,-0.361404772,-0.672012977
0.0009425,-0.354226818,-0.657952107
0.00094375,-0.3469361,-0.643178925
0.000945,-0.339315671,-0.628692784
0.00094625,-0.331913918,-0.613628382
0.0009475,-0.324556466,-0.598564334
0.00094875,-0.316837021,-0.5834937
0.00095,-0.309406035,-0.568211073
0.00095125,-0.301991578,-0.553739954
0.0009525,-0.294560791,-0.539026902
0.00095375,-0.286995639,-0.523555329
0.000955,-0.279512788,-0.509165462
0.00095625,-0.271730146,-0.494230429
0.0009575,-0.264432988,-0.478927871
0.00095875,-0.256995035,-0.463077439
0.00096,-0.249276279,-0.448089763
0.00096125,-0.241690745,-0.432548854
0.0009625,-0.233884268,-0.417915593
0.00096375,-0.226099557,-0.402913381
0.000965,-0.218522599,-0.38701336
0.00096625,-0.210979502,-0.371705174
0.0009675,-0.20329032,-0.356570393
0.00096875,-0.195612899,-0.341051229
0.00097,-0.18759554,-0.325118984
0.00097125,-0.179960022,-0.310361272
0.0009725,-0.17234841,-0.295089433
0.00097375,-0.16437559,-0.279114264
0.000975,-0.156783271,-0.26312863
0.00097625,-0.149030648,-0.248326372
0.0009775,-0.14092835,-0.232246579
0.00097875,-0.133033945,-0.216811468
0.00098,-0.12528115,-0.200609319
0.00098125,-0.117778389,-0.185600117
0.0009825,-0.110087448,-0.170719287
0.00098375,-0.102222433,-0.154814948
0.000985,-0.094367095,-0.138842301
0.00098625,-0.086236587,-0.122999947
0.0009875,-0.078229115,-0.107072702
0.00098875,-0.070600786,-0.091706648
0.00099,-0.062921195,-0.075796293
0.00099125,-0.054905843,-0.060147979
0.0009925,-0.047254922,-0.044656871
0.00099375,-0.039207378,-0.02898608
0.000995,-0.031044379,-0.013087523
0.00099625,-0.023400053,0.002966254
0.0009975,-0.015696285,0.018412062
0.00099875,-0.007554986,0.034290763
0.001,0.000362462,0.050145237
0.00100125,0.008266087,0.065421052
0.0010025,0.015809915,0.080842596
0.00100375,0.023808965,0.09721691
0.001005,0.031713387,0.11310016
0.00100625,0.039679503,0.129012171
0.0010075,0.047370154,0.144422239
0.00100875,0.055190041,0.159879489
0.00101,0.063162774,0.17548613
0.00101125,0.07105741,0.191857599
0.0010125,0.078878192,0.206968169
0.00101375,0.086799924,0.22299637
0.001015,0.094785534,0.238866368
0.00101625,0.102430257,0.254419319
0.0010175,0.11003579,0.269340278
0.00101875,0.118011835,0.285047447
0.00102,0.126007737,0.301512035
0.00102125,0.133795552,0.316700639
0.0010225,0.141666856,0.332384034
0.00102375,0.149218877,0.3478199
0.001025,0.157010319,0.362891549
0.00102625,0.164887206,0.378998555
0.0010275,0.172745485,0.394384776
0.00102875,0.180530241,0.410187582
0.00103,0.188273455,0.425825547
0.00103125,0.195750526,0.441347051
0.0010325,0.203507935,0.456251901
0.00103375,0.211338292,0.471486023
0.001035,0.218969879,0.486883457
0.00103625,0.22658929,0.501711579
0.0010375,0.234214996,0.516892013
0.00103875,0.241885417,0.532768745
0.00104,0.249723158,0.548177831
0.00104125,0.257341543,0.563189143
0.0010425,0.264858802,0.578906274
0.00104375,0.272289155,0.593231447
0.001045,0.279687659,0.608250759
0.00104625,0.28753724,0.623751995
0.0010475,0.294961425,0.638009002
0.00104875,0.302522373,0.653574697
0.00105,0.310073549,0.668890375
0.00105125,0.31751238,0.683850314
0.0010525,0.324890048,0.698183395
0.00105375,0.332554789,0.713452884
0.001055,0.340040604,0.72809928
0.00105625,0.347246511,0.742324537
0.0010575,0.354690851,0.757739267
0.00105875,0.362092124,0.772258643
0.00106,0.369363856,0.786577956
0.00106125,0.376735641,0.801234718
0.0010625,0.384250912,0.816185436
0.00106375,0.391301848,0.830127335
0.001065,0.398322503,0.844516267
0.00106625,0.405710567,0.859244236
0.0010675,0.41272228,0.872896316
0.00106875,0.420059104,0.887982852
0.00107,0.427627764,0.902361962
0.00107125,0.434287487,0.915669886
0.0010725,0.441375628,0.930643024
0.00107375,0.448489836,0.94453126
0.001075,0.455551444,0.958611148
0.00107625,0.462349811,0.972333813
0.0010775,0.469288312,0.985566579
0.00107875,0.476573826,0.999892974
0.00108,0.483167337,1.013116207
0.00108125,0.490088409,1.027405207
0.0010825,0.496805497,1.040622922
0.00108375,0.50359413,1.054571399
0.001085,0.510739308,1.068846494
0.00108625,0.51763396,1.08162131
0.0010875,0.524314765,1.09490526
0.00108875,0.530787982,1.108432888
0.00109,0.537385672,1.121565009
0.00109125,0.543938657,1.134921579
0.0010925,0.55070043,1.148191316
0.00109375,0.55734154,1.161173504
0.001095,0.563816603,1.173676769
0.00109625,0.570048279,1.186563098
0.0010975,0.576640318,1.199747152
0.00109875,0.583128675,1.212554187
0.0011,0.589433598,1.22526312
0.00110125,0.595857047,1.238247159
0.0011025,0.602122616,1.250323454
0.00110375,0.60858595,1.26349683
0.001105,0.614661643,1.275506286
0.00110625,0.620734561,1.287767066
0.0011075,0.626784702,1.29995202
0.00110875,0.633039626,1.312822849
0.00111,0.639381977,1.324890552
0.00111125,0.645548042,1.336778406
0.0011125,0.65142537,1.348858507
0.00111375,0.657372836,1.360608552
0.001115,0.663097622,1.372356189
0.00111625,0.668848419,1.38430439
0.0011175,0.674782329,1.395923452
0.00111875,0.680616098,1.407498326
0.00112,0.686606955,1.419122129
0.00112125,0.692201505,1.430078089
0.0011225,0.697697455,1.441475883
0.00112375,0.703345678,1.452498981
0.001125,0.709001407,1.464278556
0.00112625,0.714457683,1.47590812
0.0011275,0.719981678,1.486350405
0.00112875,0.725705953,1.497144491
0.00113,0.731148379,1.508171705
0.00113125,0.73636603,1.518676653
0.0011325,0.741436335,1.52913456
0.00113375,0.746953825,1.540215323
0.001135,0.752145997,1.550142675
0.00113625,0.75715948,1.560243327
0.0011375,0.762282555,1.570664048
0.00113875,0.767285881,1.580685146
0.00114,0.772780062,1.591120108
0.00114125,0.777886353,1.601925854
0.0011425,0.782503849,1.610755432
0.00114375,0.787157757,1.620382454
0.001145,0.792189644,1.630630072
0.00114625,0.797037208,1.640413266
0.0011475,0.801626253,1.649556441
0.00114875,0.806310663,1.659393838
0.00115,0.810937815,1.66872178
0.00115125,0.815323163,1.677061073
0.0011525,0.820098713,1.686940509
0.00115375,0.824668196,1.695842828
0.001155,0.829148766,1.704378458
0.00115625,0.833563506,1.713350142
0.0011575,0.838056956,1.722558789
0.00115875,0.842278196,1.731143899
0.00116,0.846637661,1.739781777
0.00116125,0.850573423,1.747844842
0.0011625,0.854786719,1.755864221
0.00116375,0.858943209,1.764495545
0.001165,0.863005312,1.772759695
0.00116625,0.866924465,1.780054372
0.0011675,0.870957168,1.788337955
0.00116875,0.874585651,1.796139789
0.00117,0.878608138,1.803416487
0.00117125,0.882412113,1.811199367
0.0011725,0.885910043,1.819166184
0.00117375,0.889665896,1.826186625
0.001175,0.893159652,1.833542218
0.00117625,0.896793561,1.840529714
0.0011775,0.900278095,1.847212313
0.00117875,0.903944442,1.85408045
0.00118,0.907174908,1.861036911
0.00118125,0.910458806,1.867490582
0.0011825,0.913659265,1.874123632
0.00118375,0.916820817,1.880594663
0.001185,0.919879153,1.88685116
0.00118625,0.923084432,1.892626958
0.0011875,0.926195879,1.899122701
0.00118875,0.929282873,1.90551437
0.00119,0.932199162,1.91155518
0.00119125,0.934983464,1.917174226
0.0011925,0.937569418,1.92236478
0.00119375,0.940455605,1.927762919
0.001195,0.943173349,1.933744466
0.00119625,0.945955787,1.9390368
0.0011975,0.948603316,1.944669137
0.00119875,0.951264943,1.949422382
0.0012,0.953520037,1.953900347
0.00120125,0.955692163,1.958759937
0.0012025,0.95827899,1.963515562
0.00120375,0.960643846,1.967906836
0.001205,0.963002819,1.972725867
0.00120625,0.965168105,1.977180377
0.0012075,0.967311336,1.981530637
0.00120875,0.969513219,1.985931292
0.00121,0.971302994,1.989506662
0.00121125,0.973216224,1.992955925
0.0012125,0.97484018,1.996753005
0.00121375,0.976484808,2.000265901
0.001215,0.978227772,2.003658774
0.00121625,0.98012133,2.00729297
0.0012175,0.98197712,2.010744789
0.00121875,0.983463028,2.014179377
0.00122,0.985115551,2.017275146
0.00122125,0.986532639,2.020443524
0.0012225,0.988016225,2.023019379
0.00122375,0.989317216,2.024523731
0.001225,0.990402637,2.027404424
0.00122625,0.991704986,2.030187512
0.0012275,0.992865567,2.031987572
0.00122875,0.994202918,2.034990508
0.00123,0.995270424,2.037088527
0.00123125,0.99637187,2.039259758
0.0012325,0.997092581,2.040726952
0.00123375,0.997818744,2.042629941
0.001235,0.998476761,2.043243224
0.00123625,0.999228559,2.045155378
0.0012375,0.999941979,2.046802969
0.00123875,1.00056236,2.047788907
0.00124,1.001295431,2.048953431
0.00124125,1.001667055,2.049606568
0.0012425,1.002088964,2.050567093
0.00124375,1.002282737,2.051273789
0.001245,1.002668745,2.052279628
0.00124625,1.003025826,2.05279254
0.0012475,1.00324473,2.052702799
0.00124875,1.003294021,2.052654613
0.00125,1.003219501,2.052611345
0.00125125,1.003204692,2.052528438
0.0012525,1.003196924,2.05278307
0.00125375,1.00311739,2.053118115
0.001255,1.002889215,2.052367342
0.00125625,1.002741986,2.051553546
0.0012575,1.002439781,2.051081492
0.00125875,1.00210267,2.050104259
0.00126,1.001527629,2.048687658
0.00126125,1.001401594,2.049090682
0.0012625,1.000756477,2.047108189
0.00126375,1.000002734,2.045734801
0.001265,0.99922878,2.044463911
0.00126625,0.998739838,2.043100261
0.0012675,0.997877528,2.041938458
0.00126875,0.997050081,2.039671329
0.00127,0.996000303,2.037211265
0.00127125,0.99507828,2.035638622
0.0012725,0.994030221,2.033668332
0.00127375,0.99284275,2.031265276
0.001275,0.991707081,2.028873446
0.00127625,0.990637396,2.026363129
0.0012775,0.98944155,2.023917814
0.00127875,0.987872331,2.020673259
0.00128,0.98651029,2.018380965
0.00128125,0.984965158,2.015320922
0.0012825,0.983399456,2.012430515
0.00128375,0.981752677,2.0089889
0.001285,0.980202111,2.005924841
0.00128625,0.978389177,2.002040801
0.0012875,0.976688154,1.998749041
0.00128875,0.97518133,1.995096737
0.00129,0.97315212,1.990573574
0.00129125,0.971107155,1.987480256
0.0012925,0.969129293,1.983017779
0.00129375,0.967113526,1.978512127
0.001295,0.964910531,1.974767076
0.00129625,0.962843261,1.970230757
0.0012975,0.960623795,1.965731613
0.00129875,0.958447006,1.961531469
0.0013,0.955877506,1.956006852
0.00130125,0.95352652,1.951314285
0.0013025,0.951384999,1.947071471
0.00130375,0.948708133,1.941259561
0.001305,0.946039779,1.935860674
0.00130625,0.94331091,1.930858128
0.0013075,0.940469202,1.925004519
0.00130875,0.937517951,1.919268905
0.00131,0.934835618,1.913744825
0.00131125,0.932147849,1.908019666
0.0013125,0.929007842,1.901951678
0.00131375,0.926067838,1.895901799
0.001315,0.922867223,1.88956527
0.00131625,0.920039174,1.88334154
0.0013175,0.916845515,1.877239194
0.00131875,0.913754263,1.870532506
0.00132,0.910669852,1.863778884
0.00132125,0.906975782,1.857062442
0.0013225,0.903696971,1.850864754
0.00132375,0.900232075,1.843203713
0.001325,0.896568796,1.836014596
0.00132625,0.892923562,1.828578391
0.0013275,0.8894803,1.821745706
0.00132875,0.886129669,1.815490007
0.00133,0.882463455,1.807616499
0.00133125,0.878678079,1.800010856
0.0013325,0.874444487,1.791238834
0.00133375,0.870483622,1.783632976
0.001335,0.866832112,1.776005294
0.00133625,0.862921631,1.768126092
0.0013375,0.858936425,1.759977203
0.00133875,0.854914452,1.751330346
0.00134,0.850661668,1.743775675
0.00134125,0.846419425,1.735086678
0.0013425,0.842258681,1.726094343
0.00134375,0.837952896,1.718198405
0.001345,0.833425965,1.708922093
0.00134625,0.828915465,1.699244818
0.0013475,0.82441935,1.690332118
0.00134875,0.820195075,1.682222933
0.00135,0.815630786,1.672667493
0.00135125,0.810695684,1.663267055
0.0013525,0.806021816,1.653924325
0.00135375,0.801620725,1.644084955
0.001355,0.797135302,1.634631833
0.00135625,0.792188407,1.625424324
0.0013575,0.787141303,1.615113182
0.00135875,0.782324759,1.605239595
0.00136,0.777685422,1.596465971
0.00136125,0.772720095,1.586098197
0.0013625,0.767184363,1.575430132
0.00136375,0.762066304,1.565821667
0.001365,0.757144584,1.555015172
0.00136625,0.752080025,1.544368993
0.0013675,0.746703374,1.533918808
0.00136875,0.741142654,1.522981407
0.00137,0.73602694,1.512680966
0.00137125,0.73070797,1.501681498
0.0013725,0.725177446,1.490235871
0.00137375,0.720059123,1.479957646
0.001375,0.714608741,1.469101722
0.00137625,0.708883606,1.457746025
0.0013775,0.703184014,1.446758361
0.00137875,0.69773223,1.43611775
0.00138,0.692186929,1.424281562
0.00138125,0.686479148,1.412327715
0.0013825,0.680645629,1.401329691
0.00138375,0.674731859,1.389450539
0.001385,0.668999456,1.377339072
0.00138625,0.663076897,1.36637673
0.0013875,0.656858458,1.353890569
0.00138875,0.651018981,1.341966645
0.00139,0.645254641,1.330248264
0.00139125,0.639144857,1.317526932
0.0013925,0.632948479,1.305806245
0.00139375,0.627147277,1.293755471
0.001395,0.620712787,1.281002728
0.00139625,0.614532773,1.268632912
0.0013975,0.608399888,1.256607324
0.00139875,0.602136566,1.243655494
0.0014,0.595758336,1.230855389
0.00140125,0.589398408,1.219137229
0.0014025,0.583094578,1.205698632
0.00140375,0.576616121,1.192258242
0.001405,0.570194817,1.179714767
0.00140625,0.56363193,1.167258374
0.0014075,0.557250141,1.15436854
0.00140875,0.550272155,1.139774482
0.00141,0.543869108,1.127402603
0.00141125,0.537315887,1.114001351
0.0014125,0.530511836,1.100940119
0.00141375,0.523788355,1.087924147
0.001415,0.517329435,1.074519543
0.00141625,0.510843478,1.060859197
0.0014175,0.504000379,1.047736792
0.00141875,0.496894599,1.032998578
0.00142,0.489909865,1.019602251
0.00142125,0.482889394,1.006177856
0.0014225,0.476206367,0.992434662
0.00142375,0.469384905,0.978420714
0.001425,0.462251026,0.964656354
0.00142625,0.455252709,0.950782836
0.0014275,0.448318726,0.936878024
0.00142875,0.441280118,0.922982846
0.00143,0.434269028,0.908085885
0.00143125,0.427240497,0.893713049
0.0014325,0.419850659,0.879648337
0.00143375,0.412457666,0.865171165
0.001435,0.405547699,0.850870902
0.00143625,0.398359505,0.836656284
0.0014375,0.391436305,0.822762492
0.00143875,0.384006987,0.807992282
0.00144,0.376559905,0.793173785
0.00144125,0.369245147,0.778841623
0.0014425,0.361961571,0.763794461
0.00144375,0.354645066,0.749817625
0.001445,0.34731493,0.735222708
0.00144625,0.339870146,0.720225759
0.0014475,0.332276332,0.704884507
0.00144875,0.324962417,0.689983943
0.00145,0.317456534,0.674871379
0.00145125,0.309798509,0.660389321
0.0014525,0.302414596,0.645618553
0.00145375,0.294910508,0.630429963
0.001455,0.287136265,0.615220824
0.00145625,0.27963248,0.599793811
0.0014575,0.272201575,0.584693033
0.00145875,0.264600116,0.569858085
0.00146,0.257197634,0.555170623
0.00146125,0.249483268,0.539514941
0.0014625,0.241673939,0.524283943
0.00146375,0.234095892,0.509067284
0.001465,0.226445576,0.493622995
0.00146625,0.218752298,0.478410915
0.0014675,0.211376356,0.462930054
0.00146875,0.203676665,0.447713987
0.00147,0.195730719,0.432829994
0.00147125,0.187813355,0.416786457
0.0014725,0.179859687,0.400733608
0.00147375,0.172244051,0.385607181
0.001475,0.16465884,0.370705493
0.00147625,0.157039535,0.354940803
0.0014775,0.14913067,0.339008341
0.00147875,0.141281643,0.323432652
0.00148,0.133591158,0.308333969
0.00148125,0.125937585,0.29277525
0.0014825,0.118019066,0.277280747
0.00148375,0.110157261,0.261197269
0.001485,0.102512551,0.245731242
0.00148625,0.094488158,0.229697469
0.0014875,0.086530663,0.214177922
0.00148875,0.078730528,0.198613296
0.00149,0.070880493,0.18310495
0.00149125,0.062968089,0.166821076
0.0014925,0.055328092,0.151586158
0.00149375,0.047430553,0.136357989
0.001495,0.039488573,0.119909914
0.00149625,0.031478487,0.103886896
0.0014975,0.023807655,0.088796367
0.00149875,0.015809424,0.072851243
0.0015,0.007957181,0.057149308
0.00150125,0.000166332,0.041502158
0.0015025,-0.007778503,0.025220709
0.00150375,-0.015685262,0.009852117
0.001505,-0.023524262,-0.005524013
0.00150625,-0.031649924,-0.022005969
0.0015075,-0.03950839,-0.037964967
0.00150875,-0.047092417,-0.052732283
0.00151,-0.055079046,-0.069355896
0.00151125,-0.063214335,-0.084991622
0.0015125,-0.070920641,-0.100063779
0.00151375,-0.078573404,-0.115960518
0.001515,-0.086436396,-0.132169685
0.00151625,-0.094450443,-0.147078816
0.0015175,-0.102123341,-0.162613265
0.00151875,-0.109945153,-0.178406512
0.00152,-0.11780939,-0.194098609
0.00152125,-0.125625904,-0.210110412
0.0015225,-0.133434204,-0.225474478
0.00152375,-0.141242043,-0.241027418
0.001525,-0.149087344,-0.256604485
0.00152625,-0.156733994,-0.271816337
0.0015275,-0.164614143,-0.287673004
0.00152875,-0.172348252,-0.303234944
0.00153,-0.180248411,-0.319437083
0.00153125,-0.187829697,-0.333971575
0.0015325,-0.195413634,-0.348307583
0.00153375,-0.203349927,-0.364936606
0.001535,-0.211059973,-0.380081801
0.00153625,-0.218594671,-0.394812137
0.0015375,-0.226501151,-0.411212746
0.00153875,-0.234160145,-0.426691278
0.00154,-0.241627878,-0.441362737
0.00154125,-0.249377258,-0.456866501
0.0015425,-0.257224499,-0.472539939
0.00154375,-0.264639856,-0.487333473
0.001545,-0.272202845,-0.502574018
0.00154625,-0.279749049,-0.51755557
0.0015475,-0.287038059,-0.531660751
0.00154875,-0.294573428,-0.546988576
0.00155,-0.302303604,-0.562216429
