time	V(vout)
0.00E+00	5.71171E-07
2.70E-03	5.33586E-06
2.70E-03	1.74763E-07
2.71E-03	-2.90693E-06
2.72E-03	-3.90921E-06
2.73E-03	-2.83209E-06
2.74E-03	3.24432E-07
2.75E-03	5.56036E-06
2.76E-03	1.28757E-05
2.76E-03	-9.04004E-07
2.77E-03	-9.55399E-06
2.78E-03	-1.30743E-05
2.78E-03	-1.14648E-05
2.79E-03	-4.72571E-06
2.80E-03	7.14314E-06
2.80E-03	2.41417E-05
2.81E-03	1.63903E-05
2.81E-03	8.55895E-06
2.82E-03	6.47757E-07
2.82E-03	-7.34332E-06
2.83E-03	-1.54143E-05
2.83E-03	-2.35651E-05
2.84E-03	-3.17959E-05
2.84E-03	-1.55487E-05
2.84E-03	-1.06483E-06
2.85E-03	1.16557E-05
2.85E-03	2.26128E-05
2.85E-03	3.18066E-05
2.86E-03	3.9237E-05
2.86E-03	4.49041E-05
2.86E-03	2.81323E-05
2.87E-03	1.17927E-05
2.87E-03	-4.11487E-06
2.87E-03	-1.95903E-05
2.88E-03	-3.46335E-05
2.88E-03	-4.92446E-05
2.88E-03	-6.34236E-05
2.89E-03	-3.24056E-05
2.90E-03	5.76796E-05
2.91E-03	8.84947E-05
2.92E-03	6.11757E-05
2.93E-03	-6.07524E-05
2.93E-03	-0.000111395
2.94E-03	-0.000115189
2.94E-03	-5.68422E-05
2.95E-03	0.000113012
2.96E-03	0.000163294
2.96E-03	0.00015198
2.97E-03	5.09293E-05
2.98E-03	-0.000113933
2.98E-03	-0.000208005
2.99E-03	-0.000226537
2.99E-03	-0.000220716
2.99E-03	-0.000190226
3.00E-03	-0.000119741
3.00E-03	0.000108155
3.01E-03	0.000197486
3.01E-03	0.00025793
3.01E-03	0.000299486
3.01E-03	0.000314833
3.02E-03	0.000299273
3.02E-03	0.000245496
3.02E-03	0.000141308
3.03E-03	-5.06295E-06
3.03E-03	-0.000185741
3.03E-03	-0.000297627
3.03E-03	-0.000376097
3.04E-03	-0.00042314
3.04E-03	-0.000429039
3.04E-03	-0.000392268
3.05E-03	-0.000293455
3.05E-03	-0.000133435
3.05E-03	9.0691E-05
3.06E-03	0.000291321
3.06E-03	0.000427838
3.06E-03	0.000534415
3.06E-03	0.000587102
3.07E-03	0.000578852
3.07E-03	0.000507318
3.07E-03	0.000335378
3.08E-03	9.24079E-05
3.08E-03	-0.000242525
3.08E-03	-0.000486283
3.08E-03	-0.000648892
3.09E-03	-0.000764296
3.09E-03	-0.000812229
3.09E-03	-0.000782495
3.10E-03	-0.000659875
3.10E-03	-0.000405767
3.10E-03	-4.42099E-05
3.11E-03	0.000343428
3.11E-03	0.000662115
3.11E-03	0.000886012
3.11E-03	0.001046086
3.12E-03	0.001116487
3.12E-03	0.001081419
3.12E-03	0.000920588
3.12E-03	0.000578879
3.13E-03	9.01102E-05
3.13E-03	-0.000392556
3.13E-03	-0.000833416
3.14E-03	-0.001159464
3.14E-03	-0.001400089
3.14E-03	-0.00152654
3.14E-03	-0.001488546
3.15E-03	-0.001271454
3.15E-03	-0.000816523
3.15E-03	-0.000146447
3.16E-03	0.000494064
3.16E-03	0.001145547
3.16E-03	0.001605436
3.16E-03	0.001940837
3.17E-03	0.002100222
3.17E-03	0.002057235
3.17E-03	0.001786849
3.18E-03	0.001169342
3.18E-03	0.000287227
3.18E-03	-0.000564425
3.18E-03	-0.001440563
3.19E-03	-0.00217034
3.19E-03	-0.002645883
3.19E-03	-0.002879346
3.19E-03	-0.002836142
3.20E-03	-0.002487638
3.20E-03	-0.001659853
3.20E-03	-0.000477476
3.21E-03	0.000664299
3.21E-03	0.001853631
3.21E-03	0.002865635
3.21E-03	0.003559369
3.22E-03	0.003941779
3.22E-03	0.00390923
3.22E-03	0.003450042
3.23E-03	0.00234421
3.23E-03	0.000739641
3.23E-03	-0.000790872
3.24E-03	-0.002411874
3.24E-03	-0.003804675
3.24E-03	-0.004814174
3.24E-03	-0.005396972
3.25E-03	-0.005453413
3.25E-03	-0.004977955
3.25E-03	-0.003690792
3.25E-03	-0.001674695
3.26E-03	0.000391255
3.26E-03	0.002385003
3.26E-03	0.004342153
3.26E-03	0.005859884
3.27E-03	0.00696985
3.27E-03	0.007507056
3.27E-03	0.007349053
3.27E-03	0.006380343
3.28E-03	0.004188703
3.28E-03	0.001035848
3.28E-03	-0.001774136
3.29E-03	-0.004701706
3.29E-03	-0.007372215
3.29E-03	-0.009184691
3.29E-03	-0.01021943
3.30E-03	-0.01018804
3.30E-03	-0.009070828
3.30E-03	-0.006270255
3.31E-03	-0.002205462
3.31E-03	0.001586202
3.31E-03	0.005706549
3.31E-03	0.009322613
3.32E-03	0.01216989
3.32E-03	0.01383776
3.32E-03	0.01426787
3.32E-03	0.01337994
3.33E-03	0.01061771
3.33E-03	0.005816195
3.33E-03	0.000545747
3.34E-03	-0.004433302
3.34E-03	-0.009466534
3.34E-03	-0.0138615
3.34E-03	-0.01726025
3.35E-03	-0.01926601
3.35E-03	-0.01935656
3.35E-03	-0.01747569
3.35E-03	-0.01238487
3.36E-03	-0.005025025
3.36E-03	0.001994736
3.36E-03	0.009827983
3.37E-03	0.01661909
3.37E-03	0.02174019
3.37E-03	0.02534783
3.37E-03	0.02693137
3.37E-03	0.02607643
3.38E-03	0.02219098
3.38E-03	0.01409957
3.38E-03	0.003962859
3.39E-03	-0.005544157
3.39E-03	-0.01559224
3.39E-03	-0.02490066
3.39E-03	-0.03193823
3.40E-03	-0.03618691
3.40E-03	-0.03705714
3.40E-03	-0.03443524
3.40E-03	-0.02671423
3.41E-03	-0.01383489
3.41E-03	-0.000125165
3.41E-03	0.01261845
3.42E-03	0.02540123
3.42E-03	0.0365627
3.42E-03	0.04515847
3.42E-03	0.05024477
3.43E-03	0.05023542
3.43E-03	0.0449702
3.43E-03	0.03168884
3.43E-03	0.01571624
3.44E-03	-0.002498385
3.44E-03	-0.0221956
3.44E-03	-0.03948372
3.44E-03	-0.05359158
3.45E-03	-0.0641802
3.45E-03	-0.06965216
3.45E-03	-0.06868729
3.45E-03	-0.06038845
3.46E-03	-0.0412496
3.46E-03	-0.02238182
3.46E-03	0.002135689
3.46E-03	0.02834116
3.47E-03	0.05220873
3.47E-03	0.07205854
3.47E-03	0.08725063
3.47E-03	0.09554224
3.48E-03	0.09702159
3.48E-03	0.09647127
3.48E-03	0.09423861
3.48E-03	0.08772326
3.48E-03	0.06914859
3.48E-03	0.05028115
3.49E-03	0.02584846
3.49E-03	-0.005202016
3.49E-03	-0.04070651
3.49E-03	-0.07183545
3.50E-03	-0.09908929
3.50E-03	-0.1197471
3.50E-03	-0.1317439
3.50E-03	-0.132732
3.50E-03	-0.1317731
3.50E-03	-0.1281827
3.51E-03	-0.1191282
3.51E-03	-0.1163099
3.51E-03	-0.1095069
3.51E-03	-0.09342397
3.51E-03	-0.06342034
3.51E-03	-0.02883094
3.51E-03	0.009707683
3.52E-03	0.05785008
3.52E-03	0.1003802
3.52E-03	0.1375223
3.52E-03	0.1657517
3.53E-03	0.1811261
3.53E-03	0.1797383
3.53E-03	0.1642125
3.53E-03	0.1598746
3.53E-03	0.1489754
3.53E-03	0.1459776
3.53E-03	0.139388
3.53E-03	0.1251116
3.53E-03	0.1005578
3.54E-03	0.06337868
3.54E-03	0.01401931
3.54E-03	-0.04663645
3.54E-03	-0.1073579
3.55E-03	-0.1678283
3.55E-03	-0.2149141
3.55E-03	-0.2446697
3.55E-03	-0.25196
3.56E-03	-0.2356394
3.56E-03	-0.1928426
3.56E-03	-0.1862022
3.56E-03	-0.1842596
3.56E-03	-0.1717998
3.56E-03	-0.154285
3.56E-03	-0.1333479
3.56E-03	-0.09615895
3.56E-03	-0.05634643
3.56E-03	0.008748534
3.57E-03	0.08066767
3.57E-03	0.1444841
3.57E-03	0.2256605
3.57E-03	0.2893896
3.58E-03	0.3335105
3.58E-03	0.3474307
3.58E-03	0.3289325
3.58E-03	0.2770297
3.58E-03	0.2684097
3.58E-03	0.2424745
3.58E-03	0.2283277
3.59E-03	0.2098872
3.59E-03	0.1896524
3.59E-03	0.1620931
3.59E-03	0.1292597
3.59E-03	0.07980073
3.59E-03	0.008558486
3.59E-03	-0.0772751
3.59E-03	-0.16451
3.60E-03	-0.2598847
3.60E-03	-0.3559432
3.60E-03	-0.4302378
3.60E-03	-0.4725486
3.60E-03	-0.4713417
3.61E-03	-0.4220143
3.61E-03	-0.3087057
3.61E-03	-0.2954699
3.61E-03	-0.2890315
3.61E-03	-0.2825507
3.61E-03	-0.2760275
3.61E-03	-0.269462
3.61E-03	-0.2628542
3.61E-03	-0.2562039
3.61E-03	-0.2495114
3.61E-03	-0.2200778
3.61E-03	-0.1807985
3.61E-03	-0.1235329
3.62E-03	-0.03495853
3.62E-03	0.07791069
3.62E-03	0.1905821
3.62E-03	0.3240611
3.62E-03	0.4665795
3.62E-03	0.5768068
3.63E-03	0.6469478
3.63E-03	0.6524278
3.63E-03	0.5918594
3.64E-03	0.4442132
3.64E-03	0.4280405
3.64E-03	0.3811616
3.64E-03	0.3631995
3.64E-03	0.3425232
3.64E-03	0.3077174
3.64E-03	0.2680347
3.64E-03	0.2127613
3.64E-03	0.1343869
3.64E-03	0.05803763
3.64E-03	-0.03250433
3.64E-03	-0.1306679
3.64E-03	-0.2862441
3.65E-03	-0.4798093
3.65E-03	-0.6527124
3.65E-03	-0.8030384
3.65E-03	-0.8943069
3.66E-03	-0.8973143
3.66E-03	-0.8084803
3.66E-03	-0.5835046
3.66E-03	-0.409618
3.66E-03	-0.4048415
3.66E-03	-0.3947861
3.66E-03	-0.3747426
3.66E-03	-0.3345026
3.66E-03	-0.288819
3.66E-03	-0.2338878
3.67E-03	-0.1752103
3.67E-03	-0.106255
3.67E-03	-0.02577849
3.67E-03	0.085062
3.67E-03	0.2057127
3.67E-03	0.4440726
3.67E-03	0.6757599
3.67E-03	0.9392793
3.68E-03	1.128781
3.68E-03	1.238444
3.68E-03	1.236436
3.68E-03	1.112924
3.69E-03	0.8365648
3.69E-03	0.5696886
3.69E-03	0.5622551
3.69E-03	0.5548457
3.69E-03	0.5474602
3.69E-03	0.5400988
3.69E-03	0.5327613
3.69E-03	0.5254478
3.69E-03	0.5181583
3.69E-03	0.4801699
3.69E-03	0.4295825
3.69E-03	0.3418278
3.69E-03	0.254905
3.69E-03	0.1370744
3.69E-03	0.004770917
3.69E-03	-0.2034842
3.69E-03	-0.4195208
3.70E-03	-0.763519
3.70E-03	-1.151105
3.70E-03	-1.468787
3.70E-03	-1.675788
3.71E-03	-1.730516
3.71E-03	-1.623588
3.71E-03	-1.338365
3.71E-03	-1.287
3.71E-03	-1.133118
3.71E-03	-1.064991
3.71E-03	-1.042048
3.71E-03	-1.018686
3.71E-03	-0.9949037
3.71E-03	-0.9707026
3.71E-03	-0.9460821
3.71E-03	-0.9210424
3.71E-03	-0.8955833
3.71E-03	-0.8611213
3.71E-03	-0.8217742
3.71E-03	-0.7539803
3.72E-03	-0.6801124
3.72E-03	-0.5763848
3.72E-03	-0.4637168
3.72E-03	-0.3545078
3.72E-03	-0.2235679
3.72E-03	-0.07866079
3.72E-03	0.1296487
3.72E-03	0.3488933
3.72E-03	0.6959139
3.72E-03	1.154703
3.72E-03	1.57644
3.73E-03	2.016526
3.73E-03	2.348175
3.73E-03	2.392059
3.73E-03	2.41887
3.73E-03	2.413985
3.73E-03	2.305161
3.74E-03	1.910351
3.74E-03	1.256296
3.74E-03	0.6255323
3.74E-03	0.4657287
3.74E-03	0.2778617
3.74E-03	-0.1071403
3.75E-03	-0.762502
3.75E-03	-1.494058
3.75E-03	-2.228275
3.75E-03	-2.822546
3.76E-03	-3.202478
3.76E-03	-3.285275
3.76E-03	-3.063979
3.76E-03	-2.533715
3.76E-03	-2.444085
3.76E-03	-2.226244
3.77E-03	-1.737033
3.77E-03	-0.9491079
3.77E-03	-0.7555913
3.77E-03	-0.5284542
3.77E-03	-0.06146351
3.77E-03	0.8889142
3.77E-03	1.911005
3.77E-03	2.054147
3.77E-03	2.402433
3.77E-03	2.536691
3.78E-03	2.794624
3.78E-03	3.260656
3.78E-03	3.993473
3.78E-03	4.114697
3.78E-03	4.22073
3.78E-03	4.311572
3.78E-03	4.387223
3.78E-03	4.447682
3.78E-03	4.492951
3.78E-03	4.523028
3.78E-03	4.513303
3.79E-03	4.148616
3.79E-03	3.266659
3.79E-03	3.148271
3.79E-03	3.064758
3.79E-03	2.978907
3.79E-03	2.890716
3.79E-03	2.800187
3.79E-03	2.707319
3.79E-03	2.612113
3.79E-03	2.514568
3.79E-03	2.390307
3.79E-03	2.262535
3.79E-03	2.131252
3.79E-03	1.996458
3.79E-03	1.858152
3.79E-03	1.716335
3.79E-03	1.571007
3.79E-03	1.264496
3.79E-03	0.6285115
3.80E-03	-0.3319743
3.80E-03	-1.854979
3.80E-03	-3.372792
3.80E-03	-3.477491
3.80E-03	-3.67814
3.80E-03	-4.067161
3.80E-03	-4.369132
3.80E-03	-4.542142
3.80E-03	-4.645009
3.80E-03	-4.723606
3.80E-03	-4.791183
3.80E-03	-4.859868
3.80E-03	-4.911695
3.80E-03	-4.942095
3.80E-03	-4.959598
3.80E-03	-4.9708
3.80E-03	-4.975772
3.81E-03	-4.97997
3.81E-03	-4.981786
3.81E-03	-4.982241
3.81E-03	-4.982641
3.81E-03	-4.983312
3.81E-03	-4.984023
3.81E-03	-4.984393
3.81E-03	-4.984758
3.81E-03	-4.985143
3.81E-03	-4.985429
3.81E-03	-4.984879
3.81E-03	-4.983016
3.81E-03	-4.977078
3.81E-03	-4.961206
3.81E-03	-4.936556
3.81E-03	-4.928443
3.81E-03	-4.889602
3.81E-03	-4.783044
3.81E-03	-4.747593
3.81E-03	-4.63622
3.81E-03	-4.434144
3.81E-03	-4.209076
3.81E-03	-4.020258
3.81E-03	-3.873884
3.81E-03	-3.734015
3.81E-03	-3.664071
3.81E-03	-3.610271
3.81E-03	-3.586392
3.82E-03	-3.577606
3.82E-03	-3.583768
3.82E-03	-3.599633
3.82E-03	-3.620739
3.82E-03	-3.639175
3.82E-03	-3.653572
3.82E-03	-3.660429
3.82E-03	-3.660529
3.82E-03	-3.652564
3.82E-03	-3.631551
3.82E-03	-3.586054
3.82E-03	-3.514427
3.82E-03	-3.390943
3.82E-03	-3.227991
3.82E-03	-3.102939
3.82E-03	-2.999636
3.82E-03	-2.892003
3.82E-03	-2.798413
3.82E-03	-2.672431
3.82E-03	-2.659653
3.82E-03	-2.636511
3.82E-03	-2.604741
3.82E-03	-2.539707
3.82E-03	-2.460946
3.82E-03	-2.386249
3.82E-03	-2.244901
3.82E-03	-1.98214
3.82E-03	-1.683806
3.82E-03	-1.106115
3.82E-03	-0.7618161
3.82E-03	-0.3331313
3.82E-03	0.2444465
3.82E-03	0.8840637
3.82E-03	1.823056
3.82E-03	2.812318
3.82E-03	3.05521
3.83E-03	3.526616
3.83E-03	4.444827
3.83E-03	4.514435
3.83E-03	4.550095
3.83E-03	4.628842
3.83E-03	4.652844
3.83E-03	4.675548
3.83E-03	4.696954
3.83E-03	4.717063
3.83E-03	4.735874
3.83E-03	4.753388
3.83E-03	4.769604
3.83E-03	4.797965
3.83E-03	4.847846
3.83E-03	4.865657
3.83E-03	4.881478
3.83E-03	4.895306
3.83E-03	4.907144
3.83E-03	4.916989
3.83E-03	4.924844
3.83E-03	4.930707
3.83E-03	4.948467
3.83E-03	4.95794
3.83E-03	4.964812
3.83E-03	4.971961
3.83E-03	4.979399
3.83E-03	4.979871
3.83E-03	4.980237
3.83E-03	4.980672
3.83E-03	4.98149
3.83E-03	4.982587
3.83E-03	4.983733
3.84E-03	4.984749
3.84E-03	4.985108
3.84E-03	4.985662
3.84E-03	4.985825
3.84E-03	4.985992
3.84E-03	4.985853
3.84E-03	4.985408
3.84E-03	4.984657
3.84E-03	4.9836
3.84E-03	4.982237
3.84E-03	4.980567
3.84E-03	4.976439
3.84E-03	4.967139
3.84E-03	4.943164
3.84E-03	4.882419
3.84E-03	4.843859
3.84E-03	4.694317
3.84E-03	4.648616
3.84E-03	4.533022
3.84E-03	4.300653
3.84E-03	3.979821
3.84E-03	3.831983
3.84E-03	3.666544
3.84E-03	3.598111
3.84E-03	3.539431
3.84E-03	3.516446
3.84E-03	3.506498
3.84E-03	3.508965
3.84E-03	3.511208
3.84E-03	3.513993
3.84E-03	3.517321
3.84E-03	3.521191
3.84E-03	3.525604
3.84E-03	3.530559
3.84E-03	3.536057
3.84E-03	3.553131
3.84E-03	3.57126
3.84E-03	3.582804
3.84E-03	3.587116
3.84E-03	3.584092
3.84E-03	3.572037
3.84E-03	3.544833
3.84E-03	3.53899
3.84E-03	3.532733
3.84E-03	3.526062
3.84E-03	3.518976
3.84E-03	3.511477
3.84E-03	3.503564
3.84E-03	3.495237
3.84E-03	3.435933
3.84E-03	3.377109
3.84E-03	3.293705
3.84E-03	3.145933
3.84E-03	2.993351
3.84E-03	2.870401
3.84E-03	2.763885
3.84E-03	2.750822
3.84E-03	2.7195
3.84E-03	2.713164
3.84E-03	2.706776
3.84E-03	2.700334
3.84E-03	2.69384
3.84E-03	2.687294
3.84E-03	2.680694
3.84E-03	2.674042
3.84E-03	2.648507
3.84E-03	2.597255
3.84E-03	2.492459
3.84E-03	2.351781
3.84E-03	2.20188
3.84E-03	2.004414
3.84E-03	1.745992
3.85E-03	1.519623
3.85E-03	1.24235
3.85E-03	0.9139844
3.85E-03	0.5338598
3.85E-03	0.1053215
3.85E-03	-0.4703639
3.85E-03	-1.096031
3.85E-03	-2.076755
3.85E-03	-3.060914
3.85E-03	-4.639328
3.85E-03	-4.653762
3.85E-03	-4.71256
3.85E-03	-4.767771
3.85E-03	-4.830686
3.85E-03	-4.883185
3.85E-03	-4.91816
3.85E-03	-4.940432
3.85E-03	-4.953403
3.85E-03	-4.960999
3.86E-03	-4.967197
3.86E-03	-4.975238
3.86E-03	-4.979744
3.86E-03	-4.979941
3.86E-03	-4.980278
3.86E-03	-4.980904
3.86E-03	-4.982043
3.86E-03	-4.983232
3.86E-03	-4.984312
3.86E-03	-4.984905
3.86E-03	-4.985559
3.86E-03	-4.985618
3.87E-03	-4.98448
3.87E-03	-4.981042
3.87E-03	-4.971781
3.87E-03	-4.935216
3.87E-03	-4.843879
3.87E-03	-4.792672
3.87E-03	-4.587775
3.87E-03	-4.34618
3.87E-03	-4.029179
3.87E-03	-3.864392
3.87E-03	-3.676714
3.87E-03	-3.587318
3.87E-03	-3.532618
3.87E-03	-3.506292
3.87E-03	-3.49585
3.87E-03	-3.500437
3.87E-03	-3.515903
3.87E-03	-3.535493
3.87E-03	-3.553247
3.87E-03	-3.567306
3.87E-03	-3.574252
3.87E-03	-3.574465
3.87E-03	-3.566567
3.87E-03	-3.545517
3.87E-03	-3.50067
3.87E-03	-3.42813
3.87E-03	-3.305226
3.87E-03	-3.114441
3.87E-03	-2.971904
3.87E-03	-2.863534
3.87E-03	-2.751921
3.87E-03	-2.739229
3.87E-03	-2.730954
3.87E-03	-2.722646
3.87E-03	-2.714307
3.87E-03	-2.705937
3.87E-03	-2.697534
3.87E-03	-2.6891
3.87E-03	-2.680634
3.87E-03	-2.65612
3.87E-03	-2.607328
3.87E-03	-2.508653
3.87E-03	-2.382665
3.87E-03	-2.245954
3.87E-03	-2.062155
3.87E-03	-1.850214
3.87E-03	-1.639924
3.87E-03	-1.128347
3.87E-03	-0.7995378
3.87E-03	-0.3812017
3.87E-03	0.1060703
3.87E-03	0.8154823
3.88E-03	1.541961
3.88E-03	2.704582
3.88E-03	2.933848
3.88E-03	3.380657
3.88E-03	4.253078
3.88E-03	4.444457
3.88E-03	4.515326
3.88E-03	4.619486
3.88E-03	4.725223
3.88E-03	4.778248
3.88E-03	4.833054
3.88E-03	4.885419
3.88E-03	4.922241
3.88E-03	4.942924
3.88E-03	4.954905
3.88E-03	4.964357
3.88E-03	4.969998
3.88E-03	4.977097
3.88E-03	4.980089
3.88E-03	4.980062
3.88E-03	4.980311
3.88E-03	4.980812
3.88E-03	4.981723
3.89E-03	4.982865
3.89E-03	4.983973
3.89E-03	4.984983
3.89E-03	4.98534
3.89E-03	4.985883
3.89E-03	4.985
3.89E-03	4.985031
3.89E-03	4.984334
3.89E-03	4.982908
3.89E-03	4.980753
3.89E-03	4.97787
3.89E-03	4.974258
3.89E-03	4.969917
3.89E-03	4.954644
3.89E-03	4.920907
3.89E-03	4.896637
3.89E-03	4.8023
3.89E-03	4.756781
3.89E-03	4.611568
3.89E-03	4.415102
3.89E-03	4.170338
3.89E-03	3.952806
3.89E-03	3.815255
3.89E-03	3.669219
3.89E-03	3.601159
3.89E-03	3.540019
3.89E-03	3.514517
3.89E-03	3.503192
3.89E-03	3.505585
3.89E-03	3.507865
3.89E-03	3.510706
3.89E-03	3.514111
3.89E-03	3.518077
3.89E-03	3.522605
3.89E-03	3.527696
3.90E-03	3.533349
3.90E-03	3.549876
3.90E-03	3.567733
3.90E-03	3.579279
3.90E-03	3.583625
3.90E-03	3.580614
3.90E-03	3.568552
3.90E-03	3.54134
3.90E-03	3.53456
3.90E-03	3.527242
3.90E-03	3.519383
3.90E-03	3.510985
3.90E-03	3.502047
3.90E-03	3.49257
3.90E-03	3.482553
3.90E-03	3.447933
3.90E-03	3.370569
3.90E-03	3.204541
3.90E-03	3.052333
3.90E-03	2.934227
3.90E-03	2.827739
3.90E-03	2.724629
3.90E-03	2.70719
3.90E-03	2.695091
3.90E-03	2.645775
3.90E-03	2.589324
3.90E-03	2.475247
3.90E-03	2.335969
3.90E-03	2.185903
3.90E-03	1.992211
3.90E-03	1.720416
3.90E-03	1.4825
3.90E-03	1.210342
3.90E-03	0.8638077
3.90E-03	0.4568929
3.90E-03	0.02370805
3.90E-03	-0.5677704
3.90E-03	-1.200346
3.90E-03	-2.264555
3.90E-03	-3.32177
3.91E-03	-4.213096
3.91E-03	-4.366438
3.91E-03	-4.63477
3.91E-03	-4.739244
3.91E-03	-4.82403
3.91E-03	-4.879441
3.91E-03	-4.914756
3.91E-03	-4.936572
3.91E-03	-4.951542
3.91E-03	-4.958586
3.91E-03	-4.965081
3.91E-03	-4.973587
3.91E-03	-4.979001
3.91E-03	-4.979893
3.91E-03	-4.980316
3.91E-03	-4.981034
3.91E-03	-4.982334
3.91E-03	-4.98342
3.91E-03	-4.984541
3.92E-03	-4.984993
3.92E-03	-4.985575
3.92E-03	-4.985593
3.92E-03	-4.984379
3.92E-03	-4.980792
3.92E-03	-4.971789
3.92E-03	-4.943946
3.92E-03	-4.868013
3.92E-03	-4.830374
3.92E-03	-4.683102
3.92E-03	-4.638989
3.92E-03	-4.531332
3.92E-03	-4.315636
3.92E-03	-3.996118
3.92E-03	-3.846889
3.92E-03	-3.670998
3.92E-03	-3.592444
3.92E-03	-3.53338
3.92E-03	-3.507205
3.92E-03	-3.495489
3.92E-03	-3.497748
3.92E-03	-3.509404
3.92E-03	-3.532078
3.92E-03	-3.551112
3.92E-03	-3.566403
3.92E-03	-3.573848
3.92E-03	-3.574737
3.92E-03	-3.567817
3.92E-03	-3.549193
3.92E-03	-3.505431
3.92E-03	-3.439118
3.92E-03	-3.317647
3.92E-03	-3.143688
3.92E-03	-3.00034
3.92E-03	-2.889287
3.92E-03	-2.772683
3.92E-03	-2.76013
3.92E-03	-2.730311
3.92E-03	-2.720976
3.92E-03	-2.711597
3.92E-03	-2.702175
3.92E-03	-2.692711
3.92E-03	-2.683203
3.92E-03	-2.673652
3.92E-03	-2.664058
3.92E-03	-2.623133
3.92E-03	-2.54078
3.92E-03	-2.40892
3.92E-03	-2.259221
3.92E-03	-2.081264
3.92E-03	-1.879326
3.92E-03	-1.668165
3.93E-03	-1.16994
3.93E-03	-0.8224675
3.93E-03	-0.4008669
3.93E-03	0.06208559
3.93E-03	0.7179428
3.93E-03	1.400147
3.93E-03	2.631068
3.93E-03	3.154742
3.93E-03	3.268155
3.93E-03	3.380591
3.93E-03	3.49205
3.93E-03	3.602531
3.93E-03	3.712035
3.93E-03	3.820562
3.93E-03	3.928111
3.93E-03	4.570544
3.93E-03	4.59473
3.93E-03	4.633899
3.93E-03	4.701051
3.93E-03	4.765099
3.93E-03	4.844719
3.93E-03	4.896358
3.93E-03	4.926041
3.93E-03	4.945439
3.93E-03	4.956964
3.93E-03	4.964188
3.94E-03	4.970715
3.94E-03	4.978967
3.94E-03	4.979917
3.94E-03	4.980323
3.94E-03	4.980951
3.94E-03	4.982096
3.94E-03	4.983265
3.94E-03	4.98435
3.94E-03	4.984913
3.94E-03	4.985553
3.94E-03	4.985651
3.94E-03	4.985728
3.94E-03	4.984776
3.95E-03	4.982794
3.95E-03	4.979783
3.95E-03	4.975742
3.95E-03	4.970672
3.95E-03	4.964572
3.95E-03	4.960364
3.95E-03	4.934606
3.95E-03	4.829354
3.95E-03	4.79146
3.95E-03	4.6445
3.95E-03	4.404951
3.95E-03	4.127883
3.95E-03	3.898721
3.95E-03	3.747503
3.95E-03	3.615452
3.95E-03	3.557192
3.95E-03	3.513205
3.95E-03	3.500165
3.95E-03	3.500472
3.95E-03	3.516648
3.95E-03	3.541248
3.95E-03	3.55043
3.95E-03	3.558363
3.95E-03	3.565046
3.95E-03	3.57048
3.95E-03	3.574664
3.95E-03	3.577599
3.95E-03	3.579284
3.95E-03	3.575824
3.95E-03	3.56304
3.95E-03	3.534574
3.95E-03	3.53055
3.95E-03	3.526266
3.95E-03	3.521719
3.95E-03	3.516911
3.95E-03	3.511842
3.95E-03	3.50651
3.95E-03	3.500918
3.95E-03	3.468607
3.95E-03	3.393903
3.95E-03	3.228832
3.95E-03	3.049301
3.95E-03	2.921011
3.95E-03	2.8158
3.95E-03	2.713283
3.95E-03	2.695895
3.95E-03	2.678515
3.95E-03	2.661144
3.95E-03	2.643782
3.95E-03	2.626427
3.95E-03	2.609081
3.95E-03	2.591744
3.95E-03	2.484721
3.95E-03	2.353388
3.95E-03	2.212774
3.95E-03	2.023841
3.95E-03	1.783421
3.95E-03	1.570908
3.95E-03	1.292696
3.95E-03	1.010835
3.95E-03	0.6794127
3.95E-03	0.2690019
3.95E-03	-0.3056853
3.95E-03	-0.9236962
3.96E-03	-1.833466
3.96E-03	-2.762305
3.96E-03	-4.551716
3.96E-03	-4.577455
3.96E-03	-4.619125
3.96E-03	-4.6903
3.96E-03	-4.755081
3.96E-03	-4.84769
3.96E-03	-4.903562
3.96E-03	-4.933305
3.96E-03	-4.949539
3.96E-03	-4.957985
3.96E-03	-4.96453
3.96E-03	-4.972924
3.96E-03	-4.978998
3.96E-03	-4.979904
3.96E-03	-4.980324
3.96E-03	-4.981021
3.96E-03	-4.982284
3.97E-03	-4.983388
3.97E-03	-4.984502
3.97E-03	-4.984973
3.97E-03	-4.985564
3.97E-03	-4.985618
3.97E-03	-4.984471
3.97E-03	-4.981028
3.97E-03	-4.972239
3.97E-03	-4.942475
3.97E-03	-4.861939
3.97E-03	-4.823378
3.97E-03	-4.672249
3.97E-03	-4.622591
3.97E-03	-4.50423
3.97E-03	-4.267716
3.97E-03	-4.006415
3.97E-03	-3.86641
3.97E-03	-3.690607
3.97E-03	-3.602934
3.97E-03	-3.54011
3.97E-03	-3.510453
3.97E-03	-3.496772
3.97E-03	-3.498812
3.97E-03	-3.511205
3.97E-03	-3.532615
3.97E-03	-3.550993
3.97E-03	-3.566117
3.97E-03	-3.573714
3.97E-03	-3.574799
3.97E-03	-3.568101
3.98E-03	-3.549812
3.98E-03	-3.507133
3.98E-03	-3.441171
3.98E-03	-3.321838
3.98E-03	-3.15002
3.98E-03	-3.005682
3.98E-03	-2.893973
3.98E-03	-2.776322
3.98E-03	-2.763794
3.98E-03	-2.734055
3.98E-03	-2.693335
3.98E-03	-2.657922
3.98E-03	-2.610988
3.98E-03	-2.516179
