time	V(vout)
2.91E-03	-3.225106
2.91E-03	-3.218589
2.91E-03	-3.206793
2.91E-03	-3.184336
2.91E-03	-3.143995
2.91E-03	-3.082524
2.91E-03	-3.081188
2.91E-03	-3.078252
2.91E-03	-3.07224
2.91E-03	-3.059812
2.91E-03	-3.033799
2.91E-03	-2.992496
2.91E-03	-2.941695
2.91E-03	-2.854079
2.91E-03	-2.705745
2.91E-03	-2.500626
2.91E-03	-2.252039
2.91E-03	-2.02197
2.91E-03	-1.533977
2.91E-03	-1.235493
2.91E-03	-0.8701829
2.91E-03	-0.4512468
2.91E-03	0.214767
2.92E-03	1.070426
2.92E-03	1.934887
2.92E-03	3.344285
2.92E-03	3.931432
2.92E-03	4.519558
2.92E-03	4.549427
2.92E-03	4.601429
2.92E-03	4.681293
2.92E-03	4.790692
2.92E-03	4.85516
2.92E-03	4.886257
2.92E-03	4.909515
2.92E-03	4.925168
2.92E-03	4.937431
2.92E-03	4.952908
2.92E-03	4.96492
2.92E-03	4.975187
2.92E-03	4.975904
2.92E-03	4.97645
2.92E-03	4.976985
2.92E-03	4.977644
2.92E-03	4.978842
2.92E-03	4.98042
2.93E-03	4.981935
2.93E-03	4.983366
2.93E-03	4.984728
2.93E-03	4.986096
2.93E-03	4.987453
2.94E-03	4.988181
2.94E-03	4.988549
2.94E-03	4.988508
2.94E-03	4.988057
2.94E-03	4.987198
2.94E-03	4.98593
2.94E-03	4.984253
2.94E-03	4.982167
2.94E-03	4.971726
2.94E-03	4.946517
2.94E-03	4.864408
2.94E-03	4.83964
2.94E-03	4.74767
2.94E-03	4.71477
2.94E-03	4.632149
2.94E-03	4.461164
2.94E-03	4.293148
2.94E-03	3.960576
2.94E-03	3.773599
2.94E-03	3.554996
2.94E-03	3.43196
2.94E-03	3.344522
2.94E-03	3.290484
2.94E-03	3.256278
2.94E-03	3.236576
2.94E-03	3.227679
2.94E-03	3.226777
2.94E-03	3.225732
2.94E-03	3.224545
2.94E-03	3.223215
2.94E-03	3.221742
2.94E-03	3.220126
2.94E-03	3.218368
2.94E-03	3.212313
2.94E-03	3.194515
2.94E-03	3.166748
2.94E-03	3.161239
2.94E-03	3.1481
2.94E-03	3.119223
2.94E-03	3.111532
2.94E-03	3.094118
2.94E-03	3.055822
2.94E-03	2.995701
2.94E-03	2.92553
2.94E-03	2.853368
2.94E-03	2.697921
2.94E-03	2.500696
2.94E-03	2.268432
2.94E-03	2.030061
2.94E-03	1.542155
2.94E-03	1.236586
2.94E-03	0.8697948
2.94E-03	0.4480762
2.94E-03	-0.212597
2.94E-03	-1.072003
2.95E-03	-1.936191
2.95E-03	-3.363099
2.95E-03	-4.241964
2.95E-03	-4.448564
2.95E-03	-4.677203
2.95E-03	-4.79732
2.95E-03	-4.867086
2.95E-03	-4.896841
2.95E-03	-4.916876
2.95E-03	-4.931897
2.95E-03	-4.945524
2.95E-03	-4.95938
2.95E-03	-4.970054
2.95E-03	-4.975871
2.95E-03	-4.976308
2.95E-03	-4.97663
2.95E-03	-4.977121
2.95E-03	-4.978016
2.95E-03	-4.979599
2.95E-03	-4.981193
2.96E-03	-4.982666
2.96E-03	-4.984033
2.96E-03	-4.985407
2.96E-03	-4.986782
2.96E-03	-4.987576
2.96E-03	-4.988027
2.96E-03	-4.988261
2.96E-03	-4.988279
2.97E-03	-4.988081
2.97E-03	-4.987667
2.97E-03	-4.987037
2.97E-03	-4.986192
2.97E-03	-4.980602
2.97E-03	-4.96673
2.97E-03	-4.947322
2.97E-03	-4.940104
2.97E-03	-4.91687
2.97E-03	-4.908034
2.97E-03	-4.87466
2.97E-03	-4.769819
2.97E-03	-4.740396
2.97E-03	-4.657907
2.97E-03	-4.480749
2.97E-03	-4.319577
2.97E-03	-3.999979
2.97E-03	-3.801835
2.97E-03	-3.595246
2.97E-03	-3.442638
2.97E-03	-3.352245
2.97E-03	-3.293503
2.97E-03	-3.256675
2.97E-03	-3.238127
2.97E-03	-3.229957
2.97E-03	-3.225492
2.97E-03	-3.219442
2.97E-03	-3.208095
2.97E-03	-3.188035
2.97E-03	-3.148352
2.97E-03	-3.092905
2.97E-03	-3.09159
2.97E-03	-3.082751
2.97E-03	-3.070434
2.97E-03	-3.044361
2.97E-03	-2.988936
2.97E-03	-2.931767
2.97E-03	-2.83848
2.97E-03	-2.638229
2.97E-03	-2.442965
2.97E-03	-2.233896
2.97E-03	-1.992345
2.97E-03	-1.776777
2.97E-03	-1.481733
2.97E-03	-1.190896
2.97E-03	-0.8158868
2.97E-03	-0.3900202
2.97E-03	0.3831796
2.97E-03	1.165427
2.98E-03	2.16116
2.98E-03	2.955625
2.98E-03	3.923851
2.98E-03	4.249543
2.98E-03	4.385817
2.98E-03	4.611398
2.98E-03	4.752151
2.98E-03	4.838264
2.98E-03	4.874357
2.98E-03	4.905413
2.98E-03	4.922514
2.98E-03	4.93424
2.98E-03	4.949279
2.98E-03	4.962532
2.98E-03	4.972765
2.98E-03	4.976663
2.98E-03	4.9768
2.98E-03	4.977175
2.98E-03	4.977894
2.98E-03	4.979178
2.98E-03	4.980798
2.98E-03	4.982267
2.99E-03	4.983699
2.99E-03	4.985042
2.99E-03	4.986443
2.99E-03	4.987087
2.99E-03	4.987492
2.99E-03	4.987778
2.99E-03	4.987945
2.99E-03	4.987992
2.99E-03	4.98792
3.00E-03	4.987728
3.00E-03	4.987417
3.00E-03	4.987304
3.00E-03	4.986733
3.00E-03	4.985701
3.00E-03	4.98421
3.00E-03	4.98226
3.00E-03	4.979849
3.00E-03	4.97698
3.00E-03	4.97284
3.00E-03	4.961257
3.00E-03	4.956462
3.00E-03	4.931203
3.00E-03	4.832187
3.00E-03	4.795239
3.00E-03	4.661282
3.00E-03	4.475603
3.00E-03	4.225425
3.00E-03	3.972424
3.00E-03	3.799892
3.00E-03	3.581242
3.00E-03	3.449628
3.00E-03	3.358441
3.00E-03	3.30127
3.00E-03	3.264512
3.00E-03	3.244269
3.00E-03	3.23372
3.00E-03	3.227798
3.00E-03	3.219948
3.00E-03	3.216353
3.00E-03	3.211862
3.00E-03	3.206474
3.00E-03	3.200189
3.00E-03	3.193007
3.00E-03	3.184928
3.00E-03	3.175952
3.00E-03	3.126334
3.00E-03	3.11812
3.00E-03	3.115228
3.00E-03	3.112262
3.00E-03	3.109221
3.00E-03	3.106106
3.00E-03	3.102917
3.00E-03	3.099654
3.00E-03	3.096316
3.00E-03	3.074217
3.00E-03	3.026666
3.00E-03	2.977321
3.00E-03	2.924457
3.00E-03	2.809576
3.00E-03	2.613559
3.00E-03	2.402146
3.00E-03	2.194015
3.00E-03	1.95568
3.00E-03	1.735036
3.00E-03	1.408867
3.00E-03	1.105362
3.00E-03	0.6573127
3.00E-03	0.2199059
3.00E-03	-0.4481835
3.00E-03	-1.216463
3.00E-03	-2.354878
3.01E-03	-4.20662
3.01E-03	-4.434073
3.01E-03	-4.703202
3.01E-03	-4.825525
3.01E-03	-4.875601
3.01E-03	-4.905039
3.01E-03	-4.924102
3.01E-03	-4.935534
3.01E-03	-4.950048
3.01E-03	-4.962989
3.01E-03	-4.973136
3.01E-03	-4.976795
3.01E-03	-4.976841
3.01E-03	-4.977201
3.01E-03	-4.977902
3.01E-03	-4.979154
3.01E-03	-4.980762
3.01E-03	-4.982235
3.02E-03	-4.983669
3.02E-03	-4.985013
3.02E-03	-4.986411
3.02E-03	-4.987093
3.02E-03	-4.987505
3.02E-03	-4.987795
3.02E-03	-4.987963
3.02E-03	-4.988009
3.02E-03	-4.987934
3.02E-03	-4.987738
3.03E-03	-4.987419
3.03E-03	-4.984961
3.03E-03	-4.977169
3.03E-03	-4.959492
3.03E-03	-4.94994
3.03E-03	-4.913059
3.03E-03	-4.891749
3.03E-03	-4.816097
3.03E-03	-4.782385
3.03E-03	-4.678476
3.03E-03	-4.490933
3.03E-03	-4.271796
3.03E-03	-4.02013
3.03E-03	-3.831875
3.03E-03	-3.640913
3.03E-03	-3.474127
3.03E-03	-3.376129
3.03E-03	-3.308131
3.03E-03	-3.267949
3.03E-03	-3.245246
3.03E-03	-3.233006
3.03E-03	-3.227523
3.03E-03	-3.221609
3.03E-03	-3.210329
3.03E-03	-3.191987
3.03E-03	-3.156305
3.03E-03	-3.15079
3.03E-03	-3.137715
3.03E-03	-3.108869
3.03E-03	-3.097338
3.03E-03	-3.083383
3.03E-03	-3.053374
3.03E-03	-2.988496
3.03E-03	-2.918904
3.03E-03	-2.82799
3.03E-03	-2.633342
3.03E-03	-2.435755
3.03E-03	-2.228164
3.03E-03	-1.986955
3.03E-03	-1.770481
3.03E-03	-1.46919
3.03E-03	-1.175659
3.03E-03	-0.7927783
3.03E-03	-0.3631605
3.03E-03	0.3387172
3.03E-03	1.139108
3.03E-03	2.102254
3.03E-03	2.870202
3.04E-03	3.807245
3.04E-03	4.488023
3.04E-03	4.515796
3.04E-03	4.565235
3.04E-03	4.643895
3.04E-03	4.754064
3.04E-03	4.839455
3.04E-03	4.874313
3.04E-03	4.90529
3.04E-03	4.922182
3.04E-03	4.933943
3.04E-03	4.949029
3.04E-03	4.962507
3.04E-03	4.97272
3.04E-03	4.976649
3.04E-03	4.9768
3.04E-03	4.977177
3.04E-03	4.977899
3.04E-03	4.979187
3.04E-03	4.980809
3.04E-03	4.982277
3.05E-03	4.983709
3.05E-03	4.985051
3.05E-03	4.986452
3.05E-03	4.987086
3.05E-03	4.987485
3.05E-03	4.987768
3.05E-03	4.987935
3.05E-03	4.987987
3.05E-03	4.987923
3.05E-03	4.987744
3.05E-03	4.987449
3.05E-03	4.987339
3.06E-03	4.986813
3.06E-03	4.985872
3.06E-03	4.984515
3.06E-03	4.982742
3.06E-03	4.980553
3.06E-03	4.977949
3.06E-03	4.974248
3.06E-03	4.956087
3.06E-03	4.896221
3.06E-03	4.860945
3.06E-03	4.720128
3.06E-03	4.683872
3.06E-03	4.590523
3.06E-03	4.402066
3.06E-03	4.154911
3.06E-03	3.901452
3.06E-03	3.732511
3.06E-03	3.543812
3.06E-03	3.435525
3.06E-03	3.344384
3.06E-03	3.293937
3.06E-03	3.261046
3.06E-03	3.243739
3.06E-03	3.234413
3.06E-03	3.228943
3.06E-03	3.221237
3.06E-03	3.217895
3.06E-03	3.213788
3.06E-03	3.208917
3.06E-03	3.203281
3.06E-03	3.196881
3.06E-03	3.189716
3.06E-03	3.181786
3.06E-03	3.137038
3.06E-03	3.129371
3.06E-03	3.11193
3.06E-03	3.107248
3.06E-03	3.097197
3.06E-03	3.075793
3.06E-03	3.029748
3.06E-03	2.982439
3.06E-03	2.924417
3.06E-03	2.798077
3.06E-03	2.599993
3.06E-03	2.382349
3.06E-03	2.171559
3.06E-03	1.935653
3.06E-03	1.710859
3.06E-03	1.369185
3.06E-03	1.059137
3.06E-03	0.6093643
3.06E-03	0.1507378
3.06E-03	-0.5269005
3.06E-03	-1.287624
3.06E-03	-2.554805
3.07E-03	-4.163812
3.07E-03	-4.464929
3.07E-03	-4.533134
3.07E-03	-4.637277
3.07E-03	-4.749865
3.07E-03	-4.828234
3.07E-03	-4.864598
3.07E-03	-4.892609
3.07E-03	-4.912724
3.07E-03	-4.927488
3.07E-03	-4.940934
3.07E-03	-4.957439
3.07E-03	-4.968152
3.07E-03	-4.97552
3.07E-03	-4.976146
3.07E-03	-4.97661
3.07E-03	-4.977184
3.07E-03	-4.978128
3.07E-03	-4.979796
3.07E-03	-4.981322
3.07E-03	-4.982827
3.08E-03	-4.984155
3.08E-03	-4.985561
3.08E-03	-4.986907
3.08E-03	-4.987693
3.08E-03	-4.988167
3.08E-03	-4.986715
3.09E-03	-4.982993
3.09E-03	-4.972206
3.09E-03	-4.954945
3.09E-03	-4.949426
3.09E-03	-4.919769
3.09E-03	-4.818233
3.09E-03	-4.78321
3.09E-03	-4.663433
3.09E-03	-4.485392
3.09E-03	-4.262249
3.09E-03	-3.997109
3.09E-03	-3.814173
3.09E-03	-3.607945
3.09E-03	-3.439682
3.09E-03	-3.34749
3.09E-03	-3.291146
3.09E-03	-3.255926
3.09E-03	-3.237366
3.09E-03	-3.229304
3.09E-03	-3.224657
3.09E-03	-3.218007
3.09E-03	-3.206112
3.09E-03	-3.183126
3.09E-03	-3.142695
3.09E-03	-3.079993
3.09E-03	-3.078652
3.09E-03	-3.07571
3.09E-03	-3.069692
3.09E-03	-3.057262
3.09E-03	-3.031298
3.09E-03	-2.992049
3.09E-03	-2.943398
3.09E-03	-2.848958
3.09E-03	-2.701849
3.09E-03	-2.491768
3.09E-03	-2.244916
3.09E-03	-2.013923
3.09E-03	-1.522707
3.09E-03	-1.226372
3.09E-03	-0.8588178
3.09E-03	-0.4388973
3.09E-03	0.2462388
3.09E-03	1.114054
3.09E-03	1.982286
3.09E-03	2.673321
3.09E-03	3.516732
3.09E-03	4.504524
3.09E-03	4.523391
3.09E-03	4.541264
3.09E-03	4.558143
3.09E-03	4.574027
3.09E-03	4.588916
3.09E-03	4.602811
3.09E-03	4.615712
3.10E-03	4.664937
3.10E-03	4.737809
3.10E-03	4.836226
3.10E-03	4.874506
3.10E-03	4.905201
3.10E-03	4.92223
3.10E-03	4.933953
3.10E-03	4.948984
3.10E-03	4.962479
3.10E-03	4.972699
3.10E-03	4.976642
3.10E-03	4.976797
3.10E-03	4.977174
3.10E-03	4.977897
3.10E-03	4.979188
3.10E-03	4.98081
3.10E-03	4.982278
3.11E-03	4.98371
3.11E-03	4.985052
3.11E-03	4.986454
3.11E-03	4.987086
3.11E-03	4.987484
3.11E-03	4.987766
3.11E-03	4.987934
3.11E-03	4.987987
3.11E-03	4.987925
3.11E-03	4.987748
3.11E-03	4.987456
3.11E-03	4.987454
3.11E-03	4.987001
3.11E-03	4.986098
3.11E-03	4.984744
3.11E-03	4.98294
3.12E-03	4.980685
3.12E-03	4.977979
3.12E-03	4.966986
3.12E-03	4.944525
3.12E-03	4.938366
3.12E-03	4.907063
3.12E-03	4.794487
3.12E-03	4.762439
3.12E-03	4.660675
3.12E-03	4.493868
3.12E-03	4.303559
3.12E-03	4.002439
3.12E-03	3.810815
3.12E-03	3.600137
3.12E-03	3.44888
3.12E-03	3.358064
3.12E-03	3.299866
3.12E-03	3.263156
3.12E-03	3.244289
3.12E-03	3.235785
3.12E-03	3.231127
3.12E-03	3.230067
3.12E-03	3.228632
3.12E-03	3.226823
3.12E-03	3.22464
3.12E-03	3.222083
3.12E-03	3.219151
3.12E-03	3.215846
3.12E-03	3.201783
3.12E-03	3.163712
3.12E-03	3.116012
3.12E-03	3.112028
3.12E-03	3.106361
3.12E-03	3.094545
3.12E-03	3.069155
3.12E-03	3.014646
3.12E-03	2.976781
3.12E-03	2.932265
3.12E-03	2.835834
3.12E-03	2.630397
3.12E-03	2.438782
3.12E-03	2.235802
3.12E-03	1.993627
3.12E-03	1.778138
3.12E-03	1.475554
3.12E-03	1.180825
3.12E-03	0.7977062
3.12E-03	0.3681581
3.12E-03	-0.3306761
3.12E-03	-1.129575
3.12E-03	-2.109498
3.12E-03	-3.665789
3.12E-03	-4.31009
3.12E-03	-4.414357
3.12E-03	-4.59152
3.12E-03	-4.718
3.12E-03	-4.814628
3.13E-03	-4.865383
3.13E-03	-4.894364
3.13E-03	-4.914471
3.13E-03	-4.92942
3.13E-03	-4.942882
3.13E-03	-4.95891
3.13E-03	-4.969339
3.13E-03	-4.975682
3.13E-03	-4.976213
3.13E-03	-4.976609
3.13E-03	-4.977141
3.13E-03	-4.978099
3.13E-03	-4.979791
3.13E-03	-4.981315
3.13E-03	-4.982823
3.14E-03	-4.984147
3.14E-03	-4.985556
3.14E-03	-4.9869
3.14E-03	-4.987687
3.14E-03	-4.988167
3.14E-03	-4.986761
3.14E-03	-4.983085
3.14E-03	-4.972409
3.15E-03	-4.954943
3.15E-03	-4.949382
3.15E-03	-4.919674
3.15E-03	-4.820248
3.15E-03	-4.785236
3.15E-03	-4.665149
3.15E-03	-4.485016
3.15E-03	-4.258198
3.15E-03	-3.997221
3.15E-03	-3.815167
3.15E-03	-3.609292
3.15E-03	-3.441045
3.15E-03	-3.348475
3.15E-03	-3.291731
3.15E-03	-3.256184
3.15E-03	-3.237513
3.15E-03	-3.229321
3.15E-03	-3.224659
3.15E-03	-3.218041
3.15E-03	-3.20617
3.15E-03	-3.183353
3.15E-03	-3.142959
3.15E-03	-3.080667
3.15E-03	-3.079328
3.15E-03	-3.076386
3.15E-03	-3.070374
3.15E-03	-3.05795
3.15E-03	-3.031985
3.15E-03	-2.99206
3.15E-03	-2.942704
3.15E-03	-2.850138
3.15E-03	-2.702203
3.15E-03	-2.493881
3.15E-03	-2.245955
3.15E-03	-2.015678
3.15E-03	-1.525141
3.15E-03	-1.228154
3.15E-03	-0.860917
3.15E-03	-0.4411652
3.15E-03	0.2397832
3.15E-03	1.105076
3.15E-03	1.969345
3.15E-03	2.194691
3.15E-03	2.661635
3.15E-03	3.616405
3.15E-03	4.483292
3.15E-03	4.512362
3.15E-03	4.56273
3.15E-03	4.650769
3.15E-03	4.700841
3.15E-03	4.837873
3.15E-03	4.861982
3.15E-03	4.886123
3.15E-03	4.907047
3.15E-03	4.923248
3.16E-03	4.935711
3.16E-03	4.951454
3.16E-03	4.963946
3.16E-03	4.97366
3.16E-03	4.976619
3.16E-03	4.977432
3.16E-03	4.978149
3.16E-03	4.9793
3.16E-03	4.980407
3.16E-03	4.981885
3.16E-03	4.983309
3.17E-03	4.984756
3.17E-03	4.986083
3.17E-03	4.987451
3.17E-03	4.98775
3.17E-03	4.988476
3.17E-03	4.988186
3.17E-03	4.986878
3.17E-03	4.984553
3.17E-03	4.981211
3.17E-03	4.976851
3.17E-03	4.971475
3.17E-03	4.968403
3.17E-03	4.952816
3.18E-03	4.891233
3.18E-03	4.853169
3.18E-03	4.70401
3.18E-03	4.664055
3.18E-03	4.564483
3.18E-03	4.365326
3.18E-03	3.972206
3.18E-03	3.77054
3.18E-03	3.55464
3.18E-03	3.448138
3.18E-03	3.36504
3.18E-03	3.316702
3.18E-03	3.285787
3.18E-03	3.269233
3.18E-03	3.260556
3.18E-03	3.259693
3.18E-03	3.258658
3.18E-03	3.257452
3.18E-03	3.256074
3.18E-03	3.254525
3.18E-03	3.252804
3.18E-03	3.250911
3.18E-03	3.244259
3.18E-03	3.224555
3.18E-03	3.191523
3.18E-03	3.135164
3.18E-03	3.126068
3.18E-03	3.122359
3.18E-03	3.118534
3.18E-03	3.114593
3.18E-03	3.110538
3.18E-03	3.106367
3.18E-03	3.10208
3.18E-03	3.097678
3.18E-03	3.073435
3.18E-03	3.021906
3.18E-03	2.969512
3.18E-03	2.918134
3.18E-03	2.808304
3.18E-03	2.605604
3.18E-03	2.395086
3.18E-03	2.186276
3.18E-03	1.956256
3.18E-03	1.726032
3.18E-03	1.36451
3.18E-03	1.022793
3.18E-03	0.5860367
3.18E-03	0.07989363
3.18E-03	-0.6132504
3.18E-03	-1.379985
3.18E-03	-2.693176
3.18E-03	-4.15431
3.18E-03	-4.475993
3.18E-03	-4.547407
3.18E-03	-4.653718
3.18E-03	-4.762658
3.18E-03	-4.837468
3.18E-03	-4.871386
3.18E-03	-4.900204
3.18E-03	-4.919718
3.18E-03	-4.931431
3.18E-03	-4.94648
3.19E-03	-4.960103
3.19E-03	-4.971011
3.19E-03	-4.976178
3.19E-03	-4.976499
3.19E-03	-4.976715
3.19E-03	-4.97716
3.19E-03	-4.977984
3.19E-03	-4.979448
3.19E-03	-4.981114
3.19E-03	-4.982548
3.19E-03	-4.983961
3.20E-03	-4.985294
3.20E-03	-4.986701
3.20E-03	-4.987498
3.20E-03	-4.987822
3.20E-03	-4.98803
3.20E-03	-4.98812
3.20E-03	-4.988093
3.20E-03	-4.987949
3.20E-03	-4.987688
3.20E-03	-4.98731
3.20E-03	-4.98449
3.20E-03	-4.975728
3.20E-03	-4.956807
3.20E-03	-4.9478
3.20E-03	-4.914228
3.20E-03	-4.896985
3.20E-03	-4.839636
3.20E-03	-4.816034
3.20E-03	-4.73814
3.21E-03	-4.535239
3.21E-03	-4.348451
3.21E-03	-4.128443
3.21E-03	-3.884325
3.21E-03	-3.716769
3.21E-03	-3.535343
3.21E-03	-3.429747
3.21E-03	-3.338678
3.21E-03	-3.28882
3.21E-03	-3.256478
3.21E-03	-3.239512
3.21E-03	-3.230442
3.21E-03	-3.225072
3.21E-03	-3.217487
3.21E-03	-3.203435
3.21E-03	-3.176852
3.21E-03	-3.139657
3.21E-03	-3.131562
3.21E-03	-3.113242
3.21E-03	-3.108301
3.21E-03	-3.09762
3.21E-03	-3.074728
3.21E-03	-3.025288
3.21E-03	-2.979065
3.21E-03	-2.926528
3.21E-03	-2.812114
3.21E-03	-2.618031
3.21E-03	-2.407665
3.21E-03	-2.198246
3.21E-03	-1.959105
3.21E-03	-1.739604
3.21E-03	-1.421037
3.21E-03	-1.120554
3.21E-03	-0.6722419
3.21E-03	-0.2439827
3.21E-03	0.4191436
3.21E-03	1.19783
3.21E-03	2.260087
3.21E-03	3.009693
3.21E-03	3.178033
3.21E-03	3.347533
3.21E-03	3.518191
3.21E-03	3.690008
3.21E-03	3.862984
3.21E-03	4.037119
3.21E-03	4.212413
3.21E-03	4.343342
3.21E-03	4.572479
3.21E-03	4.712481
3.21E-03	4.816784
3.21E-03	4.869441
3.21E-03	4.898598
3.21E-03	4.918112
3.21E-03	4.931214
3.21E-03	4.946704
3.21E-03	4.960107
3.22E-03	4.970974
3.22E-03	4.976144
3.22E-03	4.976467
3.22E-03	4.976686
3.22E-03	4.977131
3.22E-03	4.977956
3.22E-03	4.97942
3.22E-03	4.98109
3.22E-03	4.982526
3.22E-03	4.983942
3.23E-03	4.985277
3.23E-03	4.986687
3.23E-03	4.987486
3.23E-03	4.988041
3.23E-03	4.988317
3.23E-03	4.988312
3.23E-03	4.988028
3.23E-03	4.987464
3.23E-03	4.986621
3.23E-03	4.985497
3.23E-03	4.984998
3.23E-03	4.983961
3.23E-03	4.982387
3.23E-03	4.980275
3.23E-03	4.977627
3.23E-03	4.974442
3.23E-03	4.970719
3.23E-03	4.937978
3.23E-03	4.864272
3.23E-03	4.840786
3.23E-03	4.757142
3.23E-03	4.72737
3.23E-03	4.65156
3.23E-03	4.492126
3.23E-03	4.331117
3.23E-03	4.011795
3.24E-03	3.81109
3.24E-03	3.606946
3.24E-03	3.439701
3.24E-03	3.349867
3.24E-03	3.294228
3.24E-03	3.259855
3.24E-03	3.24229
3.24E-03	3.234844
3.24E-03	3.230398
3.24E-03	3.223997
3.24E-03	3.214043
3.24E-03	3.209083
3.24E-03	3.203032
3.24E-03	3.195891
3.24E-03	3.187659
3.24E-03	3.178337
3.24E-03	3.167923
3.24E-03	3.156419
3.24E-03	3.092542
3.24E-03	3.091256
3.24E-03	3.082584
3.24E-03	3.07056
3.24E-03	3.045185
3.24E-03	2.991348
3.24E-03	2.928451
3.24E-03	2.84628
3.24E-03	2.670147
3.24E-03	2.475842
3.24E-03	2.258536
3.24E-03	2.018649
3.24E-03	1.520253
3.24E-03	1.227632
3.24E-03	0.8604525
3.24E-03	0.4386577
3.24E-03	-0.2671592
3.24E-03	-1.127578
3.24E-03	-2.038516
3.24E-03	-3.510078
3.24E-03	-4.120726
3.24E-03	-4.474108
3.24E-03	-4.551108
3.24E-03	-4.664197
3.24E-03	-4.772131
3.24E-03	-4.844644
3.24E-03	-4.877233
3.24E-03	-4.905925
3.24E-03	-4.921738
3.24E-03	-4.933712
3.24E-03	-4.949107
3.24E-03	-4.962541
3.25E-03	-4.972735
3.25E-03	-4.976656
3.25E-03	-4.976802
3.25E-03	-4.977179
3.25E-03	-4.977899
3.25E-03	-4.979186
3.25E-03	-4.980807
3.25E-03	-4.982275
3.25E-03	-4.983707
3.25E-03	-4.985049
3.26E-03	-4.98645
3.26E-03	-4.987087
3.26E-03	-4.987486
3.26E-03	-4.987769
3.26E-03	-4.987937
3.26E-03	-4.987988
3.26E-03	-4.987924
3.26E-03	-4.987744
3.26E-03	-4.987448
3.26E-03	-4.984925
3.26E-03	-4.977199
3.26E-03	-4.959618
3.26E-03	-4.950178
3.26E-03	-4.913851
3.26E-03	-4.893027
3.26E-03	-4.819377
3.26E-03	-4.786625
3.26E-03	-4.68452
3.26E-03	-4.487052
3.26E-03	-4.259532
3.26E-03	-4.016698
3.26E-03	-3.832044
3.26E-03	-3.639735
3.26E-03	-3.4731
3.26E-03	-3.374927
3.26E-03	-3.308304
3.27E-03	-3.264769
3.27E-03	-3.243924
3.27E-03	-3.232548
3.27E-03	-3.227258
3.27E-03	-3.221061
3.27E-03	-3.209557
3.27E-03	-3.190018
3.27E-03	-3.14927
3.27E-03	-3.095522
3.27E-03	-3.094155
3.27E-03	-3.084993
3.27E-03	-3.072226
3.27E-03	-3.045148
3.27E-03	-2.987477
3.27E-03	-2.927981
3.27E-03	-2.831423
3.27E-03	-2.624654
3.27E-03	-2.42872
3.27E-03	-2.224088
3.27E-03	-1.982661
3.27E-03	-1.766745
3.27E-03	-1.462427
3.27E-03	-1.168387
3.27E-03	-0.783815
3.27E-03	-0.3539161
3.27E-03	0.3331517
3.27E-03	1.13191
3.27E-03	2.088978
3.27E-03	2.851946
3.27E-03	3.78296
3.27E-03	4.48538
3.27E-03	4.528947
3.27E-03	4.5792
3.27E-03	4.658185
3.27E-03	4.766915
3.27E-03	4.850202
3.27E-03	4.883783
3.27E-03	4.909028
3.27E-03	4.92381
3.27E-03	4.936154
3.27E-03	4.95187
3.27E-03	4.96432
3.27E-03	4.973776
3.28E-03	4.976717
3.28E-03	4.977531
3.28E-03	4.978245
3.28E-03	4.979484
3.28E-03	4.980609
3.28E-03	4.982177
3.28E-03	4.983534
3.28E-03	4.985018
3.29E-03	4.986329
3.29E-03	4.987028
3.29E-03	4.98746
3.29E-03	4.987763
3.29E-03	4.987938
3.29E-03	4.987983
3.29E-03	4.987901
3.29E-03	4.987689
3.29E-03	4.98735
3.29E-03	4.987372
3.29E-03	4.986945
3.29E-03	4.986068
3.29E-03	4.984742
3.29E-03	4.982967
3.29E-03	4.980742
3.29E-03	4.978068
3.29E-03	4.969415
3.29E-03	4.932509
3.29E-03	4.81316
3.29E-03	4.783355
3.29E-03	4.672525
3.29E-03	4.489234
3.29E-03	4.267266
3.29E-03	4.011456
3.29E-03	3.829711
3.29E-03	3.620602
3.29E-03	3.450509
3.29E-03	3.357785
3.29E-03	3.301501
3.29E-03	3.26608
3.29E-03	3.247286
3.29E-03	3.239005
3.29E-03	3.234217
3.29E-03	3.227315
3.29E-03	3.216236
3.30E-03	3.207224
3.30E-03	3.193606
3.30E-03	3.156839
3.30E-03	3.092947
3.30E-03	3.091605
3.30E-03	3.082578
3.30E-03	3.070059
3.30E-03	3.043658
3.30E-03	2.987751
3.30E-03	2.926389
3.30E-03	2.836162
3.30E-03	2.643567
3.30E-03	2.447697
3.30E-03	2.239522
3.30E-03	1.999435
3.30E-03	1.782828
3.30E-03	1.483426
3.30E-03	1.190313
3.30E-03	0.8081902
3.30E-03	0.3792391
3.30E-03	-0.3241093
3.30E-03	-1.123693
3.30E-03	-2.105575
3.30E-03	-3.665295
3.30E-03	-4.310982
3.30E-03	-4.415409
3.30E-03	-4.592621
3.30E-03	-4.718849
3.30E-03	-4.815174
3.30E-03	-4.865488
3.30E-03	-4.894413
3.30E-03	-4.914501
3.30E-03	-4.929417
3.30E-03	-4.942876
3.30E-03	-4.958929
3.30E-03	-4.96935
3.30E-03	-4.975689
3.30E-03	-4.976219
3.30E-03	-4.976616
3.31E-03	-4.977148
3.31E-03	-4.978106
3.31E-03	-4.979797
3.31E-03	-4.981319
3.31E-03	-4.982827
3.31E-03	-4.98415
3.31E-03	-4.985559
3.32E-03	-4.986903
3.32E-03	-4.987689
3.32E-03	-4.988166
3.32E-03	-4.986743
3.32E-03	-4.983049
