Time (s),Channel 1 (V)
-1.38E-05,-2.044038572
-1.38E-05,-2.193671935
-1.37E-05,-2.350786967
-1.36E-05,-2.507901998
-1.36E-05,-2.657535361
-1.35E-05,-2.822132061
-1.34E-05,-2.975506258
-1.34E-05,-3.136362124
-1.33E-05,-3.293477155
-1.32E-05,-3.454333021
-1.31E-05,-3.596484716
-1.31E-05,-3.749858913
-1.30E-05,-3.90323311
-1.29E-05,-4.052866474
-1.29E-05,-4.187536501
-1.28E-05,-4.307243191
-1.27E-05,-4.41572738
-1.27E-05,-4.509248232
-1.26E-05,-4.584064913
-1.25E-05,-4.643918259
-1.24E-05,-4.681326599
-1.24E-05,-4.714994106
-1.23E-05,-4.737439111
-1.22E-05,-4.756143281
-1.22E-05,-4.771106617
-1.21E-05,-4.774847451
-1.20E-05,-4.789810788
-1.20E-05,-4.812255792
-1.19E-05,-4.81973746
-1.18E-05,-4.830959963
-1.17E-05,-4.845923299
-1.17E-05,-4.849664133
-1.16E-05,-4.857145801
-1.15E-05,-4.872109138
-1.15E-05,-4.864627469
-1.14E-05,-4.860886635
-1.13E-05,-4.849664133
-1.13E-05,-4.860886635
-1.12E-05,-4.860886635
-1.11E-05,-4.872109138
-1.10E-05,-4.875849972
-1.10E-05,-4.872109138
-1.09E-05,-4.872109138
-1.08E-05,-4.864627469
-1.08E-05,-4.857145801
-1.07E-05,-4.857145801
-1.06E-05,-4.860886635
-1.06E-05,-4.857145801
-1.05E-05,-4.864627469
-1.04E-05,-4.872109138
-1.03E-05,-4.879590806
-1.03E-05,-4.879590806
-1.02E-05,-4.879590806
-1.01E-05,-4.887072474
-1.01E-05,-4.894554142
-1.00E-05,-4.890813308
-9.93E-06,-4.894554142
-9.86E-06,-4.898294976
-9.79E-06,-4.890813308
-9.72E-06,-4.894554142
-9.65E-06,-4.898294976
-9.58E-06,-4.898294976
-9.51E-06,-4.898294976
-9.44E-06,-4.909517478
-9.37E-06,-4.905776644
-9.30E-06,-4.909517478
-9.23E-06,-4.905776644
-9.16E-06,-4.90203581
-9.09E-06,-4.90203581
-9.02E-06,-4.898294976
-8.95E-06,-4.894554142
-8.88E-06,-4.894554142
-8.81E-06,-4.90203581
-8.74E-06,-4.905776644
-8.67E-06,-4.90203581
-8.60E-06,-4.90203581
-8.53E-06,-4.890813308
-8.46E-06,-4.887072474
-8.39E-06,-4.898294976
-8.32E-06,-4.894554142
-8.25E-06,-4.894554142
-8.18E-06,-4.905776644
-8.11E-06,-4.909517478
-8.04E-06,-4.905776644
-7.97E-06,-4.90203581
-7.90E-06,-4.90203581
-7.83E-06,-4.905776644
-7.76E-06,-4.909517478
-7.69E-06,-4.905776644
-7.62E-06,-4.898294976
-7.55E-06,-4.905776644
-7.48E-06,-4.913258313
-7.41E-06,-4.924480815
-7.34E-06,-4.924480815
-7.27E-06,-4.928221649
-7.20E-06,-4.924480815
-7.13E-06,-4.924480815
-7.06E-06,-4.924480815
-6.99E-06,-4.931962483
-6.92E-06,-4.928221649
-6.85E-06,-4.928221649
-6.78E-06,-4.931962483
-6.71E-06,-4.924480815
-6.64E-06,-4.931962483
-6.57E-06,-4.928221649
-6.50E-06,-4.931962483
-6.43E-06,-4.935703317
-6.36E-06,-4.928221649
-6.29E-06,-4.931962483
-6.22E-06,-4.939444151
-6.15E-06,-4.935703317
-6.08E-06,-4.946925819
-6.01E-06,-4.935703317
-5.94E-06,-4.939444151
-5.87E-06,-4.935703317
-5.80E-06,-4.935703317
-5.73E-06,-4.943184985
-5.66E-06,-4.946925819
-5.59E-06,-4.943184985
-5.52E-06,-4.946925819
-5.45E-06,-4.943184985
-5.38E-06,-4.939444151
-5.31E-06,-4.939444151
-5.24E-06,-4.950666653
-5.17E-06,-4.954407487
-5.10E-06,-4.950666653
-5.03E-06,-4.943184985
-4.96E-06,-4.946925819
-4.89E-06,-4.943184985
-4.82E-06,-4.939444151
-4.75E-06,-4.943184985
-4.68E-06,-4.946925819
-4.61E-06,-4.946925819
-4.54E-06,-4.954407487
-4.47E-06,-4.954407487
-4.40E-06,-4.961889156
-4.33E-06,-4.954407487
-4.26E-06,-4.958148321
-4.19E-06,-4.950666653
-4.12E-06,-4.950666653
-4.05E-06,-4.939444151
-3.98E-06,-4.928221649
-3.91E-06,-4.920739981
-3.84E-06,-4.913258313
-3.77E-06,-4.913258313
-3.70E-06,-4.90203581
-3.63E-06,-4.905776644
-3.56E-06,-4.894554142
-3.49E-06,-4.890813308
-3.42E-06,-4.879590806
-3.35E-06,-4.875849972
-3.28E-06,-4.872109138
-3.21E-06,-4.875849972
-3.14E-06,-4.875849972
-3.07E-06,-4.872109138
-3.00E-06,-4.872109138
-2.93E-06,-4.864627469
-2.86E-06,-4.864627469
-2.79E-06,-4.864627469
-2.72E-06,-4.845923299
-2.65E-06,-4.834700797
-2.58E-06,-4.81973746
-2.51E-06,-4.815996626
-2.44E-06,-4.808514958
-2.37E-06,-4.78232912
-2.30E-06,-4.752402447
-2.23E-06,-4.688808268
-2.16E-06,-4.587805747
-2.09E-06,-4.411986546
-2.02E-06,-4.183795667
-1.95E-06,-3.970568124
-1.88E-06,-3.749858913
-1.81E-06,-3.529149702
-1.74E-06,-3.319662994
-1.67E-06,-3.113917119
-1.60E-06,-2.919393747
-1.53E-06,-2.732352043
-1.46E-06,-2.567755343
-1.39E-06,-2.406899478
-1.32E-06,-2.275970285
-1.25E-06,-2.148781926
-1.18E-06,-2.025334401
-1.11E-06,-1.909368545
-1.04E-06,-1.797143523
-9.66E-07,-1.699881836
-8.96E-07,-1.587656814
-8.26E-07,-1.479172626
-7.56E-07,-1.374429271
-6.86E-07,-1.262204249
-6.16E-07,-1.142497558
-5.46E-07,-1.022790868
-4.76E-07,-0.906825011
-4.06E-07,-0.78711832
-3.36E-07,-0.659929962
-2.66E-07,-0.532741603
-1.96E-07,-0.40181241
-1.26E-07,-0.263401549
-5.56E-08,-0.11750902
1.44E-08,0.028383509
8.44E-08,0.178016873
1.54E-07,0.323909402
2.24E-07,0.466061097
2.94E-07,0.604471958
3.64E-07,0.746623653
4.34E-07,0.885034514
5.04E-07,1.034667877
5.74E-07,1.173078738
6.44E-07,1.322712102
7.14E-07,1.461122963
7.84E-07,1.610756326
8.54E-07,1.756648855
9.24E-07,1.910023052
9.94E-07,2.06339725
1.06E-06,2.220512281
1.13E-06,2.362663976
1.20E-06,2.51229734
1.27E-06,2.661930703
1.34E-06,2.807823232
1.41E-06,2.957456595
1.48E-06,3.103349124
1.55E-06,3.24550082
1.62E-06,3.395134183
1.69E-06,3.544767546
1.76E-06,3.690660075
1.83E-06,3.840293439
1.90E-06,3.989926802
1.97E-06,4.143300999
2.04E-06,4.28171186
2.11E-06,4.412641053
2.18E-06,4.521125241
2.25E-06,4.595941923
2.32E-06,4.6483136
2.39E-06,4.693203609
2.46E-06,4.734352784
2.53E-06,4.768020291
2.60E-06,4.794206129
2.67E-06,4.8129103
2.74E-06,4.83161447
2.81E-06,4.850318641
2.88E-06,4.846577806
2.95E-06,4.846577806
3.02E-06,4.854059475
3.09E-06,4.854059475
3.16E-06,4.861541143
3.23E-06,4.861541143
3.30E-06,4.857800309
3.37E-06,4.861541143
3.44E-06,4.861541143
3.51E-06,4.869022811
3.58E-06,4.872763645
3.65E-06,4.872763645
3.72E-06,4.872763645
3.79E-06,4.872763645
3.86E-06,4.876504479
3.93E-06,4.891467815
4.00E-06,4.887726981
4.07E-06,4.891467815
4.14E-06,4.891467815
4.21E-06,4.883986147
4.28E-06,4.898949484
4.35E-06,4.902690318
4.42E-06,4.902690318
4.49E-06,4.91391282
4.56E-06,4.91391282
4.63E-06,4.910171986
4.70E-06,4.906431152
4.77E-06,4.902690318
4.84E-06,4.898949484
4.91E-06,4.906431152
4.98E-06,4.902690318
5.05E-06,4.906431152
5.12E-06,4.91391282
5.19E-06,4.910171986
5.26E-06,4.921394488
5.33E-06,4.917653654
5.40E-06,4.925135322
5.47E-06,4.925135322
5.54E-06,4.917653654
5.61E-06,4.91391282
5.68E-06,4.917653654
5.75E-06,4.921394488
5.82E-06,4.917653654
5.89E-06,4.921394488
5.96E-06,4.925135322
6.03E-06,4.925135322
6.10E-06,4.921394488
6.17E-06,4.917653654
6.24E-06,4.917653654
6.31E-06,4.921394488
6.38E-06,4.925135322
6.45E-06,4.928876156
6.52E-06,4.928876156
6.59E-06,4.93261699
6.66E-06,4.928876156
6.73E-06,4.925135322
6.80E-06,4.93261699
6.87E-06,4.943839493
6.94E-06,4.940098659
7.01E-06,4.943839493
7.08E-06,4.93261699
7.15E-06,4.943839493
7.22E-06,4.947580327
7.29E-06,4.947580327
7.36E-06,4.947580327
7.43E-06,4.940098659
7.50E-06,4.940098659
7.57E-06,4.943839493
7.64E-06,4.93261699
7.71E-06,4.928876156
7.78E-06,4.936357824
7.85E-06,4.943839493
7.92E-06,4.943839493
7.99E-06,4.947580327
8.06E-06,4.951321161
8.13E-06,4.947580327
8.20E-06,4.943839493
8.27E-06,4.947580327
8.34E-06,4.947580327
8.41E-06,4.947580327
8.48E-06,4.955061995
8.55E-06,4.955061995
8.62E-06,4.955061995
8.69E-06,4.962543663
8.76E-06,4.955061995
8.83E-06,4.955061995
8.90E-06,4.947580327
8.97E-06,4.951321161
9.04E-06,4.958802829
9.11E-06,4.962543663
9.18E-06,4.955061995
9.25E-06,4.958802829
9.32E-06,4.951321161
9.39E-06,4.947580327
9.46E-06,4.951321161
9.53E-06,4.951321161
9.60E-06,4.951321161
9.67E-06,4.958802829
9.74E-06,4.958802829
9.81E-06,4.966284497
9.88E-06,4.962543663
9.95E-06,4.970025331
1.00E-05,4.970025331
1.01E-05,4.988729502
1.02E-05,4.984988667
1.02E-05,4.977506999
1.03E-05,4.984988667
1.04E-05,4.984988667
1.04E-05,4.981247833
1.05E-05,4.984988667
1.06E-05,4.981247833
1.07E-05,4.977506999
1.07E-05,4.977506999
1.08E-05,4.970025331
1.09E-05,4.970025331
1.09E-05,4.973766165
1.10E-05,4.973766165
1.11E-05,4.977506999
1.11E-05,4.973766165
1.12E-05,4.970025331
1.13E-05,4.958802829
1.14E-05,4.947580327
1.14E-05,4.936357824
1.15E-05,4.921394488
1.16E-05,4.921394488
1.16E-05,4.910171986
1.17E-05,4.906431152
1.18E-05,4.898949484
1.18E-05,4.891467815
1.19E-05,4.883986147
1.20E-05,4.872763645
1.21E-05,4.865281977
1.21E-05,4.869022811
1.22E-05,4.861541143
1.23E-05,4.854059475
1.23E-05,4.850318641
1.24E-05,4.83161447
1.25E-05,4.824132802
1.25E-05,4.805428632
1.26E-05,4.797946963
1.27E-05,4.768020291
1.28E-05,4.73061195
1.28E-05,4.659536102
1.29E-05,4.543570246
1.30E-05,4.352787708
1.30E-05,4.132078497
1.31E-05,3.911369286
1.32E-05,3.683178407
1.32E-05,3.473691699
1.33E-05,3.249241654
1.34E-05,3.024791609
1.35E-05,2.822786568
1.35E-05,2.617040694
1.36E-05,2.433739824
1.37E-05,2.250438954
1.37E-05,2.089583088
1.38E-05,1.951172227
1.39E-05,1.809020532
1.39E-05,1.685573007
1.40E-05,1.584570487
1.41E-05,1.483567967
1.42E-05,1.382565447
1.42E-05,1.274081259
1.43E-05,1.158115402
1.44E-05,1.04589038
1.44E-05,0.918702021
1.45E-05,0.802736164
1.46E-05,0.675547805
1.46E-05,0.540877779
1.47E-05,0.406207752
1.48E-05,0.279019393
1.49E-05,0.140608532
1.49E-05,0.002197671
1.50E-05,-0.143694858
1.51E-05,-0.297069056
1.51E-05,-0.450443253
1.52E-05,-0.600076616
1.53E-05,-0.74970998
1.53E-05,-0.899343343
1.54E-05,-1.045235872
1.55E-05,-1.198610069
1.56E-05,-1.348243433
1.56E-05,-1.50161763
1.57E-05,-1.654991827
1.58E-05,-1.815847693
1.58E-05,-1.96922189
1.59E-05,-2.122596088
1.60E-05,-2.275970285
1.60E-05,-2.425603648
1.61E-05,-2.575237011
1.62E-05,-2.732352043
1.63E-05,-2.88572624
1.63E-05,-3.039100438
1.64E-05,-3.196215469
1.65E-05,-3.338367164
1.65E-05,-3.491741361
1.66E-05,-3.648856393
1.67E-05,-3.805971424
1.67E-05,-3.955604788
1.68E-05,-4.108978985
1.69E-05,-4.25113068
1.70E-05,-4.370837371
1.70E-05,-4.479321559
1.71E-05,-4.554138241
1.72E-05,-4.625214088
1.72E-05,-4.677585765
1.73E-05,-4.714994106
1.74E-05,-4.748661613
1.74E-05,-4.763624949
1.75E-05,-4.778588286
1.76E-05,-4.797292456
1.77E-05,-4.808514958
1.77E-05,-4.823478295
1.78E-05,-4.823478295
1.79E-05,-4.830959963
1.79E-05,-4.830959963
1.80E-05,-4.838441631
1.81E-05,-4.838441631
1.81E-05,-4.849664133
1.82E-05,-4.853404967
1.83E-05,-4.860886635
1.84E-05,-4.860886635
1.84E-05,-4.864627469
1.85E-05,-4.860886635
1.86E-05,-4.872109138
1.86E-05,-4.872109138
1.87E-05,-4.875849972
1.88E-05,-4.879590806
1.88E-05,-4.890813308
1.89E-05,-4.894554142
1.90E-05,-4.887072474
1.91E-05,-4.879590806
1.91E-05,-4.879590806
1.92E-05,-4.887072474
1.93E-05,-4.88333164
1.93E-05,-4.890813308
1.94E-05,-4.88333164
1.95E-05,-4.890813308
1.95E-05,-4.887072474
1.96E-05,-4.890813308
1.97E-05,-4.890813308
1.98E-05,-4.894554142
1.98E-05,-4.894554142
1.99E-05,-4.894554142
2.00E-05,-4.898294976
2.00E-05,-4.894554142
2.01E-05,-4.890813308
2.02E-05,-4.879590806
2.02E-05,-4.887072474
2.03E-05,-4.88333164
2.04E-05,-4.88333164
2.05E-05,-4.894554142
2.05E-05,-4.898294976
2.06E-05,-4.90203581
2.07E-05,-4.898294976
2.07E-05,-4.898294976
2.08E-05,-4.90203581
2.09E-05,-4.905776644
2.09E-05,-4.898294976
2.10E-05,-4.90203581
2.11E-05,-4.898294976
2.12E-05,-4.898294976
2.12E-05,-4.905776644
2.13E-05,-4.909517478
2.14E-05,-4.916999147
2.14E-05,-4.913258313
2.15E-05,-4.920739981
2.16E-05,-4.905776644
2.16E-05,-4.905776644
2.17E-05,-4.90203581
2.18E-05,-4.905776644
2.19E-05,-4.905776644
2.19E-05,-4.905776644
2.20E-05,-4.905776644
2.21E-05,-4.909517478
2.21E-05,-4.916999147
2.22E-05,-4.924480815
2.23E-05,-4.920739981
2.23E-05,-4.920739981
2.24E-05,-4.920739981
2.25E-05,-4.928221649
2.26E-05,-4.920739981
2.26E-05,-4.928221649
2.27E-05,-4.924480815
2.28E-05,-4.928221649
2.28E-05,-4.924480815
2.29E-05,-4.935703317
2.30E-05,-4.931962483
2.30E-05,-4.920739981
2.31E-05,-4.928221649
2.32E-05,-4.928221649
2.33E-05,-4.924480815
2.33E-05,-4.928221649
2.34E-05,-4.920739981
2.35E-05,-4.928221649
2.35E-05,-4.931962483
2.36E-05,-4.935703317
2.37E-05,-4.935703317
2.37E-05,-4.935703317
2.38E-05,-4.928221649
2.39E-05,-4.935703317
2.40E-05,-4.931962483
2.40E-05,-4.935703317
2.41E-05,-4.943184985
2.42E-05,-4.939444151
2.42E-05,-4.946925819
2.43E-05,-4.943184985
2.44E-05,-4.935703317
2.44E-05,-4.931962483
2.45E-05,-4.931962483
2.46E-05,-4.943184985
2.47E-05,-4.935703317
2.47E-05,-4.935703317
2.48E-05,-4.939444151
2.49E-05,-4.931962483
2.49E-05,-4.939444151
2.50E-05,-4.943184985
2.51E-05,-4.954407487
2.51E-05,-4.950666653
2.52E-05,-4.954407487
2.53E-05,-4.958148321
2.54E-05,-4.96562999
2.54E-05,-4.958148321
2.55E-05,-4.950666653
2.56E-05,-4.939444151
2.56E-05,-4.928221649
2.57E-05,-4.916999147
2.58E-05,-4.905776644
2.58E-05,-4.909517478
2.59E-05,-4.913258313
2.60E-05,-4.909517478
2.61E-05,-4.905776644
2.61E-05,-4.898294976
2.62E-05,-4.890813308
2.63E-05,-4.890813308
2.63E-05,-4.894554142
2.64E-05,-4.894554142
2.65E-05,-4.890813308
2.65E-05,-4.894554142
2.66E-05,-4.88333164
2.67E-05,-4.88333164
2.68E-05,-4.872109138
2.68E-05,-4.864627469
2.69E-05,-4.860886635
2.70E-05,-4.857145801
2.70E-05,-4.842182465
2.71E-05,-4.834700797
2.72E-05,-4.827219129
2.72E-05,-4.823478295
2.73E-05,-4.808514958
2.74E-05,-4.778588286
2.75E-05,-4.744920779
2.75E-05,-4.670104097
2.76E-05,-4.539174904
2.77E-05,-4.325947362
2.77E-05,-4.094015649
2.78E-05,-3.86582477
2.79E-05,-3.645115559
2.79E-05,-3.428147182
2.80E-05,-3.218660474
2.81E-05,-3.020396267
2.82E-05,-2.837095397
2.82E-05,-2.665017029
2.83E-05,-2.511642832
2.84E-05,-2.365750303
2.84E-05,-2.223598608
2.85E-05,-2.103891917
2.86E-05,-1.984185227
2.86E-05,-1.875701038
2.87E-05,-1.759735182
2.88E-05,-1.654991827
2.89E-05,-1.550248473
2.89E-05,-1.441764285
2.90E-05,-1.340761765
2.91E-05,-1.224795908
2.91E-05,-1.105089217
2.92E-05,-0.989123361
2.93E-05,-0.865675836
2.93E-05,-0.734746643
2.94E-05,-0.600076616
2.95E-05,-0.461665755
2.96E-05,-0.330736563
2.96E-05,-0.192325701
2.97E-05,-0.057655675
2.98E-05,0.084496021
2.98E-05,0.226647716
2.99E-05,0.365058577
3.00E-05,0.510951106
3.00E-05,0.653102801
3.01E-05,0.802736164
3.02E-05,0.956110362
3.03E-05,1.109484559
3.03E-05,1.26659959
3.04E-05,1.405010451
3.05E-05,1.558384649
3.05E-05,1.708018012
3.06E-05,1.853910541
3.07E-05,1.99980307
3.07E-05,2.149436434
3.08E-05,2.287847295
3.09E-05,2.437480658
3.10E-05,2.587114021
3.10E-05,2.740488219
3.11E-05,2.886380748
3.12E-05,3.036014111
3.12E-05,3.193129142
3.13E-05,3.342762506
3.14E-05,3.492395869
3.14E-05,3.634547564
3.15E-05,3.784180927
3.16E-05,3.926332622
3.17E-05,4.068484317
3.17E-05,4.210636013
3.18E-05,4.341565205
3.19E-05,4.457531062
3.19E-05,4.554792748
3.20E-05,4.618386927
3.21E-05,4.674499439
3.21E-05,4.71190778
3.22E-05,4.745575286
3.23E-05,4.771761125
3.24E-05,4.790465295
3.24E-05,4.805428632
3.25E-05,4.8129103
3.26E-05,4.827873636
3.26E-05,4.839096138
3.27E-05,4.854059475
3.28E-05,4.857800309
3.28E-05,4.865281977
3.29E-05,4.869022811
3.30E-05,4.876504479
3.31E-05,4.872763645
3.31E-05,4.876504479
3.32E-05,4.869022811
3.33E-05,4.865281977
3.33E-05,4.865281977
3.34E-05,4.865281977
3.35E-05,4.869022811
3.35E-05,4.872763645
3.36E-05,4.883986147
3.37E-05,4.891467815
3.38E-05,4.902690318
3.38E-05,4.898949484
3.39E-05,4.902690318
3.40E-05,4.902690318
3.40E-05,4.898949484
3.41E-05,4.910171986
3.42E-05,4.902690318
3.42E-05,4.906431152
3.43E-05,4.902690318
3.44E-05,4.906431152
3.45E-05,4.910171986
3.45E-05,4.917653654
3.46E-05,4.917653654
3.47E-05,4.917653654
3.47E-05,4.921394488
3.48E-05,4.917653654
3.49E-05,4.928876156
3.49E-05,4.921394488
3.50E-05,4.921394488
3.51E-05,4.91391282
3.52E-05,4.917653654
3.52E-05,4.910171986
3.53E-05,4.917653654
3.54E-05,4.91391282
3.54E-05,4.91391282
3.55E-05,4.921394488
3.56E-05,4.93261699
3.56E-05,4.93261699
3.57E-05,4.93261699
3.58E-05,4.925135322
3.59E-05,4.925135322
3.59E-05,4.928876156
3.60E-05,4.93261699
3.61E-05,4.928876156
3.61E-05,4.93261699
3.62E-05,4.936357824
3.63E-05,4.93261699
3.63E-05,4.928876156
3.64E-05,4.925135322
3.65E-05,4.93261699
3.66E-05,4.925135322
3.66E-05,4.91391282
3.67E-05,4.925135322
3.68E-05,4.925135322
3.68E-05,4.93261699
3.69E-05,4.940098659
3.70E-05,4.940098659
3.70E-05,4.947580327
3.71E-05,4.943839493
3.72E-05,4.943839493
3.73E-05,4.947580327
3.73E-05,4.947580327
3.74E-05,4.943839493
3.75E-05,4.936357824
3.75E-05,4.947580327
3.76E-05,4.943839493
3.77E-05,4.947580327
3.77E-05,4.947580327
3.78E-05,4.943839493
3.79E-05,4.947580327
3.80E-05,4.951321161
3.80E-05,4.947580327
3.81E-05,4.947580327
3.82E-05,4.943839493
3.82E-05,4.951321161
3.83E-05,4.951321161
3.84E-05,4.951321161
3.84E-05,4.943839493
3.85E-05,4.951321161
3.86E-05,4.951321161
3.87E-05,4.958802829
3.87E-05,4.962543663
3.88E-05,4.955061995
3.89E-05,4.955061995
3.89E-05,4.966284497
3.90E-05,4.962543663
3.91E-05,4.970025331
3.91E-05,4.973766165
3.92E-05,4.966284497
3.93E-05,4.962543663
3.94E-05,4.955061995
3.94E-05,4.955061995
3.95E-05,4.951321161
3.96E-05,4.962543663
3.96E-05,4.955061995
3.97E-05,4.955061995
3.98E-05,4.955061995
3.98E-05,4.958802829
3.99E-05,4.951321161
4.00E-05,4.947580327
4.01E-05,4.955061995
4.01E-05,4.947580327
4.02E-05,4.947580327
4.03E-05,4.951321161
4.03E-05,4.951321161
4.04E-05,4.958802829
4.05E-05,4.962543663
4.05E-05,4.970025331
4.06E-05,4.966284497
4.07E-05,4.970025331
4.08E-05,4.970025331
4.08E-05,4.981247833
4.09E-05,4.977506999
4.10E-05,4.962543663
4.10E-05,4.951321161
4.11E-05,4.940098659
4.12E-05,4.928876156
4.12E-05,4.917653654
4.13E-05,4.910171986
4.14E-05,4.902690318
4.15E-05,4.887726981
4.15E-05,4.883986147
4.16E-05,4.883986147
4.17E-05,4.883986147
4.17E-05,4.883986147
4.18E-05,4.880245313
4.19E-05,4.872763645
4.19E-05,4.869022811
4.20E-05,4.865281977
4.21E-05,4.850318641
4.22E-05,4.846577806
4.22E-05,4.83161447
4.23E-05,4.8129103
4.24E-05,4.790465295
4.24E-05,4.764279457
4.25E-05,4.715648614
4.26E-05,4.637091098
4.26E-05,4.468753564
4.27E-05,4.259266856
4.28E-05,4.034816811
4.29E-05,3.821589268
4.29E-05,3.597139223
4.30E-05,3.376430012
4.31E-05,3.155720802
4.31E-05,2.942493259
4.32E-05,2.73300655
4.33E-05,2.53100151
4.33E-05,2.351441474
4.34E-05,2.18310394
4.35E-05,2.037211411
4.36E-05,1.910023052
4.36E-05,1.782834694
4.37E-05,1.663128003
4.38E-05,1.547162146
4.38E-05,1.44990046
4.39E-05,1.345157106
4.40E-05,1.22919125
4.40E-05,1.113225393
4.41E-05,0.993518702
4.42E-05,0.870071178
4.43E-05,0.746623653
4.43E-05,0.619435294
4.44E-05,0.492246935
4.45E-05,0.365058577
4.45E-05,0.23038855
4.46E-05,0.091977689
4.47E-05,-0.057655675
4.47E-05,-0.203548204
4.48E-05,-0.356922401
4.49E-05,-0.514037433
4.50E-05,-0.663670796
4.50E-05,-0.809563325
4.51E-05,-0.959196688
4.52E-05,-1.108830051
4.52E-05,-1.265945083
4.53E-05,-1.41931928
4.54E-05,-1.561470975
4.54E-05,-1.718586007
4.55E-05,-1.875701038
4.56E-05,-2.029075236
4.57E-05,-2.171226931
4.57E-05,-2.328341962
4.58E-05,-2.489197828
4.59E-05,-2.650053693
4.59E-05,-2.80342789
4.60E-05,-2.960542922
4.61E-05,-3.110176285
4.61E-05,-3.274772985
4.62E-05,-3.428147182
4.63E-05,-3.574039711
4.64E-05,-3.731154743
4.64E-05,-3.880788106
4.65E-05,-4.034162303
4.66E-05,-4.180054833
4.66E-05,-4.314724859
4.67E-05,-4.426949882
4.68E-05,-4.5167299
4.68E-05,-4.587805747
4.69E-05,-4.63643659
4.70E-05,-4.677585765
4.71E-05,-4.707512438
4.71E-05,-4.737439111
4.72E-05,-4.759884115
4.73E-05,-4.774847451
4.73E-05,-4.789810788
4.74E-05,-4.804774124
4.75E-05,-4.812255792
4.75E-05,-4.823478295
4.76E-05,-4.830959963
4.77E-05,-4.834700797
4.78E-05,-4.845923299
4.78E-05,-4.842182465
4.79E-05,-4.845923299
4.80E-05,-4.849664133
4.80E-05,-4.857145801
4.81E-05,-4.860886635
4.82E-05,-4.860886635
4.82E-05,-4.868368304
4.83E-05,-4.860886635
4.84E-05,-4.860886635
4.85E-05,-4.860886635
4.85E-05,-4.860886635
4.86E-05,-4.857145801
4.87E-05,-4.857145801
4.87E-05,-4.860886635
4.88E-05,-4.868368304
4.89E-05,-4.875849972
4.89E-05,-4.872109138
4.90E-05,-4.875849972
4.91E-05,-4.875849972
4.92E-05,-4.887072474
4.92E-05,-4.879590806
4.93E-05,-4.890813308
4.94E-05,-4.894554142
4.94E-05,-4.898294976
4.95E-05,-4.898294976
4.96E-05,-4.90203581
4.96E-05,-4.90203581
4.97E-05,-4.890813308
4.98E-05,-4.894554142
4.99E-05,-4.90203581
4.99E-05,-4.909517478
5.00E-05,-4.909517478
5.01E-05,-4.909517478
5.01E-05,-4.916999147
5.02E-05,-4.909517478
5.03E-05,-4.90203581
5.03E-05,-4.90203581
5.04E-05,-4.898294976
5.05E-05,-4.90203581
5.06E-05,-4.905776644
5.06E-05,-4.90203581
5.07E-05,-4.894554142
5.08E-05,-4.894554142
5.08E-05,-4.898294976
5.09E-05,-4.898294976
5.10E-05,-4.905776644
5.10E-05,-4.90203581
5.11E-05,-4.905776644
5.12E-05,-4.905776644
5.13E-05,-4.905776644
5.13E-05,-4.916999147
5.14E-05,-4.920739981
5.15E-05,-4.920739981
5.15E-05,-4.920739981
5.16E-05,-4.920739981
5.17E-05,-4.916999147
5.17E-05,-4.905776644
5.18E-05,-4.909517478
5.19E-05,-4.913258313
5.20E-05,-4.90203581
5.20E-05,-4.909517478
5.21E-05,-4.920739981
5.22E-05,-4.920739981
5.22E-05,-4.924480815
5.23E-05,-4.928221649
5.24E-05,-4.928221649
5.24E-05,-4.928221649
5.25E-05,-4.924480815
5.26E-05,-4.931962483
5.27E-05,-4.928221649
5.27E-05,-4.920739981
5.28E-05,-4.931962483
5.29E-05,-4.931962483
5.29E-05,-4.931962483
5.30E-05,-4.928221649
5.31E-05,-4.920739981
5.31E-05,-4.928221649
5.32E-05,-4.924480815
5.33E-05,-4.920739981
5.34E-05,-4.931962483
5.34E-05,-4.924480815
5.35E-05,-4.924480815
5.36E-05,-4.928221649
5.36E-05,-4.935703317
5.37E-05,-4.935703317
5.38E-05,-4.928221649
5.38E-05,-4.924480815
5.39E-05,-4.931962483
5.40E-05,-4.939444151
5.41E-05,-4.946925819
5.41E-05,-4.946925819
5.42E-05,-4.946925819
5.43E-05,-4.950666653
5.43E-05,-4.950666653
5.44E-05,-4.958148321
5.45E-05,-4.958148321
5.45E-05,-4.954407487
5.46E-05,-4.954407487
5.47E-05,-4.961889156
5.48E-05,-4.958148321
5.48E-05,-4.946925819
5.49E-05,-4.950666653
5.50E-05,-4.943184985
5.50E-05,-4.950666653
5.51E-05,-4.954407487
5.52E-05,-4.939444151
5.52E-05,-4.935703317
5.53E-05,-4.935703317
5.54E-05,-4.916999147
5.55E-05,-4.909517478
5.55E-05,-4.905776644
5.56E-05,-4.905776644
5.57E-05,-4.90203581
5.57E-05,-4.898294976
5.58E-05,-4.894554142
5.59E-05,-4.894554142
5.59E-05,-4.890813308
5.60E-05,-4.894554142
5.61E-05,-4.88333164
5.62E-05,-4.88333164
5.62E-05,-4.88333164
5.63E-05,-4.872109138
5.64E-05,-4.872109138
5.64E-05,-4.868368304
5.65E-05,-4.864627469
5.66E-05,-4.860886635
5.66E-05,-4.853404967
5.67E-05,-4.845923299
5.68E-05,-4.838441631
5.69E-05,-4.830959963
5.69E-05,-4.81973746
5.70E-05,-4.804774124
5.71E-05,-4.786069954
5.71E-05,-4.763624949
