Time (s),Channel 1 (V)
-0.000159578,4.951321161
-0.000159508,4.955061995
-0.000159438,4.947580327
-0.000159368,4.943839493
-0.000159298,4.936357824
-0.000159228,4.93261699
-0.000159158,4.93261699
-0.000159088,4.93261699
-0.000159018,4.940098659
-0.000158948,4.940098659
-0.000158878,4.947580327
-0.000158808,4.943839493
-0.000158738,4.947580327
-0.000158668,4.955061995
-0.000158598,4.958802829
-0.000158528,4.958802829
-0.000158458,4.970025331
-0.000158388,4.977506999
-0.000158318,4.984988667
-0.000158248,4.981247833
-0.000158178,4.981247833
-0.000158108,4.981247833
-0.000158038,4.977506999
-0.000157968,4.966284497
-0.000157898,4.966284497
-0.000157828,4.970025331
-0.000157758,4.970025331
-0.000157688,4.966284497
-0.000157618,4.962543663
-0.000157548,4.966284497
-0.000157478,4.966284497
-0.000157408,4.962543663
-0.000157338,4.970025331
-0.000157268,4.970025331
-0.000157198,4.970025331
-0.000157128,4.962543663
-0.000157058,4.962543663
-0.000156988,4.970025331
-0.000156918,4.966284497
-0.000156848,4.970025331
-0.000156778,4.970025331
-0.000156708,4.973766165
-0.000156638,4.973766165
-0.000156568,4.973766165
-0.000156498,4.977506999
-0.000156428,4.977506999
-0.000156358,4.981247833
-0.000156288,4.992470336
-0.000156218,4.981247833
-0.000156148,4.977506999
-0.000156078,4.977506999
-0.000156008,4.973766165
-0.000155938,4.970025331
-0.000155868,4.970025331
-0.000155798,4.966284497
-0.000155728,4.966284497
-0.000155658,4.970025331
-0.000155588,4.970025331
-0.000155518,4.970025331
-0.000155448,4.973766165
-0.000155378,4.973766165
-0.000155308,4.973766165
-0.000155238,4.984988667
-0.000155168,4.988729502
-0.000155098,4.988729502
-0.000155028,4.99621117
-0.000154958,4.992470336
-0.000154888,4.988729502
-0.000154818,4.988729502
-0.000154748,4.984988667
-0.000154678,4.981247833
-0.000154608,4.984988667
-0.000154538,4.984988667
-0.000154468,4.984988667
-0.000154398,4.992470336
-0.000154328,4.988729502
-0.000154258,4.988729502
-0.000154188,4.99621117
-0.000154118,4.988729502
-0.000154048,4.977506999
-0.000153978,4.973766165
-0.000153908,4.966284497
-0.000153838,4.970025331
-0.000153768,4.977506999
-0.000153698,4.977506999
-0.000153628,4.988729502
-0.000153558,4.988729502
-0.000153488,4.984988667
-0.000153418,4.981247833
-0.000153348,4.981247833
-0.000153278,4.99621117
-0.000153208,4.99621117
-0.000153138,4.988729502
-0.000153068,4.988729502
-0.000152998,4.992470336
-0.000152928,4.99621117
-0.000152858,4.992470336
-0.000152788,4.992470336
-0.000152718,4.992470336
-0.000152648,4.99621117
-0.000152578,4.99621117
-0.000152508,4.992470336
-0.000152438,4.988729502
-0.000152368,4.981247833
-0.000152298,4.992470336
-0.000152228,4.99621117
-0.000152158,4.992470336
-0.000152088,4.988729502
-0.000152018,4.984988667
-0.000151948,4.984988667
-0.000151878,4.984988667
-0.000151808,4.988729502
-0.000151738,4.999952004
-0.000151668,4.99621117
-0.000151598,4.992470336
-0.000151528,4.992470336
-0.000151458,4.992470336
-0.000151388,4.992470336
-0.000151318,4.99621117
-0.000151248,4.999952004
-0.000151178,4.999952004
-0.000151108,4.999952004
-0.000151038,4.99621117
-0.000150968,4.999952004
-0.000150898,4.999952004
-0.000150828,4.999952004
-0.000150758,5.003692838
-0.000150688,4.99621117
-0.000150618,4.992470336
-0.000150548,4.999952004
-0.000150478,4.99621117
-0.000150408,5.003692838
-0.000150338,4.999952004
-0.000150268,5.003692838
-0.000150198,5.007433672
-0.000150128,5.003692838
-0.000150058,5.003692838
-0.000149988,4.999952004
-0.000149918,4.992470336
-0.000149848,4.992470336
-0.000149778,4.999952004
-0.000149708,5.003692838
-0.000149638,4.999952004
-0.000149568,4.99621117
-0.000149498,4.99621117
-0.000149428,4.999952004
-0.000149358,4.992470336
-0.000149288,4.988729502
-0.000149218,5.003692838
-0.000149148,4.988729502
-0.000149078,4.977506999
-0.000149008,4.970025331
-0.000148938,4.970025331
-0.000148868,4.966284497
-0.000148798,4.955061995
-0.000148728,4.955061995
-0.000148658,4.947580327
-0.000148588,4.951321161
-0.000148518,4.951321161
-0.000148448,4.951321161
-0.000148378,4.943839493
-0.000148308,4.940098659
-0.000148238,4.93261699
-0.000148168,4.936357824
-0.000148098,4.940098659
-0.000148028,4.928876156
-0.000147958,4.925135322
-0.000147888,4.917653654
-0.000147818,4.91391282
-0.000147748,4.898949484
-0.000147678,4.887726981
-0.000147608,4.869022811
-0.000147538,4.857800309
-0.000147468,4.835355304
-0.000147398,4.809169466
-0.000147328,4.764279457
-0.000147258,4.659536102
-0.000147188,4.487457735
-0.000147118,4.292934362
-0.000147048,4.102151824
-0.000146978,3.937555125
-0.000146908,3.791662595
-0.000146838,3.675696739
-0.000146768,3.582175887
-0.000146698,3.511100039
-0.000146628,3.473691699
-0.000146558,3.443765026
-0.000146488,3.421320021
-0.000146418,3.421320021
-0.000146348,3.413838353
-0.000146278,3.410097519
-0.000146208,3.402615851
-0.000146138,3.383911681
-0.000146068,3.361466676
-0.000145998,3.335280837
-0.000145928,3.305354165
-0.000145858,3.271686658
-0.000145788,3.226796649
-0.000145718,3.193129142
-0.000145648,3.133275797
-0.000145578,3.084644954
-0.000145508,3.024791609
-0.000145438,2.976160766
-0.000145368,2.931270757
-0.000145298,2.87889908
-0.000145228,2.826527402
-0.000145158,2.774155725
-0.000145088,2.725524882
-0.000145018,2.673153205
-0.000144948,2.628263196
-0.000144878,2.575891519
-0.000144808,2.523519842
-0.000144738,2.467407331
-0.000144668,2.418776487
-0.000144598,2.373886479
-0.000144528,2.321514801
-0.000144458,2.272883958
-0.000144388,2.209289779
-0.000144318,2.160658936
-0.000144248,2.104546425
-0.000144178,2.048433913
-0.000144108,1.996062236
-0.000144038,1.947431393
-0.000143968,1.89880055
-0.000143898,1.846428873
-0.000143828,1.790316362
-0.000143758,1.749167187
-0.000143688,1.685573007
-0.000143618,1.621978828
-0.000143548,1.562125483
-0.000143478,1.498531303
-0.000143408,1.434937124
-0.000143338,1.375083779
-0.000143268,1.311489599
-0.000143198,1.251636254
-0.000143128,1.195523743
-0.000143058,1.139411232
-0.000142988,1.08329872
-0.000142918,1.023445375
-0.000142848,0.971073698
-0.000142778,0.918702021
-0.000142708,0.855107841
-0.000142638,0.787772828
-0.000142568,0.71669698
-0.000142498,0.653102801
-0.000142428,0.59699029
-0.000142358,0.540877779
-0.000142288,0.481024433
-0.000142218,0.409948586
-0.000142148,0.361317743
-0.000142078,0.305205231
-0.000142008,0.245351886
-0.000141938,0.185498541
-0.000141868,0.114422693
-0.000141798,0.054569348
-0.000141728,-0.0165065
-0.000141658,-0.080100679
-0.000141588,-0.139954024
-0.000141518,-0.203548204
-0.000141448,-0.267142383
-0.000141378,-0.330736563
-0.000141308,-0.386849074
-0.000141238,-0.446702419
-0.000141168,-0.517778267
-0.000141098,-0.588854114
-0.000141028,-0.648707459
-0.000140958,-0.704819971
-0.000140888,-0.772154984
-0.000140818,-0.843230832
-0.000140748,-0.899343343
-0.000140678,-0.966678356
-0.000140608,-1.037754204
-0.000140538,-1.097607549
-0.000140468,-1.168683397
-0.000140398,-1.243500078
-0.000140328,-1.310835092
-0.000140258,-1.378170105
-0.000140188,-1.438023451
-0.000140118,-1.516580966
-0.000140048,-1.576434312
-0.000139978,-1.643769325
-0.000139908,-1.70362267
-0.000139838,-1.76721685
-0.000139768,-1.838292697
-0.000139698,-1.905627711
-0.000139628,-1.96922189
-0.000139558,-2.040297738
-0.000139488,-2.107632751
-0.000139418,-2.171226931
-0.000139348,-2.246043612
-0.000139278,-2.31711946
-0.000139208,-2.384454473
-0.000139138,-2.448048653
-0.000139068,-2.511642832
-0.000138998,-2.575237011
-0.000138928,-2.653794527
-0.000138858,-2.717388707
-0.000138788,-2.78472372
-0.000138718,-2.855799568
-0.000138648,-2.919393747
-0.000138578,-2.982987926
-0.000138508,-3.05032294
-0.000138438,-3.125139621
-0.000138368,-3.199956303
-0.000138298,-3.271032151
-0.000138228,-3.330885496
-0.000138158,-3.401961344
-0.000138088,-3.469296357
-0.000138018,-3.525408868
-0.000137948,-3.60022555
-0.000137878,-3.663819729
-0.000137808,-3.731154743
-0.000137738,-3.80223059
-0.000137668,-3.869565604
-0.000137598,-3.936900617
-0.000137528,-4.015458133
-0.000137458,-4.075311478
-0.000137388,-4.135164824
-0.000137318,-4.198759003
-0.000137248,-4.266094016
-0.000137178,-4.337169864
-0.000137108,-4.397023209
-0.000137038,-4.460617389
-0.000136968,-4.520470734
-0.000136898,-4.565360743
-0.000136828,-4.610250752
-0.000136758,-4.651399927
-0.000136688,-4.688808268
-0.000136618,-4.71873494
-0.000136548,-4.752402447
-0.000136478,-4.78232912
-0.000136408,-4.793551622
-0.000136338,-4.815996626
-0.000136268,-4.830959963
-0.000136198,-4.838441631
-0.000136128,-4.849664133
-0.000136058,-4.860886635
-0.000135988,-4.864627469
-0.000135918,-4.872109138
-0.000135848,-4.879590806
-0.000135778,-4.887072474
-0.000135708,-4.887072474
-0.000135638,-4.887072474
-0.000135568,-4.887072474
-0.000135498,-4.894554142
-0.000135428,-4.887072474
-0.000135358,-4.894554142
-0.000135288,-4.894554142
-0.000135218,-4.90203581
-0.000135148,-4.898294976
-0.000135078,-4.894554142
-0.000135008,-4.90203581
-0.000134938,-4.90203581
-0.000134868,-4.90203581
-0.000134798,-4.905776644
-0.000134728,-4.905776644
-0.000134658,-4.916999147
-0.000134588,-4.913258313
-0.000134518,-4.913258313
-0.000134448,-4.909517478
-0.000134378,-4.913258313
-0.000134308,-4.916999147
-0.000134238,-4.913258313
-0.000134168,-4.916999147
-0.000134098,-4.916999147
-0.000134028,-4.924480815
-0.000133958,-4.916999147
-0.000133888,-4.920739981
-0.000133818,-4.916999147
-0.000133748,-4.920739981
-0.000133678,-4.924480815
-0.000133608,-4.931962483
-0.000133538,-4.935703317
-0.000133468,-4.939444151
-0.000133398,-4.943184985
-0.000133328,-4.939444151
-0.000133258,-4.935703317
-0.000133188,-4.939444151
-0.000133118,-4.935703317
-0.000133048,-4.935703317
-0.000132978,-4.931962483
-0.000132908,-4.920739981
-0.000132838,-4.928221649
-0.000132768,-4.928221649
-0.000132698,-4.931962483
-0.000132628,-4.939444151
-0.000132558,-4.943184985
-0.000132488,-4.943184985
-0.000132418,-4.943184985
-0.000132348,-4.943184985
-0.000132278,-4.946925819
-0.000132208,-4.943184985
-0.000132138,-4.943184985
-0.000132068,-4.946925819
-0.000131998,-4.946925819
-0.000131928,-4.939444151
-0.000131858,-4.939444151
-0.000131788,-4.939444151
-0.000131718,-4.939444151
-0.000131648,-4.943184985
-0.000131578,-4.946925819
-0.000131508,-4.958148321
-0.000131438,-4.954407487
-0.000131368,-4.961889156
-0.000131298,-4.958148321
-0.000131228,-4.950666653
-0.000131158,-4.958148321
-0.000131088,-4.950666653
-0.000131018,-4.946925819
-0.000130948,-4.950666653
-0.000130878,-4.954407487
-0.000130808,-4.958148321
-0.000130738,-4.958148321
-0.000130668,-4.954407487
-0.000130598,-4.950666653
-0.000130528,-4.939444151
-0.000130458,-4.935703317
-0.000130388,-4.946925819
-0.000130318,-4.943184985
-0.000130248,-4.969370824
-0.000130178,-4.96562999
-0.000130108,-4.973111658
-0.000130038,-4.961889156
-0.000129968,-4.961889156
-0.000129898,-4.958148321
-0.000129828,-4.969370824
-0.000129758,-4.976852492
-0.000129688,-4.976852492
-0.000129618,-4.980593326
-0.000129548,-4.980593326
-0.000129478,-4.980593326
-0.000129408,-4.98433416
-0.000129338,-4.98433416
-0.000129268,-4.973111658
-0.000129198,-4.96562999
-0.000129128,-4.961889156
-0.000129058,-4.958148321
-0.000128988,-4.96562999
-0.000128918,-4.958148321
-0.000128848,-4.96562999
-0.000128778,-4.961889156
-0.000128708,-4.961889156
-0.000128638,-4.961889156
-0.000128568,-4.969370824
-0.000128498,-4.98433416
-0.000128428,-4.988074994
-0.000128358,-4.980593326
-0.000128288,-4.980593326
-0.000128218,-4.973111658
-0.000128148,-4.969370824
-0.000128078,-4.973111658
-0.000128008,-4.973111658
-0.000127938,-4.973111658
-0.000127868,-4.973111658
-0.000127798,-4.973111658
-0.000127728,-4.96562999
-0.000127658,-4.973111658
-0.000127588,-4.969370824
-0.000127518,-4.973111658
-0.000127448,-4.969370824
-0.000127378,-4.976852492
-0.000127308,-4.98433416
-0.000127238,-4.980593326
-0.000127168,-4.98433416
-0.000127098,-4.98433416
-0.000127028,-4.980593326
-0.000126958,-4.973111658
-0.000126888,-4.969370824
-0.000126818,-4.976852492
-0.000126748,-4.976852492
-0.000126678,-4.980593326
-0.000126608,-4.973111658
-0.000126538,-4.96562999
-0.000126468,-4.973111658
-0.000126398,-4.973111658
-0.000126328,-4.980593326
-0.000126258,-4.988074994
-0.000126188,-4.980593326
-0.000126118,-4.980593326
-0.000126048,-4.976852492
-0.000125978,-4.973111658
-0.000125908,-4.961889156
-0.000125838,-4.973111658
-0.000125768,-4.973111658
-0.000125698,-4.988074994
-0.000125628,-4.988074994
-0.000125558,-4.991815828
-0.000125488,-4.98433416
-0.000125418,-4.98433416
-0.000125348,-4.973111658
-0.000125278,-4.988074994
-0.000125208,-4.988074994
-0.000125138,-4.991815828
-0.000125068,-4.991815828
-0.000124998,-4.995556662
-0.000124928,-5.00303833
-0.000124858,-5.00303833
-0.000124788,-5.00303833
-0.000124718,-5.006779165
-0.000124648,-5.006779165
-0.000124578,-5.00303833
-0.000124508,-5.006779165
-0.000124438,-5.00303833
-0.000124368,-5.006779165
-0.000124298,-5.00303833
-0.000124228,-5.00303833
-0.000124158,-5.00303833
-0.000124088,-5.006779165
-0.000124018,-5.018001667
-0.000123948,-5.010519999
-0.000123878,-5.006779165
-0.000123808,-5.010519999
-0.000123738,-5.00303833
-0.000123668,-4.999297496
-0.000123598,-4.988074994
-0.000123528,-5.00303833
-0.000123458,-4.995556662
-0.000123388,-4.999297496
-0.000123318,-4.999297496
-0.000123248,-5.00303833
-0.000123178,-4.98433416
-0.000123108,-4.988074994
-0.000123038,-4.995556662
-0.000122968,-4.999297496
-0.000122898,-4.999297496
-0.000122828,-5.00303833
-0.000122758,-5.010519999
-0.000122688,-5.006779165
-0.000122618,-5.018001667
-0.000122548,-5.014260833
-0.000122478,-5.014260833
-0.000122408,-5.014260833
-0.000122338,-5.010519999
-0.000122268,-5.006779165
-0.000122198,-5.006779165
-0.000122128,-5.00303833
-0.000122058,-4.999297496
-0.000121988,-4.995556662
-0.000121918,-4.999297496
-0.000121848,-4.991815828
-0.000121778,-4.999297496
-0.000121708,-4.999297496
-0.000121638,-4.995556662
-0.000121568,-4.98433416
-0.000121498,-4.991815828
-0.000121428,-4.980593326
-0.000121358,-4.973111658
-0.000121288,-4.976852492
-0.000121218,-4.976852492
-0.000121148,-4.976852492
-0.000121078,-4.969370824
-0.000121008,-4.976852492
-0.000120938,-4.969370824
-0.000120868,-4.973111658
-0.000120798,-4.96562999
-0.000120728,-4.958148321
-0.000120658,-4.954407487
-0.000120588,-4.946925819
-0.000120518,-4.950666653
-0.000120448,-4.946925819
-0.000120378,-4.943184985
-0.000120308,-4.939444151
-0.000120238,-4.935703317
-0.000120168,-4.950666653
-0.000120098,-4.950666653
-0.000120028,-4.946925819
-0.000119958,-4.946925819
-0.000119888,-4.931962483
-0.000119818,-4.924480815
-0.000119748,-4.924480815
-0.000119678,-4.916999147
-0.000119608,-4.905776644
-0.000119538,-4.898294976
-0.000119468,-4.887072474
-0.000119398,-4.875849972
-0.000119328,-4.845923299
-0.000119258,-4.815996626
-0.000119188,-4.752402447
-0.000119118,-4.643918259
-0.000119048,-4.475580725
-0.000118978,-4.281057353
-0.000118908,-4.112719819
-0.000118838,-3.951863954
-0.000118768,-3.824675595
-0.000118698,-3.723673075
-0.000118628,-3.645115559
-0.000118558,-3.592743882
-0.000118488,-3.547853873
-0.000118418,-3.525408868
-0.000118348,-3.506704698
-0.000118278,-3.49922303
-0.000118208,-3.491741361
-0.000118138,-3.488000527
-0.000118068,-3.476778025
-0.000117998,-3.458073855
-0.000117928,-3.446851353
-0.000117858,-3.424406348
-0.000117788,-3.386998007
-0.000117718,-3.349589666
-0.000117648,-3.304699657
-0.000117578,-3.259809648
-0.000117508,-3.211178805
-0.000117438,-3.17002963
-0.000117368,-3.113917119
-0.000117298,-3.065286276
-0.000117228,-3.020396267
-0.000117158,-2.96802459
-0.000117088,-2.911912079
-0.000117018,-2.870762904
-0.000116948,-2.822132061
-0.000116878,-2.76601955
-0.000116808,-2.713647873
-0.000116738,-2.657535361
-0.000116668,-2.605163684
-0.000116598,-2.556532841
-0.000116528,-2.507901998
-0.000116458,-2.470493657
-0.000116388,-2.421862814
-0.000116318,-2.376972805
-0.000116248,-2.31711946
-0.000116178,-2.272229451
-0.000116108,-2.219857774
-0.000116038,-2.174967765
-0.000115968,-2.107632751
-0.000115898,-2.055261074
-0.000115828,-2.006630231
-0.000115758,-1.954258554
-0.000115688,-1.898146043
-0.000115618,-1.853256034
-0.000115548,-1.797143523
-0.000115478,-1.741031011
-0.000115408,-1.692400168
-0.000115338,-1.632546823
-0.000115268,-1.576434312
-0.000115198,-1.531544303
-0.000115128,-1.464209289
-0.000115058,-1.404355944
-0.000114988,-1.348243433
-0.000114918,-1.295871756
-0.000114848,-1.228536742
-0.000114778,-1.164942563
-0.000114708,-1.112570886
-0.000114638,-1.060199208
-0.000114568,-1.007827531
-0.000114498,-0.940492518
-0.000114428,-0.888120841
-0.000114358,-0.832008329
-0.000114288,-0.764673316
-0.000114218,-0.708560805
-0.000114148,-0.644966625
-0.000114078,-0.58511328
-0.000114008,-0.529000769
-0.000113938,-0.461665755
-0.000113868,-0.40181241
-0.000113798,-0.341959065
-0.000113728,-0.274624051
-0.000113658,-0.21851154
-0.000113588,-0.154917361
-0.000113518,-0.087582347
-0.000113448,-0.023988168
-0.000113378,0.032124343
-0.000113308,0.095718523
-0.000113238,0.155571868
-0.000113168,0.222906882
-0.000113098,0.293982729
-0.000113028,0.365058577
-0.000112958,0.428652756
-0.000112888,0.499728604
-0.000112818,0.567063617
-0.000112748,0.626916962
-0.000112678,0.683029474
-0.000112608,0.754105321
-0.000112538,0.821440335
-0.000112468,0.877552846
-0.000112398,0.944887859
-0.000112328,1.001000371
-0.000112258,1.06459455
-0.000112188,1.131929563
-0.000112118,1.199264577
-0.000112048,1.262858756
-0.000111978,1.318971267
-0.000111908,1.382565447
-0.000111838,1.446159626
-0.000111768,1.509753806
-0.000111698,1.573347985
-0.000111628,1.644423833
-0.000111558,1.719240514
-0.000111488,1.77909386
-0.000111418,1.846428873
-0.000111348,1.913763886
-0.000111278,1.9810989
-0.000111208,2.044693079
-0.000111138,2.115768927
-0.000111068,2.186844774
-0.000110998,2.257920622
-0.000110928,2.325255635
-0.000110858,2.392590649
-0.000110788,2.456184828
-0.000110718,2.519779008
-0.000110648,2.590854855
-0.000110578,2.661930703
-0.000110508,2.736747384
-0.000110438,2.800341564
-0.000110368,2.863935743
-0.000110298,2.923789089
-0.000110228,2.99860577
-0.000110158,3.058459115
-0.000110088,3.118312461
-0.000110018,3.193129142
-0.000109948,3.252982488
-0.000109878,3.316576667
-0.000109808,3.383911681
-0.000109738,3.44750586
-0.000109668,3.518581707
-0.000109598,3.589657555
-0.000109528,3.653251734
-0.000109458,3.724327582
-0.000109388,3.799144264
-0.000109318,3.862738443
-0.000109248,3.918850954
-0.000109178,3.982445134
-0.000109108,4.061002649
-0.000109038,4.117115161
-0.000108968,4.188191008
-0.000108898,4.259266856
-0.000108828,4.330342703
-0.000108758,4.386455214
-0.000108688,4.442567726
-0.000108618,4.509902739
-0.000108548,4.554792748
-0.000108478,4.603423591
-0.000108408,4.640831932
-0.000108338,4.681981107
-0.000108268,4.715648614
-0.000108198,4.74931612
-0.000108128,4.771761125
-0.000108058,4.790465295
-0.000107988,4.801687797
-0.000107918,4.809169466
-0.000107848,4.820391968
-0.000107778,4.827873636
-0.000107708,4.835355304
-0.000107638,4.839096138
-0.000107568,4.850318641
-0.000107498,4.854059475
-0.000107428,4.857800309
-0.000107358,4.861541143
-0.000107288,4.865281977
-0.000107218,4.872763645
-0.000107148,4.883986147
-0.000107078,4.891467815
-0.000107008,4.898949484
-0.000106938,4.89520865
-0.000106868,4.902690318
-0.000106798,4.906431152
-0.000106728,4.91391282
-0.000106658,4.910171986
-0.000106588,4.917653654
-0.000106518,4.917653654
-0.000106448,4.906431152
-0.000106378,4.910171986
-0.000106308,4.906431152
-0.000106238,4.906431152
-0.000106168,4.91391282
-0.000106098,4.921394488
-0.000106028,4.928876156
-0.000105958,4.925135322
-0.000105888,4.93261699
-0.000105818,4.936357824
-0.000105748,4.93261699
-0.000105678,4.93261699
-0.000105608,4.928876156
-0.000105538,4.93261699
-0.000105468,4.925135322
-0.000105398,4.921394488
-0.000105328,4.925135322
-0.000105258,4.91391282
-0.000105188,4.925135322
-0.000105118,4.910171986
-0.000105048,4.91391282
-0.000104978,4.906431152
-0.000104908,4.921394488
-0.000104838,4.921394488
-0.000104768,4.93261699
-0.000104698,4.93261699
-0.000104628,4.93261699
-0.000104558,4.93261699
-0.000104488,4.940098659
-0.000104418,4.947580327
-0.000104348,4.951321161
-0.000104278,4.955061995
-0.000104208,4.947580327
-0.000104138,4.947580327
-0.000104068,4.951321161
-0.000103998,4.947580327
-0.000103928,4.955061995
-0.000103858,4.951321161
-0.000103788,4.947580327
-0.000103718,4.947580327
-0.000103648,4.940098659
-0.000103578,4.943839493
-0.000103508,4.940098659
-0.000103438,4.947580327
-0.000103368,4.951321161
-0.000103298,4.951321161
-0.000103228,4.955061995
-0.000103158,4.951321161
-0.000103088,4.951321161
-0.000103018,4.947580327
-0.000102948,4.955061995
-0.000102878,4.951321161
-0.000102808,4.958802829
-0.000102738,4.951321161
-0.000102668,4.955061995
-0.000102598,4.958802829
-0.000102528,4.943839493
-0.000102458,4.947580327
-0.000102388,4.947580327
-0.000102318,4.947580327
-0.000102248,4.951321161
-0.000102178,4.951321161
-0.000102108,4.955061995
-0.000102038,4.955061995
-0.000101968,4.955061995
-0.000101898,4.966284497
-0.000101828,4.970025331
-0.000101758,4.962543663
-0.000101688,4.966284497
-0.000101618,4.966284497
-0.000101548,4.958802829
-0.000101478,4.958802829
-0.000101408,4.955061995
-0.000101338,4.955061995
-0.000101268,4.955061995
-0.000101198,4.958802829
-0.000101128,4.958802829
-0.000101058,4.966284497
-0.000100988,4.966284497
-0.000100918,4.962543663
-0.000100848,4.958802829
-0.000100778,4.962543663
-0.000100708,4.962543663
-0.000100638,4.955061995
-0.000100568,4.958802829
-0.000100498,4.962543663
-0.000100428,4.962543663
-0.000100358,4.958802829
-0.000100288,4.973766165
-0.000100218,4.981247833
-0.000100148,4.981247833
-0.000100078,4.970025331
-0.000100008,4.981247833
-9.99E-05,4.981247833
-9.99E-05,4.973766165
-9.98E-05,4.977506999
-9.97E-05,4.977506999
-9.97E-05,4.970025331
-9.96E-05,4.970025331
-9.95E-05,4.966284497
-9.94E-05,4.973766165
-9.94E-05,4.966284497
-9.93E-05,4.981247833
-9.92E-05,4.977506999
-9.92E-05,4.973766165
-9.91E-05,4.973766165
-9.90E-05,4.970025331
-9.90E-05,4.970025331
-9.89E-05,4.966284497
-9.88E-05,4.962543663
-9.87E-05,4.973766165
-9.87E-05,4.977506999
-9.86E-05,4.973766165
-9.85E-05,4.973766165
-9.85E-05,4.981247833
-9.84E-05,4.977506999
-9.83E-05,4.981247833
-9.83E-05,4.981247833
-9.82E-05,4.984988667
-9.81E-05,4.988729502
-9.80E-05,4.988729502
-9.80E-05,4.988729502
-9.79E-05,4.988729502
-9.78E-05,4.99621117
-9.78E-05,4.99621117
-9.77E-05,4.992470336
-9.76E-05,4.981247833
-9.76E-05,4.981247833
-9.75E-05,4.981247833
-9.74E-05,4.988729502
-9.73E-05,4.988729502
-9.73E-05,4.992470336
-9.72E-05,4.984988667
-9.71E-05,4.999952004
-9.71E-05,4.999952004
-9.70E-05,4.992470336
-9.69E-05,4.992470336
-9.69E-05,4.992470336
-9.68E-05,4.992470336
-9.67E-05,4.984988667
-9.66E-05,4.981247833
-9.66E-05,4.981247833
-9.65E-05,4.984988667
-9.64E-05,4.984988667
-9.64E-05,4.977506999
-9.63E-05,4.984988667
-9.62E-05,4.984988667
-9.62E-05,4.988729502
-9.61E-05,4.99621117
-9.60E-05,4.999952004
-9.59E-05,4.988729502
-9.59E-05,4.992470336
-9.58E-05,4.992470336
-9.57E-05,4.99621117
-9.57E-05,5.003692838
-9.56E-05,5.007433672
-9.55E-05,4.999952004
-9.55E-05,5.003692838
-9.54E-05,5.007433672
-9.53E-05,5.003692838
-9.52E-05,4.999952004
-9.52E-05,5.007433672
-9.51E-05,5.003692838
-9.50E-05,5.003692838
-9.50E-05,4.99621117
-9.49E-05,4.999952004
-9.48E-05,5.007433672
-9.48E-05,5.01491534
-9.47E-05,5.007433672
-9.46E-05,5.003692838
-9.45E-05,5.011174506
-9.45E-05,5.011174506
-9.44E-05,5.007433672
-9.43E-05,5.01491534
-9.43E-05,5.003692838
-9.42E-05,5.003692838
-9.41E-05,5.011174506
-9.41E-05,5.007433672
-9.40E-05,5.011174506
-9.39E-05,5.011174506
-9.38E-05,5.01491534
-9.38E-05,5.007433672
-9.37E-05,4.999952004
-9.36E-05,5.011174506
-9.36E-05,5.01491534
-9.35E-05,5.011174506
-9.34E-05,5.007433672
-9.34E-05,5.01491534
-9.33E-05,5.007433672
-9.32E-05,5.007433672
-9.31E-05,5.011174506
-9.31E-05,4.99621117
-9.30E-05,5.007433672
-9.29E-05,4.999952004
-9.29E-05,4.99621117
-9.28E-05,4.981247833
-9.27E-05,4.981247833
-9.27E-05,4.984988667
-9.26E-05,4.981247833
-9.25E-05,4.992470336
-9.24E-05,4.988729502
-9.24E-05,4.973766165
-9.23E-05,4.962543663
-9.22E-05,4.955061995
-9.22E-05,4.943839493
-9.21E-05,4.940098659
-9.20E-05,4.943839493
-9.20E-05,4.940098659
-9.19E-05,4.943839493
-9.18E-05,4.943839493
-9.17E-05,4.93261699
-9.17E-05,4.93261699
-9.16E-05,4.925135322
-9.15E-05,4.921394488
-9.15E-05,4.917653654
-9.14E-05,4.906431152
-9.13E-05,4.910171986
-9.13E-05,4.906431152
-9.12E-05,4.91391282
-9.11E-05,4.898949484
-9.10E-05,4.902690318
-9.10E-05,4.89520865
-9.09E-05,4.891467815
-9.08E-05,4.876504479
-9.08E-05,4.850318641
-9.07E-05,4.816651134
-9.06E-05,4.771761125
-9.06E-05,4.685721941
-9.05E-05,4.532347744
-9.04E-05,4.34530604
-9.03E-05,4.165746004
-9.03E-05,3.99740847
-9.02E-05,3.836552604
-9.01E-05,3.701882577
-9.01E-05,3.600880057
-9.00E-05,3.526063376
-8.99E-05,3.473691699
-8.99E-05,3.44750586
-8.98E-05,3.421320021
-8.97E-05,3.417579187
-8.96E-05,3.410097519
-8.96E-05,3.402615851
-8.95E-05,3.395134183
-8.94E-05,3.376430012
-8.94E-05,3.353985008
-8.93E-05,3.331540003
-8.92E-05,3.297872497
-8.92E-05,3.26420499
-8.91E-05,3.238019151
-8.90E-05,3.196869976
-8.89E-05,3.151979967
-8.89E-05,3.107089959
-8.88E-05,3.054718281
-8.87E-05,3.006087438
-8.87E-05,2.946234093
-8.86E-05,2.893862416
-8.85E-05,2.837749905
-8.85E-05,2.785378227
-8.84E-05,2.73300655
-8.83E-05,2.684375707
-8.82E-05,2.628263196
-8.82E-05,2.579632353
-8.81E-05,2.527260676
-8.80E-05,2.474888999
-8.80E-05,2.426258156
-8.79E-05,2.370145644
-8.78E-05,2.314033133
-8.78E-05,2.261661456
-8.77E-05,2.205548945
-8.76E-05,2.141954765
-8.75E-05,2.093323922
