Freq.	V(vo)
1.40771536691173e+003	(-6.00003817051973e+001dB,-1.19200574856829e-003°)
1.44017690296787e+003	(-6.00003817121768e+001dB,-1.21949304829727e-003°)
1.47338699327573e+003	(-6.00003817157989e+001dB,-1.24761419654935e-003°)
1.50736289929413e+003	(-6.00003817228015e+001dB,-1.27638380772950e-003°)
1.54212228052647e+003	(-6.00003817298165e+001dB,-1.30581683597274e-003°)
1.57768320369953e+003	(-6.00003817402131e+001dB,-1.33592857835331e-003°)
1.61406415215390e+003	(-6.00003817472546e+001dB,-1.36673468760887e-003°)
1.65128403545105e+003	(-6.00003817543103e+001dB,-1.39825117448349e-003°)
1.68936219920180e+003	(-6.00003817647495e+001dB,-1.43049441884198e-003°)
1.72831843512154e+003	(-6.00003817718355e+001dB,-1.46348118138610e-003°)
1.76817299131727e+003	(-6.00003817789379e+001dB,-1.49722860616311e-003°)
1.80894658281186e+003	(-6.00003817961633e+001dB,-1.53175423022588e-003°)
1.85066040231103e+003	(-6.00003818033004e+001dB,-1.56707600508998e-003°)
1.89333613121855e+003	(-6.00003818138250e+001dB,-1.60321228495658e-003°)
1.93699595090551e+003	(-6.00003818243690e+001dB,-1.64018185292581e-003°)
1.98166255423943e+003	(-6.00003818349335e+001dB,-1.67800392406389e-003°)
2.02735915737920e+003	(-6.00003818488880e+001dB,-1.71669815525335e-003°)
2.07410951184210e+003	(-6.00003818594963e+001dB,-1.75628466039768e-003°)
2.12193791684896e+003	(-6.00003818734966e+001dB,-1.79678401211669e-003°)
2.17086923195407e+003	(-6.00003818875215e+001dB,-1.83821726125468e-003°)
2.22092888996635e+003	(-6.00003819049407e+001dB,-1.88060594138901e-003°)
2.27214291016839e+003	(-6.00003819190181e+001dB,-1.92397208675073e-003°)
2.32453791184045e+003	(-6.00003819398609e+001dB,-1.96833823263519e-003°)
2.37814112809616e+003	(-6.00003819506272e+001dB,-2.01372744543285e-003°)
2.43298042003742e+003	(-6.00003819715303e+001dB,-2.06016330735020e-003°)
2.48908429123559e+003	(-6.00003819890970e+001dB,-2.10766995912459e-003°)
2.54648190254672e+003	(-6.00003820033287e+001dB,-2.15627209224892e-003°)
2.60520308726828e+003	(-6.00003820277018e+001dB,-2.20599496109354e-003°)
2.66527836664556e+003	(-6.00003820487431e+001dB,-2.25686441509136e-003°)
2.72673896573549e+003	(-6.00003820731918e+001dB,-2.30890689001780e-003°)
2.78961682963639e+003	(-6.00003820943124e+001dB,-2.36214943786948e-003°)
2.85394464009192e+003	(-6.00003821188440e+001dB,-2.41661972755485e-003°)
2.91975583247791e+003	(-6.00003821467886e+001dB,-2.47234606932684e-003°)
2.98708461318094e+003	(-6.00003821680423e+001dB,-2.52935743173278e-003°)
3.05596597737761e+003	(-6.00003821994506e+001dB,-2.58768343649362e-003°)
3.12643572722383e+003	(-6.00003822309098e+001dB,-2.64735440314765e-003°)
3.19853049046358e+003	(-6.00003822624222e+001dB,-2.70840134475632e-003°)
3.27228773946670e+003	(-6.00003822939904e+001dB,-2.77085598942772e-003°)
3.34774581070575e+003	(-6.00003823289855e+001dB,-2.83475079474782e-003°)
3.42494392468202e+003	(-6.00003823606730e+001dB,-2.90011897285612e-003°)
3.50392220631093e+003	(-6.00003823991617e+001dB,-2.96699449108240e-003°)
3.58472170577762e+003	(-6.00003824377173e+001dB,-3.03541211056144e-003°)
3.66738441987343e+003	(-6.00003824763428e+001dB,-3.10540738961836e-003°)
3.75195331382434e+003	(-6.00003825217790e+001dB,-3.17701670175786e-003°)
3.83847234362283e+003	(-6.00003825639232e+001dB,-3.25027727064615e-003°)
3.92698647887472e+003	(-6.00003826095162e+001dB,-3.32522716648232e-003°)
4.01754172617275e+003	(-6.00003826585620e+001dB,-3.40190534180678e-003°)
4.11018515300930e+003	(-6.00003827110643e+001dB,-3.48035164719819e-003°)
4.20496491224038e+003	(-6.00003827636586e+001dB,-3.56060685456534e-003°)
4.30193026711388e+003	(-6.00003828197179e+001dB,-3.64271267064151e-003°)
4.40113161687483e+003	(-6.00003828758779e+001dB,-3.72671176891903e-003°)
4.50262052296129e+003	(-6.00003829388809e+001dB,-3.81264779851110e-003°)
4.60644973580411e+003	(-6.00003830019942e+001dB,-3.90056542578809e-003°)
4.71267322224485e+003	(-6.00003830685917e+001dB,-3.99051033848700e-003°)
4.82134619358584e+003	(-6.00003831386789e+001dB,-4.08252928032810e-003°)
4.93252513428714e+003	(-6.00003832122614e+001dB,-4.17667007260362e-003°)
5.04626783132518e+003	(-6.00003832893450e+001dB,-4.27298163898898e-003°)
5.16263340422848e+003	(-6.00003833699360e+001dB,-4.37151403092586e-003°)
5.28168233580590e+003	(-6.00003834540408e+001dB,-4.47231845361217e-003°)
5.40347650358354e+003	(-6.00003835416662e+001dB,-4.57544729257521e-003°)
5.52807921196651e+003	(-6.00003836328193e+001dB,-4.68095414085812e-003°)
5.65555522514245e+003	(-6.00003837275075e+001dB,-4.78889382683110e-003°)
5.78597080074362e+003	(-6.00003838257385e+001dB,-4.89932244263500e-003°)
5.91939372428541e+003	(-6.00003839376266e+001dB,-5.01229736231940e-003°)
6.05589334439888e+003	(-6.00003840429681e+001dB,-5.12787731529050e-003°)
6.19554060887576e+003	(-6.00003841552467e+001dB,-5.24612234776021e-003°)
6.33840810154473e+003	(-6.00003842812090e+001dB,-5.36709389666516e-003°)
6.48457007999792e+003	(-6.00003844073902e+001dB,-5.49085483843068e-003°)
6.63410251418748e+003	(-6.00003845405376e+001dB,-5.61746947502509e-003°)
6.78708312591215e+003	(-6.00003846772935e+001dB,-5.74700360234359e-003°)
6.94359142921434e+003	(-6.00003848244061e+001dB,-5.87952451998272e-003°)
7.10370877170878e+003	(-6.00003849751501e+001dB,-6.01510109539112e-003°)
7.26751837686424e+003	(-6.00003851329062e+001dB,-6.15380377013598e-003°)
7.43510538726020e+003	(-6.00003853010559e+001dB,-6.29570460865363e-003°)
7.60655690884100e+003	(-6.00003854728754e+001dB,-6.44087734971731e-003°)
7.78196205619054e+003	(-6.00003856551159e+001dB,-6.58939741254740e-003°)
7.96141199885094e+003	(-6.00003858477923e+001dB,-6.74134196326731e-003°)
8.14500000870935e+003	(-6.00003860441825e+001dB,-6.89678995596840e-003°)
8.33282150847742e+003	(-6.00003862544086e+001dB,-7.05582213866708e-003°)
8.52497412128875e+003	(-6.00003864717503e+001dB,-7.21852114495858e-003°)
8.72155772144005e+003	(-6.00003867029623e+001dB,-7.38497149120556e-003°)
8.92267448630230e+003	(-6.00003869413260e+001dB,-7.55525966199437e-003°)
9.12842894942908e+003	(-6.00003871902292e+001dB,-7.72947411790372e-003°)
9.33892805488945e+003	(-6.00003874530608e+001dB,-7.90770535664330e-003°)
9.55428121285382e+003	(-6.00003877298421e+001dB,-8.09004596585729e-003°)
9.77460035646159e+003	(-6.00003880172264e+001dB,-8.27659067159512e-003°)
1.00000000000001e+004	(-6.00003883152371e+001dB,-8.46743637564392e-003°)
1.02305972984252e+004	(-6.00003886306356e+001dB,-8.66268219863089e-003°)
1.04665121082544e+004	(-6.00003889600788e+001dB,-8.86242956217329e-003°)
1.07078670498640e+004	(-6.00003893035931e+001dB,-9.06678221695086e-003°)
1.09547875712234e+004	(-6.00003896645752e+001dB,-9.27584629562805e-003°)
1.12074020130979e+004	(-6.00003900430541e+001dB,-9.48973038067479e-003°)
1.14658416757563e+004	(-6.00003904390602e+001dB,-9.70854555418419e-003°)
1.17302408872162e+004	(-6.00003908526256e+001dB,-9.93240545519400e-003°)
1.20007370730630e+004	(-6.00003912871522e+001dB,-1.01614263308308e-002°)
1.22774708278788e+004	(-6.00003917393063e+001dB,-1.03957271183248e-002°)
1.25605859883190e+004	(-6.00003922124932e+001dB,-1.06354294768846e-002°)
1.28502297078732e+004	(-6.00003927101197e+001dB,-1.08806578645844e-002°)
1.31465525333509e+004	(-6.00003932288574e+001dB,-1.11315396187188e-002°)
1.34497084831303e+004	(-6.00003937721168e+001dB,-1.13882049899356e-002°)
1.37598551272118e+004	(-6.00003943433105e+001dB,-1.16507872244743e-002°)
1.40771536691174e+004	(-6.00003949391156e+001dB,-1.19194226500802e-002°)
1.44017690296787e+004	(-6.00003955629491e+001dB,-1.21942507124454e-002°)
1.47338699327573e+004	(-6.00003962148611e+001dB,-1.24754140722637e-002°)
1.50736289929414e+004	(-6.00003968982730e+001dB,-1.27630586608962e-002°)
1.54212228052648e+004	(-6.00003976132399e+001dB,-1.30573337732529e-002°)
1.57768320369953e+004	(-6.00003983598195e+001dB,-1.33583921358636e-002°)
1.61406415215391e+004	(-6.00003991448095e+001dB,-1.36663899651060e-002°)
1.65128403545105e+004	(-6.00003999649044e+001dB,-1.39814870961339e-002°)
1.68936219920180e+004	(-6.00004008201704e+001dB,-1.43038470264033e-002°)
1.72831843512154e+004	(-6.00004017207826e+001dB,-1.46336369768535e-002°)
1.76817299131727e+004	(-6.00004026600762e+001dB,-1.49710280612077e-002°)
1.80894658281187e+004	(-6.00004036414956e+001dB,-1.53161952901652e-002°)
1.85066040231104e+004	(-6.00004046718576e+001dB,-1.56693176798974e-002°)
1.89333613121856e+004	(-6.00004057546138e+001dB,-1.60305783654226e-002°)
1.93699595090552e+004	(-6.00004068797451e+001dB,-1.64001647313130e-002°)
1.98166255423944e+004	(-6.00004080574485e+001dB,-1.67782683899624e-002°)
2.02735915737921e+004	(-6.00004092945566e+001dB,-1.71650853586200e-002°)
2.07410951184211e+004	(-6.00004105878002e+001dB,-1.75608161860451e-002°)
2.12193791684897e+004	(-6.00004119406524e+001dB,-1.79656659930573e-002°)
2.17086923195408e+004	(-6.00004133565909e+001dB,-1.83798446005317e-002°)
2.22092888996636e+004	(-6.00004148390986e+001dB,-1.88035666357261e-002°)
2.27214291016840e+004	(-6.00004163916637e+001dB,-1.92370516407821e-002°)
2.32453791184046e+004	(-6.00004180177800e+001dB,-1.96805241838629e-002°)
2.37814112809617e+004	(-6.00004197175783e+001dB,-2.01342139870299e-002°)
2.43298042003743e+004	(-6.00004214945645e+001dB,-2.05983560136906e-002°)
2.48908429123560e+004	(-6.00004233589878e+001dB,-2.10731905698900e-002°)
2.54648190254673e+004	(-6.00004253076296e+001dB,-2.15589635158974e-002°)
2.60520308726829e+004	(-6.00004273473844e+001dB,-2.20559262839672e-002°)
2.66527836664557e+004	(-6.00004294817851e+001dB,-2.25643360648468e-002°)
2.72673896573550e+004	(-6.00004317177412e+001dB,-2.30844559043739e-002°)
2.78961682963640e+004	(-6.00004340554326e+001dB,-2.36165548847040e-002°)
2.85394464009193e+004	(-6.00004365051537e+001dB,-2.41609081740167e-002°)
2.91975583247792e+004	(-6.00004390671017e+001dB,-2.47177972655693e-002°)
2.98708461318095e+004	(-6.00004417482201e+001dB,-2.52875100311619e-002°)
3.05596597737762e+004	(-6.00004445554623e+001dB,-2.58703408973297e-002°)
3.12643572722385e+004	(-6.00004474924229e+001dB,-2.64665910098761e-002°)
3.19853049046360e+004	(-6.00004505660756e+001dB,-2.70765683449771e-002°)
3.27228773946671e+004	(-6.00004537834053e+001dB,-2.77005878784618e-002°)
3.34774581070577e+004	(-6.00004571514081e+001dB,-2.83389717402409e-002°)
3.42494392468203e+004	(-6.00004606770925e+001dB,-2.89920493714100e-002°)
3.50392220631094e+004	(-6.00004643641106e+001dB,-2.96601577067115e-002°)
3.58472170577764e+004	(-6.00004682262338e+001dB,-3.03436412517544e-002°)
3.66738441987345e+004	(-6.00004722671413e+001dB,-3.10428523783885e-002°)
3.75195331382435e+004	(-6.00004764972640e+001dB,-3.17581513863091e-002°)
3.83847234362285e+004	(-6.00004809236792e+001dB,-3.24899067420430e-002°)
3.92698647887473e+004	(-6.00004855568488e+001dB,-3.32384952097943e-002°)
4.01754172617277e+004	(-6.00004904072510e+001dB,-3.40043020527898e-002°)
4.11018515300932e+004	(-6.00004954820126e+001dB,-3.47877212419044e-002°)
4.20496491224040e+004	(-6.00005007916474e+001dB,-3.55891555926598e-002°)
4.30193026711389e+004	(-6.00005063534251e+001dB,-3.64090169250508e-002°)
4.40113161687485e+004	(-6.00005121711607e+001dB,-3.72477264139937e-002°)
4.50262052296131e+004	(-6.00005182587958e+001dB,-3.81057146023981e-002°)
4.60644973580413e+004	(-6.00005246336622e+001dB,-3.89834216484694e-002°)
4.71267322224487e+004	(-6.00005313030085e+001dB,-3.98812976416933e-002°)
4.82134619358586e+004	(-6.00005382842129e+001dB,-4.07998026397460e-002°)
4.93252513428716e+004	(-6.00005455879409e+001dB,-4.17394070203449e-002°)
5.04626783132520e+004	(-6.00005532349900e+001dB,-4.27005915442827e-002°)
5.16263340422851e+004	(-6.00005612394472e+001dB,-4.36838477205855e-002°)
5.28168233580593e+004	(-6.00005696154282e+001dB,-4.46896779668363e-002°)
5.40347650358356e+004	(-6.00005783804467e+001dB,-4.57185957977923e-002°)
5.52807921196654e+004	(-6.00005875554159e+001dB,-4.67711260466408e-002°)
5.65555522514248e+004	(-6.00005971545443e+001dB,-4.78478051939584e-002°)
5.78597080074365e+004	(-6.00006072021800e+001dB,-4.89491814272565e-002°)
5.91939372428544e+004	(-6.00006177193379e+001dB,-5.00758150090976e-002°)
6.05589334439890e+004	(-6.00006287237013e+001dB,-5.12282785170975e-002°)
6.19554060887579e+004	(-6.00006402430979e+001dB,-5.24071569334841e-002°)
6.33840810154475e+004	(-6.00006522952902e+001dB,-5.36130481085757e-002°)
6.48457007999794e+004	(-6.00006649149257e+001dB,-5.48465626962708e-002°)
6.63410251418751e+004	(-6.00006781164848e+001dB,-5.61083248281675e-002°)
6.78708312591218e+004	(-6.00006919347053e+001dB,-5.73989718841301e-002°)
6.94359142921437e+004	(-6.00007063942679e+001dB,-5.87191550998164e-002°)
7.10370877170881e+004	(-6.00007215266406e+001dB,-6.00695396109955e-002°)
7.26751837686427e+004	(-6.00007373633442e+001dB,-6.14508047847594e-002°)
7.43510538726023e+004	(-6.00007539393231e+001dB,-6.28636444252644e-002°)
7.60655690884103e+004	(-6.00007712828421e+001dB,-6.43087671619284e-002°)
7.78196205619057e+004	(-6.00007894323318e+001dB,-6.57868964718867e-002°)
7.96141199885098e+004	(-6.00008084296543e+001dB,-6.72987710140438e-002°)
8.14500000870939e+004	(-6.00008283066315e+001dB,-6.88451450763515e-002°)
8.33282150847746e+004	(-6.00008491086280e+001dB,-7.04267884822167e-002°)
8.52497412128879e+004	(-6.00008708777114e+001dB,-7.20444870790983e-002°)
8.72155772144009e+004	(-6.00008936593927e+001dB,-7.36990428828110e-002°)
8.92267448630234e+004	(-6.00009174992606e+001dB,-7.53912743695981e-002°)
9.12842894942912e+004	(-6.00009424429858e+001dB,-7.71220167157364e-002°)
9.33892805488949e+004	(-6.00009685497973e+001dB,-7.88921218026589e-002°)
9.55428121285386e+004	(-6.00009958655395e+001dB,-8.07024588929537e-002°)
9.77460035646163e+004	(-6.00010244496232e+001dB,-8.25539143987831e-002°)
1.00000000000001e+005	(-6.00010543615555e+001dB,-8.44473923197936e-002°)
