Freq.	V(vo)
1.47338699327573e-001	(1.21470547680332e+001dB,1.79999405956267e+002°)
1.50736289929414e-001	(1.21470547680112e+001dB,1.79999392257779e+002°)
1.54212228052648e-001	(1.21470547679882e+001dB,1.79999378243408e+002°)
1.57768320369953e-001	(1.21470547679641e+001dB,1.79999363905869e+002°)
1.61406415215391e-001	(1.21470547679388e+001dB,1.79999349237710e+002°)
1.65128403545105e-001	(1.21470547679124e+001dB,1.79999334231308e+002°)
1.68936219920180e-001	(1.21470547678848e+001dB,1.79999318878861e+002°)
1.72831843512154e-001	(1.21470547678558e+001dB,1.79999303172392e+002°)
1.76817299131727e-001	(1.21470547678255e+001dB,1.79999287103736e+002°)
1.80894658281187e-001	(1.21470547677938e+001dB,1.79999270664540e+002°)
1.85066040231104e-001	(1.21470547677607e+001dB,1.79999253846262e+002°)
1.89333613121856e-001	(1.21470547677259e+001dB,1.79999236640158e+002°)
1.93699595090552e-001	(1.21470547676896e+001dB,1.79999219037286e+002°)
1.98166255423944e-001	(1.21470547676515e+001dB,1.79999201028497e+002°)
2.02735915737921e-001	(1.21470547676117e+001dB,1.79999182604430e+002°)
2.07410951184211e-001	(1.21470547675700e+001dB,1.79999163755509e+002°)
2.12193791684897e-001	(1.21470547675264e+001dB,1.79999144471937e+002°)
2.17086923195408e-001	(1.21470547674808e+001dB,1.79999124743691e+002°)
2.22092888996636e-001	(1.21470547674330e+001dB,1.79999104560517e+002°)
2.27214291016840e-001	(1.21470547673830e+001dB,1.79999083911924e+002°)
2.32453791184046e-001	(1.21470547673306e+001dB,1.79999062787181e+002°)
2.37814112809617e-001	(1.21470547672758e+001dB,1.79999041175307e+002°)
2.43298042003743e-001	(1.21470547672185e+001dB,1.79999019065068e+002°)
2.48908429123560e-001	(1.21470547671585e+001dB,1.79998996444974e+002°)
2.54648190254673e-001	(1.21470547670957e+001dB,1.79998973303266e+002°)
2.60520308726829e-001	(1.21470547670299e+001dB,1.79998949627917e+002°)
2.66527836664557e-001	(1.21470547669611e+001dB,1.79998925406620e+002°)
2.72673896573550e-001	(1.21470547668891e+001dB,1.79998900626787e+002°)
2.78961682963640e-001	(1.21470547668137e+001dB,1.79998875275538e+002°)
2.85394464009193e-001	(1.21470547667348e+001dB,1.79998849339695e+002°)
2.91975583247793e-001	(1.21470547666522e+001dB,1.79998822805780e+002°)
2.98708461318096e-001	(1.21470547665657e+001dB,1.79998795659999e+002°)
3.05596597737762e-001	(1.21470547664753e+001dB,1.79998767888244e+002°)
3.12643572722385e-001	(1.21470547663806e+001dB,1.79998739476080e+002°)
3.19853049046360e-001	(1.21470547662815e+001dB,1.79998710408739e+002°)
3.27228773946671e-001	(1.21470547661777e+001dB,1.79998680671113e+002°)
3.34774581070577e-001	(1.21470547660692e+001dB,1.79998650247745e+002°)
3.42494392468204e-001	(1.21470547659555e+001dB,1.79998619122823e+002°)
3.50392220631094e-001	(1.21470547658366e+001dB,1.79998587280168e+002°)
3.58472170577764e-001	(1.21470547657121e+001dB,1.79998554703230e+002°)
3.66738441987345e-001	(1.21470547655818e+001dB,1.79998521375077e+002°)
3.75195331382436e-001	(1.21470547654454e+001dB,1.79998487278386e+002°)
3.83847234362285e-001	(1.21470547653027e+001dB,1.79998452395434e+002°)
3.92698647887474e-001	(1.21470547651533e+001dB,1.79998416708091e+002°)
4.01754172617277e-001	(1.21470547649969e+001dB,1.79998380197807e+002°)
4.11018515300932e-001	(1.21470547648333e+001dB,1.79998342845607e+002°)
4.20496491224040e-001	(1.21470547646620e+001dB,1.79998304632074e+002°)
4.30193026711390e-001	(1.21470547644827e+001dB,1.79998265537348e+002°)
4.40113161687485e-001	(1.21470547642951e+001dB,1.79998225541107e+002°)
4.50262052296131e-001	(1.21470547640987e+001dB,1.79998184622565e+002°)
4.60644973580413e-001	(1.21470547638931e+001dB,1.79998142760452e+002°)
4.71267322224487e-001	(1.21470547636780e+001dB,1.79998099933009e+002°)
4.82134619358586e-001	(1.21470547634528e+001dB,1.79998056117978e+002°)
4.93252513428716e-001	(1.21470547632171e+001dB,1.79998011292584e+002°)
5.04626783132521e-001	(1.21470547629704e+001dB,1.79997965433528e+002°)
5.16263340422851e-001	(1.21470547627122e+001dB,1.79997918516975e+002°)
5.28168233580593e-001	(1.21470547624419e+001dB,1.79997870518539e+002°)
5.40347650358356e-001	(1.21470547621591e+001dB,1.79997821413271e+002°)
5.52807921196654e-001	(1.21470547618630e+001dB,1.79997771175650e+002°)
5.65555522514248e-001	(1.21470547615532e+001dB,1.79997719779563e+002°)
5.78597080074365e-001	(1.21470547612289e+001dB,1.79997667198296e+002°)
5.91939372428544e-001	(1.21470547608894e+001dB,1.79997613404519e+002°)
6.05589334439890e-001	(1.21470547605341e+001dB,1.79997558370272e+002°)
6.19554060887579e-001	(1.21470547601623e+001dB,1.79997502066950e+002°)
6.33840810154476e-001	(1.21470547597731e+001dB,1.79997444465289e+002°)
6.48457007999795e-001	(1.21470547593657e+001dB,1.79997385535349e+002°)
6.63410251418751e-001	(1.21470547589394e+001dB,1.79997325246500e+002°)
6.78708312591218e-001	(1.21470547584931e+001dB,1.79997263567407e+002°)
6.94359142921437e-001	(1.21470547580261e+001dB,1.79997200466011e+002°)
7.10370877170881e-001	(1.21470547575372e+001dB,1.79997135909514e+002°)
7.26751837686427e-001	(1.21470547570255e+001dB,1.79997069864361e+002°)
7.43510538726023e-001	(1.21470547564900e+001dB,1.79997002296225e+002°)
7.60655690884103e-001	(1.21470547559295e+001dB,1.79996933169986e+002°)
7.78196205619057e-001	(1.21470547553428e+001dB,1.79996862449714e+002°)
7.96141199885098e-001	(1.21470547547288e+001dB,1.79996790098652e+002°)
8.14500000870939e-001	(1.21470547540861e+001dB,1.79996716079195e+002°)
8.33282150847746e-001	(1.21470547534134e+001dB,1.79996640352868e+002°)
8.52497412128879e-001	(1.21470547527094e+001dB,1.79996562880313e+002°)
8.72155772144009e-001	(1.21470547519725e+001dB,1.79996483621262e+002°)
8.92267448630234e-001	(1.21470547512013e+001dB,1.79996402534518e+002°)
9.12842894942912e-001	(1.21470547503940e+001dB,1.79996319577936e+002°)
9.33892805488949e-001	(1.21470547495491e+001dB,1.79996234708398e+002°)
9.55428121285386e-001	(1.21470547486648e+001dB,1.79996147881791e+002°)
9.77460035646163e-001	(1.21470547477392e+001dB,1.79996059052986e+002°)
1.00000000000001e+000	(1.21470547467705e+001dB,1.79995968175813e+002°)
1.02305972984252e+000	(1.21470547457565e+001dB,1.79995875203037e+002°)
1.04665121082544e+000	(1.21470547446953e+001dB,1.79995780086334e+002°)
1.07078670498641e+000	(1.21470547435845e+001dB,1.79995682776265e+002°)
1.09547875712235e+000	(1.21470547424220e+001dB,1.79995583222252e+002°)
1.12074020130979e+000	(1.21470547412051e+001dB,1.79995481372551e+002°)
1.14658416757564e+000	(1.21470547399316e+001dB,1.79995377174224e+002°)
1.17302408872163e+000	(1.21470547385986e+001dB,1.79995270573110e+002°)
1.20007370730630e+000	(1.21470547372034e+001dB,1.79995161513805e+002°)
1.22774708278788e+000	(1.21470547357432e+001dB,1.79995049939621e+002°)
1.25605859883190e+000	(1.21470547342148e+001dB,1.79994935792566e+002°)
1.28502297078732e+000	(1.21470547326151e+001dB,1.79994819013312e+002°)
1.31465525333510e+000	(1.21470547309408e+001dB,1.79994699541159e+002°)
1.34497084831304e+000	(1.21470547291884e+001dB,1.79994577314011e+002°)
1.37598551272119e+000	(1.21470547273542e+001dB,1.79994452268338e+002°)
1.40771536691174e+000	(1.21470547254344e+001dB,1.79994324339145e+002°)
1.44017690296788e+000	(1.21470547234252e+001dB,1.79994193459940e+002°)
1.47338699327574e+000	(1.21470547213221e+001dB,1.79994059562696e+002°)
1.50736289929414e+000	(1.21470547191210e+001dB,1.79993922577817e+002°)
1.54212228052649e+000	(1.21470547168172e+001dB,1.79993782434105e+002°)
