Freq.	V(v0)
8.72155772144012e+002	-4.53119044794770e-008,-1.59963242081774e-007
8.92267448630238e+002	-4.53185189418214e-008,-1.63651947751475e-007
9.12842894942915e+002	-4.53254420022865e-008,-1.67425713731275e-007
9.33892805488952e+002	-4.53326878151264e-008,-1.71286501471573e-007
9.55428121285390e+002	-4.53402719288642e-008,-1.75236317651746e-007
9.77460035646167e+002	-4.53482098399976e-008,-1.79277215223829e-007
1.00000000000002e+003	-4.53565180716505e-008,-1.83411294478741e-007
1.02305972984253e+003	-4.53652134070710e-008,-1.87640704137690e-007
1.04665121082544e+003	-4.53743153070583e-008,-1.91967642469918e-007
1.07078670498641e+003	-4.53838413074883e-008,-1.96394358433636e-007
1.09547875712235e+003	-4.53938116495343e-008,-2.00923152846320e-007
1.12074020130980e+003	-4.54042470599356e-008,-2.05556379579117e-007
1.14658416757564e+003	-4.54151692296275e-008,-2.10296446780884e-007
1.17302408872163e+003	-4.54266015420901e-008,-2.15145818128858e-007
1.20007370730631e+003	-4.54385666004292e-008,-2.20107014111113e-007
1.22774708278789e+003	-4.54510899523630e-008,-2.25182613333820e-007
1.25605859883191e+003	-4.54641978600853e-008,-2.30375253861891e-007
1.28502297078733e+003	-4.54779166447517e-008,-2.35687634591021e-007
1.31465525333510e+003	-4.54922761894926e-008,-2.41122516649302e-007
1.34497084831305e+003	-4.55073049692963e-008,-2.46682724832583e-007
1.37598551272119e+003	-4.55230350904928e-008,-2.52371149071008e-007
1.40771536691175e+003	-4.55394988189550e-008,-2.58190745933186e-007
1.44017690296788e+003	-4.55567312784597e-008,-2.64144540159744e-007
1.47338699327574e+003	-4.55747671245592e-008,-2.70235626237836e-007
1.50736289929415e+003	-4.55936443007826e-008,-2.76467170007145e-007
1.54212228052649e+003	-4.56134024986972e-008,-2.82842410305261e-007
1.57768320369955e+003	-4.56340820653845e-008,-2.89364660650890e-007
1.61406415215392e+003	-4.56557264555500e-008,-2.96037310967624e-007
1.65128403545107e+003	-4.56783808615319e-008,-3.02863829340876e-007
1.68936219920182e+003	-4.57020918942159e-008,-3.09847763823179e-007
1.72831843512156e+003	-4.57269090848210e-008,-3.16992744277389e-007
1.76817299131729e+003	-4.57528839831346e-008,-3.24302484261576e-007
1.80894658281188e+003	-4.57800705598380e-008,-3.31780782959463e-007
1.85066040231106e+003	-4.58085255394667e-008,-3.39431527153868e-007
1.89333613121858e+003	-4.58383080813236e-008,-3.47258693245882e-007
1.93699595090554e+003	-4.58694798106944e-008,-3.55266349321895e-007
1.98166255423945e+003	-4.59021057379545e-008,-3.63458657265361e-007
2.02735915737923e+003	-4.59362539186730e-008,-3.71839874919419e-007
2.07410951184213e+003	-4.59719952593865e-008,-3.80414358301863e-007
2.12193791684899e+003	-4.60094036147114e-008,-3.89186563862856e-007
2.17086923195410e+003	-4.60485569284257e-008,-3.98161050802737e-007
2.22092888996638e+003	-4.60895374901242e-008,-4.07342483442714e-007
2.27214291016842e+003	-4.61324293131621e-008,-4.16735633642578e-007
2.32453791184048e+003	-4.61773222064736e-008,-4.26345383283743e-007
2.37814112809619e+003	-4.62243092184130e-008,-4.36176726802901e-007
2.43298042003745e+003	-4.62734882460600e-008,-4.46234773788031e-007
2.48908429123562e+003	-4.63249619311693e-008,-4.56524751627971e-007
2.54648190254675e+003	-4.63788365294956e-008,-4.67052008233867e-007
2.60520308726831e+003	-4.64352246958622e-008,-4.77822014811160e-007
2.66527836664559e+003	-4.64942435973895e-008,-4.88840368703338e-007
2.72673896573552e+003	-4.65560152152399e-008,-5.00112796299270e-007
2.78961682963642e+003	-4.66206687897901e-008,-5.11645156004900e-007
2.85394464009195e+003	-4.66883384517622e-008,-5.23443441287616e-007
2.91975583247795e+003	-4.67443155794164e-008,-5.35513790870930e-007
2.98708461318098e+003	-4.68184463099068e-008,-5.47862463746293e-007
3.05596597737765e+003	-4.68960356485617e-008,-5.60495884445797e-007
3.12643572722387e+003	-4.69772436969574e-008,-5.73420618523994e-007
3.19853049046362e+003	-4.70622410275581e-008,-5.86643382890126e-007
3.27228773946674e+003	-4.71512033528928e-008,-6.00171049290306e-007
3.34774581070580e+003	-4.72443157569179e-008,-6.14010647882189e-007
3.42494392468206e+003	-4.73417717342898e-008,-6.28169370878343e-007
3.50392220631097e+003	-4.74437744667104e-008,-6.42654576279186e-007
3.58472170577767e+003	-4.75505357269346e-008,-6.57473791697560e-007
3.66738441987348e+003	-4.76622770614710e-008,-6.72634718257774e-007
3.75195331382439e+003	-4.77792314102919e-008,-6.88145234597685e-007
3.83847234362288e+003	-4.79016422674974e-008,-7.04013400952346e-007
3.92698647887477e+003	-4.80297630500796e-008,-7.20247463338121e-007
4.01754172617280e+003	-4.81638608992117e-008,-7.36855857833422e-007
4.11018515300935e+003	-4.82893650211159e-008,-7.53847224922280e-007
4.20496491224044e+003	-4.84362662204541e-008,-7.71230374312599e-007
4.30193026711393e+003	-4.85900207460165e-008,-7.89014348668871e-007
4.40113161687489e+003	-4.87509478610381e-008,-8.07208389081651e-007
4.50262052296135e+003	-4.89193821969238e-008,-8.25821949611855e-007
4.60644973580417e+003	-4.90956744434456e-008,-8.44864702188170e-007
4.71267322224491e+003	-4.92801906724187e-008,-8.64346541625068e-007
4.82134619358590e+003	-4.94733140892082e-008,-8.84277590749351e-007
4.93252513428720e+003	-4.96754478177976e-008,-9.04668205647249e-007
5.04626783132524e+003	-4.98870100277853e-008,-9.25528981032833e-007
5.16263340422855e+003	-5.01084426676397e-008,-9.46870755736571e-007
5.28168233580597e+003	-5.03402044343943e-008,-9.68704618321236e-007
5.40347650358360e+003	-5.05827787785527e-008,-9.91041912822918e-007
5.52807921196658e+003	-5.08366687987077e-008,-1.01389424463400e-006
5.65555522514252e+003	-5.11024030232468e-008,-1.03727348650682e-006
5.78597080074369e+003	-5.13508348632821e-008,-1.06119181277942e-006
5.91939372428549e+003	-5.16419401290903e-008,-1.08566159399903e-006
6.05589334439895e+003	-5.19466256822156e-008,-1.11069556989314e-006
6.19554060887584e+003	-5.22655253356677e-008,-1.13630674555031e-006
6.33840810154481e+003	-5.25993014710896e-008,-1.16250842559928e-006
6.48457007999800e+003	-5.29337984191083e-008,-1.18931423681140e-006
6.63410251418757e+003	-5.32994421002441e-008,-1.21673807256871e-006
6.78708312591224e+003	-5.36821428266320e-008,-1.24479419340214e-006
6.94359142921442e+003	-5.40826965106158e-008,-1.27349717247227e-006
7.10370877170887e+003	-5.45019360785561e-008,-1.30286191848754e-006
7.26751837686433e+003	-5.49407328928453e-008,-1.33290368340377e-006
7.43510538726029e+003	-5.53999991554602e-008,-1.36363807029847e-006
7.60655690884109e+003	-5.58806902698950e-008,-1.39508104143660e-006
7.78196205619063e+003	-5.63541061149640e-008,-1.42724896426440e-006
7.96141199885104e+003	-5.68806914642338e-008,-1.46015846964395e-006
8.14500000870945e+003	-5.74169916367495e-008,-1.49382670424130e-006
8.33282150847752e+003	-5.79938518186227e-008,-1.52827111224814e-006
8.52497412128886e+003	-5.85976225189497e-008,-1.56350959851398e-006
8.72155772144016e+003	-5.92147085539366e-008,-1.59956048124639e-006
8.92267448630241e+003	-5.98761234138711e-008,-1.63644243657393e-006
9.12842894942919e+003	-6.05535430971347e-008,-1.67417465583782e-006
9.33892805488956e+003	-6.12929549354731e-008,-1.71277666152177e-006
9.55428121285394e+003	-6.20364675363193e-008,-1.75226858265780e-006
9.77460035646171e+003	-6.28302061946455e-008,-1.79267085145746e-006
1.00000000000002e+004	-6.36461215866875e-008,-1.83400448634788e-006
1.02305972984253e+004	-6.45156400068252e-008,-1.87629089294909e-006
1.04665121082545e+004	-6.54108707241469e-008,-1.91955206705536e-006
1.07078670498642e+004	-6.63634035786604e-008,-1.96381040948375e-006
1.09547875712235e+004	-6.73455207218257e-008,-2.00908893853202e-006
1.12074020130980e+004	-6.83741437952960e-008,-2.05541112334915e-006
1.14658416757565e+004	-6.94662916198594e-008,-2.10280097030632e-006
1.17302408872164e+004	-7.05945357028026e-008,-2.15128312053895e-006
1.20007370730631e+004	-7.17761013692756e-008,-2.20088269749503e-006
1.22774708278789e+004	-7.30134759563397e-008,-2.25162542916870e-006
1.25605859883191e+004	-7.43092619981652e-008,-2.30353763402635e-006
1.28502297078734e+004	-7.56810348160085e-008,-2.35664620326050e-006
1.31465525333511e+004	-7.71019453086015e-008,-2.41097873849215e-006
1.34497084831305e+004	-7.86046775740331e-008,-2.46656334821620e-006
1.37598551272120e+004	-8.01775059276885e-008,-2.52342888110965e-006
1.40771536691176e+004	-8.17940006656869e-008,-2.58160488357314e-006
1.44017690296789e+004	-8.34872821430562e-008,-2.64112144406081e-006
1.47338699327575e+004	-8.52757810093562e-008,-2.70200937136203e-006
1.50736289929415e+004	-8.71483962331223e-008,-2.76430025054370e-006
1.54212228052650e+004	-8.91090504365022e-008,-2.82802635489011e-006
1.57768320369955e+004	-9.11470005058031e-008,-2.89322073463222e-006
1.61406415215393e+004	-9.32962422510748e-008,-2.95991708134118e-006
1.65128403545107e+004	-9.55612739262406e-008,-3.02814993192057e-006
1.68936219920182e+004	-9.78874039227796e-008,-3.09795477677447e-006
1.72831843512156e+004	-1.00353807573772e-007,-3.16936755126314e-006
1.76817299131729e+004	-1.02935941013818e-007,-3.24242529760957e-006
1.80894658281189e+004	-1.05624352912162e-007,-3.31716586577544e-006
1.85066040231106e+004	-1.08439540335441e-007,-3.39362788278085e-006
1.89333613121858e+004	-1.11387415086641e-007,-3.47185089972215e-006
1.93699595090554e+004	-1.14474164062803e-007,-3.55187536942577e-006
1.98166255423946e+004	-1.17721112123795e-007,-3.63374261852648e-006
2.02735915737924e+004	-1.21105338319015e-007,-3.71749505906268e-006
2.07410951184214e+004	-1.24663633734711e-007,-3.80317587392608e-006
2.12193791684899e+004	-1.28358874716887e-007,-3.89082947886048e-006
2.17086923195411e+004	-1.32228529498114e-007,-3.98050104659819e-006
2.22092888996638e+004	-1.36295578160552e-007,-4.07223682283321e-006
2.27214291016843e+004	-1.40538833876924e-007,-4.16608426477624e-006
2.32453791184049e+004	-1.44982052074538e-007,-4.26209174458268e-006
2.37814112809620e+004	-1.49634554784810e-007,-4.36030878476441e-006
2.43298042003745e+004	-1.54520948386319e-007,-4.46078597042076e-006
2.48908429123563e+004	-1.59621743358792e-007,-4.56357520847582e-006
2.54648190254676e+004	-1.64947627586238e-007,-4.66872946418171e-006
2.60520308726832e+004	-1.70539482415310e-007,-4.77630277286384e-006
2.66527836664560e+004	-1.76394164418855e-007,-4.88635057453088e-006
2.72673896573553e+004	-1.82509073122889e-007,-4.99892956337018e-006
2.78961682963643e+004	-1.88911878766189e-007,-5.11409757948911e-006
2.85394464009196e+004	-1.95615998565605e-007,-5.23191382865711e-006
2.91975583247796e+004	-2.02650323209709e-007,-5.35243877592792e-006
2.98708461318099e+004	-2.09970151804994e-007,-5.47573460053876e-006
3.05596597737766e+004	-2.17665109256134e-007,-5.60186422793404e-006
3.12643572722388e+004	-2.25691894591619e-007,-5.73089264888713e-006
3.19853049046363e+004	-2.34126748268050e-007,-5.86288570661681e-006
3.27228773946675e+004	-2.42927901778140e-007,-5.99791132714517e-006
3.34774581070581e+004	-2.52158350480980e-007,-6.13603840313587e-006
3.42494392468207e+004	-2.61807703190843e-007,-6.27733775811019e-006
3.50392220631098e+004	-2.71911012691314e-007,-6.42188154444263e-006
3.58472170577768e+004	-2.82474574063579e-007,-6.56974368160844e-006
3.66738441987349e+004	-2.93550212268667e-007,-6.72099946320408e-006
3.75195331382440e+004	-3.05131385151975e-007,-6.87572619659620e-006
3.83847234362289e+004	-3.17257173768034e-007,-7.03400262524185e-006
3.92698647887478e+004	-3.29938088380739e-007,-7.19590940733616e-006
4.01754172617282e+004	-3.43230362638892e-007,-7.36152868390976e-006
4.11018515300937e+004	-3.57102370829550e-007,-7.53094497728487e-006
4.20496491224045e+004	-3.71657417803693e-007,-7.70424376354455e-006
4.30193026711394e+004	-3.86896213549260e-007,-7.88151307351024e-006
4.40113161687490e+004	-4.02820883576733e-007,-8.06284286208590e-006
4.50262052296136e+004	-4.19494421902961e-007,-8.24832460796784e-006
4.60644973580419e+004	-4.36936825596674e-007,-8.43805208230326e-006
4.71267322224492e+004	-4.55214250296732e-007,-8.63212073615674e-006
4.82134619358592e+004	-4.74320303902358e-007,-8.83062863327019e-006
4.93252513428722e+004	-4.94324603927742e-007,-9.03367535590320e-006
5.04626783132526e+004	-5.15254073706818e-007,-9.24136295312286e-006
5.16263340422856e+004	-5.37167270111015e-007,-9.45379539194603e-006
5.28168233580599e+004	-5.60095078455020e-007,-9.67107907775387e-006
5.40347650358362e+004	-5.84085350329113e-007,-9.89332252594562e-006
5.52807921196660e+004	-6.09203001638444e-007,-1.01206363832536e-005
5.65555522514254e+004	-6.35485569278111e-007,-1.03531338595804e-005
5.78597080074371e+004	-6.63017557649265e-007,-1.05909300921351e-005
5.91939372428551e+004	-6.91782072634921e-007,-1.08341435684508e-005
6.05589334439897e+004	-7.21928196119090e-007,-1.10828936307189e-005
6.19554060887586e+004	-7.53459306040051e-007,-1.13373034828521e-005
6.33840810154483e+004	-7.86441070188318e-007,-1.15974982395566e-005
6.48457007999802e+004	-8.20986731622843e-007,-1.18636050476689e-005
6.63410251418759e+004	-8.57123618996994e-007,-1.21357545110992e-005
6.78708312591226e+004	-8.94941765607820e-007,-1.24140791831257e-005
6.94359142921445e+004	-9.34519824450983e-007,-1.26987143634708e-005
7.10370877170889e+004	-9.75940073117640e-007,-1.29897979716833e-005
7.26751837686435e+004	-1.01930342339786e-006,-1.32874703961463e-005
7.43510538726031e+004	-1.06465536233760e-006,-1.35918753987557e-005
7.60655690884112e+004	-1.11213459868781e-006,-1.39031583737882e-005
7.78196205619066e+004	-1.16179508904507e-006,-1.42214685068719e-005
7.96141199885107e+004	-1.21378439313705e-006,-1.45469566024197e-005
8.14500000870948e+004	-1.26818056688988e-006,-1.48797771393912e-005
8.33282150847755e+004	-1.32511114752231e-006,-1.52200867761489e-005
8.52497412128889e+004	-1.38467914446337e-006,-1.55680453235861e-005
8.72155772144019e+004	-1.44702265418587e-006,-1.59238149491762e-005
8.92267448630244e+004	-1.51224087542663e-006,-1.62875612105871e-005
9.12842894942922e+004	-1.58051312542628e-006,-1.66594513536093e-005
9.33892805488960e+004	-1.65192095778985e-006,-1.70396568942355e-005
9.55428121285397e+004	-1.72665627055585e-006,-1.74283505395650e-005
9.77460035646174e+004	-1.80485829847518e-006,-1.78257085915556e-005
1.00000000000002e+005	-1.88667328674381e-006,-1.82319100557644e-005
1.02305972984253e+005	-1.97229933933839e-006,-1.86471358643472e-005
1.04665121082545e+005	-2.06186798541440e-006,-1.90715707804395e-005
1.07078670498642e+005	-2.15560780103941e-006,-1.95054006367908e-005
1.09547875712236e+005	-2.25366663624725e-006,-1.99488152892953e-005
1.12074020130981e+005	-2.35629009952910e-006,-2.04020054690421e-005
1.14658416757565e+005	-2.46364382242529e-006,-2.08651658565784e-005
1.17302408872164e+005	-2.57596228141989e-006,-2.13384923383924e-005
1.20007370730632e+005	-2.69346015594333e-006,-2.18221835255561e-005
1.22774708278790e+005	-2.81640696242004e-006,-2.23164392190379e-005
1.25605859883192e+005	-2.94500876716525e-006,-2.28214626176365e-005
1.28502297078734e+005	-3.07957190338302e-006,-2.33374569240727e-005
1.31465525333511e+005	-3.22034019546604e-006,-2.38646284823714e-005
1.34497084831306e+005	-3.36758450460732e-006,-2.44031848277844e-005
1.37598551272120e+005	-3.52164776352397e-006,-2.49533334613684e-005
1.40771536691176e+005	-3.68275259304670e-006,-2.55152859206335e-005
1.44017690296789e+005	-3.85131348841499e-006,-2.60892505696817e-005
1.47338699327575e+005	-4.02762576570033e-006,-2.66754393690035e-005
1.50736289929416e+005	-4.21204422905406e-006,-2.72740635750110e-005
1.54212228052650e+005	-4.40495410514907e-006,-2.78853340630772e-005
1.57768320369956e+005	-4.60666782615389e-006,-2.85094636277780e-005
1.61406415215393e+005	-4.81767790566519e-006,-2.91466602409607e-005
1.65128403545108e+005	-5.03834605632779e-006,-2.97971345710201e-005
1.68936219920183e+005	-5.26912643592547e-006,-3.04610938710658e-005
1.72831843512157e+005	-5.51047735182476e-006,-3.11387438018457e-005
1.76817299131730e+005	-5.76283234759303e-006,-3.18302888346111e-005
1.80894658281190e+005	-6.02674930100334e-006,-3.25359274821344e-005
1.85066040231107e+005	-6.30271838150875e-006,-3.32558571925160e-005
1.89333613121859e+005	-6.59123703714050e-006,-3.39902717295417e-005
1.93699595090555e+005	-6.89289981127025e-006,-3.47393577416966e-005
1.98166255423947e+005	-7.20829537255698e-006,-3.55032971262168e-005
2.02735915737924e+005	-7.53803705596754e-006,-3.62822653693058e-005
2.07410951184215e+005	-7.88271927601472e-006,-3.70764322073671e-005
2.12193791684900e+005	-8.24303705847060e-006,-3.78859567908742e-005
2.17086923195412e+005	-8.61965352864014e-006,-3.87109911491648e-005
2.22092888996639e+005	-9.01330463933387e-006,-3.95516756279403e-005
2.27214291016844e+005	-9.42469636252212e-006,-4.04081414382041e-005
2.32453791184050e+005	-9.85465389763629e-006,-4.12805040973599e-005
2.37814112809621e+005	-1.03039447834285e-005,-4.21688686686979e-005
2.43298042003746e+005	-1.07733984791293e-005,-4.30733240850927e-005
2.48908429123564e+005	-1.12639073485764e-005,-4.39939415696896e-005
2.54648190254677e+005	-1.17763832048877e-005,-4.49307747948234e-005
2.60520308726833e+005	-1.23117286916976e-005,-4.58838595539460e-005
2.66527836664561e+005	-1.28709271767944e-005,-4.68532083606350e-005
2.72673896573554e+005	-1.34550140944237e-005,-4.78388096828054e-005
2.78961682963644e+005	-1.40649890631223e-005,-4.88406299137666e-005
2.85394464009197e+005	-1.47019945596050e-005,-4.98586033878503e-005
2.91975583247797e+005	-1.53671243309639e-005,-5.08926387510229e-005
2.98708461318100e+005	-1.60615279625714e-005,-5.19426120208822e-005
3.05596597737767e+005	-1.67864561311106e-005,-5.30083617958109e-005
3.12643572722390e+005	-1.75431133961860e-005,-5.40896937937022e-005
3.19853049046365e+005	-1.83328365649599e-005,-5.51863693152684e-005
3.27228773946677e+005	-1.91569325976422e-005,-5.62981104271089e-005
3.34774581070582e+005	-2.00167828117317e-005,-5.74245916406321e-005
3.42494392468209e+005	-2.09138286016251e-005,-5.85654372742187e-005
3.50392220631100e+005	-2.18495275013014e-005,-5.97202204256960e-005
3.58472170577770e+005	-2.28254126566823e-005,-6.08884560843931e-005
3.66738441987351e+005	-2.38430043196221e-005,-6.20696024088401e-005
3.75195331382441e+005	-2.49039281662874e-005,-6.32630499276125e-005
3.83847234362291e+005	-2.60098560387334e-005,-6.44681206495027e-005
3.92698647887480e+005	-2.71624465919810e-005,-6.56840674582533e-005
4.01754172617283e+005	-2.83634777758116e-005,-6.69100613229737e-005
4.11018515300938e+005	-2.96146984504405e-005,-6.81451958679089e-005
4.20496491224047e+005	-3.09179751317281e-005,-6.93884729355437e-005
4.30193026711396e+005	-3.22751136909508e-005,-7.06388092669325e-005
4.40113161687492e+005	-3.36880940212176e-005,-7.18950151932621e-005
4.50262052296138e+005	-3.51588027037076e-005,-7.31558074858817e-005
4.60644973580420e+005	-3.66892669593225e-005,-7.44197872127871e-005
4.71267322224494e+005	-3.82814752407806e-005,-7.56854466010460e-005
4.82134619358594e+005	-3.99374923775414e-005,-7.69511545415789e-005
4.93252513428724e+005	-4.16593679388361e-005,-7.82151572055572e-005
5.04626783132528e+005	-4.34492209701032e-005,-7.94755650692180e-005
5.16263340422859e+005	-4.53091769400797e-005,-8.07303511728019e-005
5.28168233580601e+005	-4.72413484523503e-005,-8.19773461760676e-005
5.40347650358364e+005	-4.92478742713904e-005,-8.32142284209144e-005
5.52807921196662e+005	-5.13309282987087e-005,-8.44385161081787e-005
5.65555522514256e+005	-5.34926104396055e-005,-8.56475700121251e-005
5.78597080074374e+005	-5.57350866891531e-005,-8.68385742309790e-005
5.91939372428553e+005	-5.80604640826610e-005,-8.80085404251818e-005
6.05589334439900e+005	-6.04708412913528e-005,-8.91542964956610e-005
6.19554060887588e+005	-6.29682704336335e-005,-9.02724834832475e-005
6.33840810154485e+005	-6.55547622179117e-005,-9.13595486219732e-005
6.48457007999804e+005	-6.82323049592373e-005,-9.24117369901082e-005
6.63410251418761e+005	-7.10027510996851e-005,-9.34250971373304e-005
6.78708312591229e+005	-7.38679080497833e-005,-9.43954662951394e-005
6.94359142921447e+005	-7.68295694592045e-005,-9.53184612027286e-005
7.10370877170892e+005	-7.98892827743914e-005,-9.61894987145252e-005
7.26751837686438e+005	-8.30486275901838e-005,-9.70037609491299e-005
7.43510538726034e+005	-8.63089235012064e-005,-9.77562243997453e-005
7.60655690884114e+005	-8.96714337553677e-005,-9.84416339169020e-005
7.78196205619069e+005	-9.31372033784477e-005,-9.90545194239367e-005
7.96141199885110e+005	-9.67071445994174e-005,-9.95891845545789e-005
8.14500000870951e+005	-1.00381917796411e-004,-1.00039721127649e-004
8.33282150847758e+005	-1.04162001172118e-004,-1.00400001470670e-004
8.52497412128892e+005	-1.08047629024950e-004,-1.00663688249881e-004
8.72155772144022e+005	-1.12038787857298e-004,-1.00824238364626e-004
8.92267448630248e+005	-1.16135226623499e-004,-1.00874905990636e-004
9.12842894942926e+005	-1.20336350998433e-004,-1.00808763301529e-004
9.33892805488963e+005	-1.24641277014450e-004,-1.00618700877779e-004
9.55428121285401e+005	-1.29048783367994e-004,-1.00297443677149e-004
9.77460035646178e+005	-1.33557350600842e-004,-9.98375559035619e-005
1.00000000000000e+006	-1.38165013196991e-004,-9.92314759118109e-005
