Freq.	V(vo)
3.75195331382434e+003	(1.18513908738336e+001dB,1.65215561126566e+002°)
3.83847234362283e+003	(1.18380773038988e+001dB,1.64890313121048e+002°)
3.92698647887472e+003	(1.18241862216440e+001dB,1.64558611482402e+002°)
4.01754172617275e+003	(1.18096945404390e+001dB,1.64220374322840e+002°)
4.11018515300930e+003	(1.17945784250594e+001dB,1.63875521816448e+002°)
4.20496491224038e+003	(1.17788132814437e+001dB,1.63523976445845e+002°)
4.30193026711388e+003	(1.17623737474876e+001dB,1.63165663261419e+002°)
4.40113161687483e+003	(1.17452336891163e+001dB,1.62800510144496e+002°)
4.50262052296129e+003	(1.17273661939060e+001dB,1.62428448090206e+002°)
4.60644973580411e+003	(1.17087435675821e+001dB,1.62049411499584e+002°)
4.71267322224485e+003	(1.16893373342363e+001dB,1.61663338479379e+002°)
4.82134619358584e+003	(1.16691182386979e+001dB,1.61270171152173e+002°)
4.93252513428714e+003	(1.16480562499172e+001dB,1.60869855979659e+002°)
5.04626783132518e+003	(1.16261205639331e+001dB,1.60462344102760e+002°)
5.16263340422848e+003	(1.16032796176039e+001dB,1.60047591672497e+002°)
5.28168233580590e+003	(1.15795010989135e+001dB,1.59625560203488e+002°)
5.40347650358354e+003	(1.15547519601249e+001dB,1.59196216935889e+002°)
5.52807921196651e+003	(1.15289984398602e+001dB,1.58759535190261e+002°)
5.65555522514245e+003	(1.15022060814623e+001dB,1.58315494745121e+002°)
5.78597080074362e+003	(1.14743397599942e+001dB,1.57864082206423e+002°)
5.91939372428541e+003	(1.14453637143458e+001dB,1.57405291375670e+002°)
6.05589334439888e+003	(1.14152415759930e+001dB,1.56939123638379e+002°)
6.19554060887576e+003	(1.13839364121964e+001dB,1.56465588324011e+002°)
6.33840810154473e+003	(1.13514107617705e+001dB,1.55984703095387e+002°)
6.48457007999792e+003	(1.13176266873173e+001dB,1.55496494299219e+002°)
6.63410251418748e+003	(1.12825458244030e+001dB,1.55000997330692e+002°)
6.78708312591215e+003	(1.12461294354257e+001dB,1.54498256988682e+002°)
